#,Item Number,Code Style,Style,Code Color,Color,Code Size,Size,UPC Code,Inventory Stock,Wholesale Price,Retail Price,Custom Product ID,Discontinuos,ETA
435,ALG-717-37,ALG,Alegria Classic Clog,717,Pewter Charmer,37,37,,0,19.8,22.28,,1,1/1/1970
436,ALG-717-38,ALG,Alegria Classic Clog,717,Pewter Charmer,38,38,,0,19.8,22.28,,1,1/1/1970
437,ALG-717-39,ALG,Alegria Classic Clog,717,Pewter Charmer,39,39,,0,19.8,22.28,,1,1/1/1970
438,ALG-717-40,ALG,Alegria Classic Clog,717,Pewter Charmer,40,40,,0,19.8,22.28,,1,1/1/1970
439,ALG-717-41,ALG,Alegria Classic Clog,717,Pewter Charmer,41,41,,0,19.8,22.28,,1,1/1/1970
440,ALG-717-42,ALG,Alegria Classic Clog,717,Pewter Charmer,42,42,,0,19.8,22.28,,1,1/1/1970
441,ALG-814-35,ALG,Alegria Classic Clog,814,Pewter Croco,35,35,693016253340,0,19.8,22.28,,1,1/1/1970
442,ALG-814-36,ALG,Alegria Classic Clog,814,Pewter Croco,36,36,693016253357,0,19.8,22.28,,1,1/1/1970
443,ALG-814-37,ALG,Alegria Classic Clog,814,Pewter Croco,37,37,693016253364,0,19.8,22.28,,1,1/1/1970
444,ALG-814-38,ALG,Alegria Classic Clog,814,Pewter Croco,38,38,693016253371,0,19.8,22.28,,1,1/1/1970
445,ALG-814-39,ALG,Alegria Classic Clog,814,Pewter Croco,39,39,693016253388,0,19.8,22.28,,1,1/1/1970
446,ALG-814-40,ALG,Alegria Classic Clog,814,Pewter Croco,40,40,693016253395,0,19.8,22.28,,1,1/1/1970
447,ALG-814-41,ALG,Alegria Classic Clog,814,Pewter Croco,41,41,693016253401,0,19.8,22.28,,1,1/1/1970
448,ALG-814-42,ALG,Alegria Classic Clog,814,Pewter Croco,42,42,693016253418,0,19.8,22.28,,1,1/1/1970
449,ALG-112-35,ALG,Alegria Classic Clog,112,Plum Patent,35,35,693016214617,35,19.8,22.28,,1,
450,ALG-112-36,ALG,Alegria Classic Clog,112,Plum Patent,36,36,693016209750,62,19.8,22.28,,1,
451,ALG-112-37,ALG,Alegria Classic Clog,112,Plum Patent,37,37,693016209767,165,19.8,22.28,,1,
452,ALG-112-38,ALG,Alegria Classic Clog,112,Plum Patent,38,38,693016209774,191,19.8,22.28,,1,
