REC-TYPE,VENDOR SKU NO,HOST SKU NO,UPC,ON HAND QTY,ON HAND DATE,BACKORDER QTY,BACKORDER DATE,EXPECTED QTY,EXPECTED DATE
IR,ALG-ARI-147_42,,693016619436,0,,,,,
IR,ALG-ARI-147_43,,693016619443,0,,,,,
IR,ALG-ARI-346_34,,693016580668,0,,,,,
IR,ALG-ARI-346_35,,693016580675,19,,,,,
IR,ALG-ARI-346_36,,693016580682,60,,,,,
IR,ALG-ARI-346_37,,693016580699,80,,,,,
IR,ALG-ARI-346_38,,693016580705,114,,,,,
IR,ALG-ARI-346_39,,693016580712,121,,,,,
IR,ALG-ARI-346_40,,693016580729,92,,,,,
IR,ALG-ARI-346_41,,693016580736,77,,,,,
IR,ALG-ARI-346_42,,693016580743,34,,,,,
IR,ALG-ARI-346_43,,693016580750,0,,,,,
IR,ALG-ARI-445_35,,693016619467,0,,,,,
IR,ALG-ARI-445_36,,693016619474,0,,,,,
IR,ALG-ARI-445_37,,693016619481,0,,,,,
IR,ALG-ARI-445_38,,693016619498,0,,,,,
IR,ALG-ARI-445_39,,693016619504,0,,,,,
IR,ALG-ARI-445_40,,693016619511,0,,,,,
IR,ALG-ARI-445_41,,693016619528,0,,,,,
IR,ALG-ARI-445_42,,693016619535,0,,,,,
IR,ALG-ARI-445_43,,693016619542,0,,,,,
IR,ALG-ARI-471_35,,693016626434,0,,,,,
IR,ALG-ARI-471_36,,693016626441,0,,,,,
IR,ALG-ARI-471_37,,693016626458,0,,,,,
IR,ALG-ARI-471_38,,693016626465,0,,,,,
IR,ALG-ARI-471_39,,693016626472,0,,,,,
IR,ALG-ARI-471_40,,693016626489,0,,,,,
IR,ALG-ARI-471_41,,693016626496,0,,,,,
IR,ALG-ARI-471_42,,693016626502,0,,,,,
IR,ALG-ARI-471_43,,693016626519,0,,,,,
IR,ALG-ARI-472_35,,693016619665,0,,,,,
IR,ALG-ARI-472_36,,693016619672,0,,,,,
IR,ALG-ARI-472_37,,693016619689,0,,,,,
IR,ALG-ARI-472_38,,693016619696,0,,,,,
IR,ALG-ARI-472_39,,693016619702,0,,,,,
IR,ALG-ARI-472_40,,693016619719,0,,,,,
IR,ALG-ARI-472_41,,693016619726,0,,,,,
IR,ALG-ARI-472_42,,693016619733,0,,,,,
IR,ALG-ARI-472_43,,693016619740,0,,,,,
IR,ALG-ARI-601_34,,693016580460,0,,,,,
IR,ALG-ARI-601_35,,693016580477,7,,,,,
IR,ALG-ARI-601_36,,693016580484,4,,,,,
IR,ALG-ARI-601_37,,693016580491,0,,,,,
IR,ALG-ARI-601_38,,693016580507,0,,,,,
IR,ALG-ARI-601_39,,693016580514,5,,,,,
IR,ALG-ARI-601_40,,693016580521,3,,,,,
IR,ALG-ARI-601_41,,693016580538,0,,,,,
IR,ALG-ARI-601_42,,693016580545,0,,,,,
IR,ALG-ARI-601_43,,693016580552,0,,,,,
IR,ALG-ARI-882_34,,693016580569,0,,,,,
IR,ALG-ARI-882_35,,693016580576,12,,,,,
IR,ALG-ARI-882_36,,693016580583,7,,,,,
IR,ALG-ARI-882_37,,693016580590,30,,,,,
IR,ALG-ARI-882_38,,693016580606,38,,,,,
IR,ALG-ARI-882_39,,693016580613,27,,,,,
IR,ALG-ARI-882_40,,693016580620,4,,,,,
IR,ALG-ARI-882_41,,693016580637,0,,,,,
IR,ALG-ARI-882_42,,693016580644,0,,,,,
IR,ALG-ARI-882_43,,693016580651,0,,,,,
IR,ALG-ASH-661_34,,693016530380,0,,,,,
IR,ALG-ASH-661_35,,693016530397,0,,,,,
IR,ALG-ASH-661_36,,693016530403,0,,,,,
IR,ALG-ASH-661_37,,693016530410,0,,,,,
IR,ALG-ASH-661_38,,693016530427,0,,,,,
IR,ALG-ASH-661_39,,693016530434,0,,,,,
IR,ALG-ASH-661_40,,693016530441,0,,,,,
IR,ALG-ASH-661_41,,693016530458,0,,,,,
IR,ALG-ASH-661_42,,693016530465,0,,,,,
IR,ALG-ASH-661_43,,693016530472,0,,,,,
IR,ALG-AVA-101_35,,693016291205,0,,,,,
IR,ALG-AVA-101_36,,693016291212,0,,,,,
IR,ALG-AVA-101_37,,693016291229,0,,,,,
IR,ALG-AVA-101_38,,693016291236,0,,,,,
IR,ALG-AVA-101_39,,693016291243,0,,,,,
IR,ALG-AVA-101_40,,693016291250,0,,,,,
IR,ALG-AVA-101_41,,693016291267,0,,,,,
IR,ALG-AVA-101_42,,693016291274,0,,,,,
IR,ALG-AVA-601_35,,693016291281,0,,,,,
IR,ALG-AVA-601_36,,693016291298,0,,,,,
IR,ALG-AVA-601_37,,693016291304,0,,,,,
IR,ALG-AVA-601_38,,693016291311,0,,,,,
IR,ALG-AVA-601_39,,693016291328,0,,,,,
IR,ALG-AVA-601_40,,693016291335,0,,,,,
IR,ALG-AVA-601_41,,693016291342,0,,,,,
IR,ALG-AVA-601_42,,693016291359,0,,,,,
IR,ALG-AVR-601_35,,693016291120,7,,,,,
IR,ALG-AVR-601_36,,693016291137,16,,,,,
IR,ALG-AVR-601_37,,693016291144,0,,,,,
IR,ALG-AVR-601_38,,693016291151,0,,,,,
IR,ALG-AVR-601_39,,693016291168,0,,,,,
IR,ALG-AVR-601_40,,693016291175,0,,,,,
IR,ALG-AVR-601_41,,693016291182,0,,,,,
IR,ALG-AVR-601_42,,693016291199,0,,,,,
IR,ALG-BEL-101_35,,693016288908,48,,,,,
IR,ALG-BEL-101_36,,693016288915,172,,,,,
IR,ALG-BEL-101_37,,693016288922,237,,,,,
IR,ALG-BEL-101_38,,693016288939,326,,,,,
IR,ALG-BEL-101_39,,693016288946,288,,,,,
IR,ALG-BEL-101_40,,693016288953,156,,,,,
IR,ALG-BEL-101_41,,693016288960,97,,,,,
IR,ALG-BEL-101_42,,693016288977,107,,,,,
IR,ALG-BEL-139_34,,693016586479,0,,,,,
IR,ALG-BEL-139_35,,693016586486,7,,,,,
IR,ALG-BEL-139_36,,693016586493,11,,,,,
IR,ALG-BEL-139_37,,693016586509,22,,,,,
IR,ALG-BEL-139_38,,693016586516,22,,,,,
IR,ALG-BEL-139_39,,693016586523,50,,,,,
IR,ALG-BEL-139_40,,693016586530,26,,,,,
IR,ALG-BEL-139_41,,693016586547,7,,,,,
IR,ALG-BEL-139_42,,693016586554,2,,,,,
IR,ALG-BEL-139_43,,693016586561,0,,,,,
IR,ALG-BEL-180_35,,693016289226,0,,,,,
IR,ALG-BEL-180_36,,693016289233,0,,,,,
IR,ALG-BEL-180_37,,693016289240,0,,,,,
IR,ALG-BEL-180_38,,693016289257,0,,,,,
IR,ALG-BEL-180_39,,693016289264,0,,,,,
IR,ALG-BEL-180_40,,693016289271,0,,,,,
IR,ALG-BEL-180_41,,693016289288,0,,,,,
IR,ALG-BEL-180_42,,693016289295,0,,,,,
IR,ALG-BEL-316_34,,693016572007,0,,,,,
IR,ALG-BEL-316_35,,693016572014,32,,,,,
IR,ALG-BEL-316_36,,693016572021,56,,,,,
IR,ALG-BEL-316_37,,693016572038,64,,,,,
IR,ALG-BEL-316_38,,693016572045,104,,,,,
IR,ALG-BEL-316_39,,693016572052,69,,,,,
IR,ALG-BEL-316_40,,693016572069,27,,,,,
IR,ALG-BEL-316_41,,693016572076,15,,,,,
IR,ALG-BEL-316_42,,693016572083,16,,,,,
IR,ALG-BEL-316_43,,693016572090,0,,,,,
IR,ALG-BEL-384_34,,693016548323,0,,,,,
IR,ALG-BEL-384_35,,693016548330,0,,,,,
IR,ALG-BEL-384_36,,693016548347,0,,,,,
IR,ALG-BEL-384_37,,693016548354,0,,,,,
IR,ALG-BEL-384_38,,693016548361,0,,,,,
IR,ALG-BEL-384_39,,693016548378,0,,,,,
IR,ALG-BEL-384_40,,693016548385,0,,,,,
IR,ALG-BEL-384_41,,693016548392,0,,,,,
IR,ALG-BEL-384_42,,693016548408,0,,,,,
IR,ALG-BEL-384_43,,693016548415,0,,,,,
IR,ALG-BEL-385_34,,693016548224,0,,,,,
IR,ALG-BEL-385_35,,693016548231,0,,,,,
IR,ALG-BEL-385_36,,693016548248,0,,,,,
IR,ALG-BEL-385_37,,693016548255,0,,,,,
IR,ALG-BEL-385_38,,693016548262,0,,,,,
IR,ALG-BEL-385_39,,693016548279,0,,,,,
IR,ALG-BEL-385_40,,693016548286,0,,,,,
IR,ALG-BEL-385_41,,693016548293,0,,,,,
IR,ALG-BEL-385_42,,693016548309,0,,,,,
IR,ALG-BEL-385_43,,693016548316,0,,,,,
IR,ALG-BEL-391_34,,693016509959,0,,,,,
IR,ALG-BEL-391_35,,693016509966,38,,,,,
IR,ALG-BEL-391_36,,693016509973,46,,,,,
IR,ALG-BEL-391_37,,693016509980,0,,,,,
IR,ALG-BEL-391_38,,693016509997,0,,,,,
IR,ALG-BEL-391_39,,693016510009,0,,,,,
IR,ALG-BEL-391_40,,693016510016,0,,,,,
IR,ALG-BEL-391_41,,693016510023,0,,,,,
IR,ALG-BEL-391_42,,693016510030,0,,,,,
IR,ALG-BEL-391_43,,693016510047,0,,,,,
IR,ALG-BEL-433_34,,693016495009,0,,,,,
IR,ALG-BEL-433_35,,693016495016,0,,,,,
IR,ALG-BEL-433_36,,693016495023,0,,,,,
IR,ALG-BEL-433_37,,693016495030,0,,,,,
IR,ALG-BEL-433_38,,693016495047,0,,,,,
IR,ALG-BEL-433_39,,693016495054,0,,,,,
IR,ALG-BEL-433_40,,693016495061,0,,,,,
IR,ALG-BEL-433_41,,693016495078,0,,,,,
IR,ALG-BEL-433_42,,693016495085,0,,,,,
IR,ALG-BEL-433_43,,693016495092,0,,,,,
IR,ALG-BEL-442_34,,693016586370,0,,,,,
IR,ALG-BEL-442_35,,693016586387,10,,,,,
IR,ALG-BEL-442_36,,693016586394,35,,,,,
IR,ALG-BEL-442_37,,693016586400,90,,,,,
IR,ALG-BEL-442_38,,693016586417,123,,,,,
IR,ALG-BEL-442_39,,693016586424,125,,,,,
IR,ALG-BEL-442_40,,693016586431,77,,,,,
IR,ALG-BEL-442_41,,693016586448,55,,,,,
IR,ALG-BEL-442_42,,693016586455,33,,,,,
IR,ALG-BEL-442_43,,693016586462,0,,,,,
IR,ALG-BEL-453_35,,693016611744,31,,,,,
IR,ALG-BEL-453_36,,693016611751,40,,,,,
IR,ALG-BEL-453_37,,693016611768,76,,,,,
IR,ALG-BEL-453_38,,693016611775,72,,,,,
IR,ALG-BEL-453_39,,693016611782,33,,,,,
IR,ALG-BEL-453_40,,693016611799,10,,,,,
IR,ALG-BEL-453_41,,693016611805,35,,,,,
IR,ALG-BEL-453_42,,693016611812,0,,,,,
IR,ALG-BEL-453_43,,693016611829,0,,,,,
IR,ALG-BEL-454_35,,693016611843,28,,,,,
IR,ALG-BEL-454_36,,693016611850,53,,,,,
IR,ALG-BEL-454_37,,693016611867,85,,,,,
IR,ALG-BEL-454_38,,693016611874,81,,,,,
IR,ALG-BEL-454_39,,693016611881,49,,,,,
IR,ALG-BEL-454_40,,693016611898,22,,,,,
IR,ALG-BEL-454_41,,693016611904,36,,,,,
IR,ALG-BEL-454_42,,693016611911,0,,,,,
IR,ALG-BEL-454_43,,693016611928,0,,,,,
IR,ALG-BEL-521_34,,693016571901,0,,,,,
IR,ALG-BEL-521_35,,693016571918,15,,,,,
IR,ALG-BEL-521_36,,693016571925,22,,,,,
IR,ALG-BEL-521_37,,693016571932,92,,,,,
IR,ALG-BEL-521_38,,693016571949,151,,,,,
IR,ALG-BEL-521_39,,693016571956,148,,,,,
IR,ALG-BEL-521_40,,693016571963,102,,,,,
IR,ALG-BEL-521_41,,693016571970,64,,,,,
IR,ALG-BEL-521_42,,693016571987,46,,,,,
IR,ALG-BEL-521_43,,693016571994,0,,,,,
IR,ALG-BEL-539_34,,693016548422,0,,,,,
IR,ALG-BEL-539_35,,693016548439,0,,,,,
IR,ALG-BEL-539_36,,693016548446,0,,,,,
IR,ALG-BEL-539_37,,693016548453,0,,,,,
IR,ALG-BEL-539_38,,693016548460,0,,,,,
IR,ALG-BEL-539_39,,693016548477,0,,,,,
IR,ALG-BEL-539_40,,693016548484,0,,,,,
IR,ALG-BEL-539_41,,693016548491,0,,,,,
IR,ALG-BEL-539_42,,693016548507,0,,,,,
IR,ALG-BEL-539_43,,693016548514,0,,,,,
IR,ALG-BEL-558_34,,693016387809,0,,,,,
IR,ALG-BEL-558_35,,693016387816,0,,,,,
IR,ALG-BEL-558_36,,693016387823,0,,,,,
IR,ALG-BEL-558_37,,693016387830,0,,,,,
IR,ALG-BEL-558_38,,693016387847,0,,,,,
IR,ALG-BEL-558_39,,693016387854,0,,,,,
IR,ALG-BEL-558_40,,693016387861,0,,,,,
IR,ALG-BEL-558_41,,693016387878,0,,,,,
IR,ALG-BEL-558_42,,693016387885,0,,,,,
IR,ALG-BEL-558_43,,693016387892,0,,,,,
IR,ALG-BEL-563_34,,693016521487,0,,,,,
IR,ALG-BEL-563_35,,693016521494,3,,,,,
IR,ALG-BEL-563_36,,693016521500,0,,,,,
IR,ALG-BEL-563_37,,693016521517,0,,,,,
IR,ALG-BEL-563_38,,693016521524,0,,,,,
IR,ALG-BEL-563_39,,693016521531,0,,,,,
IR,ALG-BEL-563_40,,693016521548,0,,,,,
IR,ALG-BEL-563_41,,693016521555,0,,,,,
IR,ALG-BEL-563_42,,693016521562,0,,,,,
IR,ALG-BEL-563_43,,693016521579,0,,,,,
IR,ALG-BEL-640_35,,693016611942,0,,,,,
IR,ALG-BEL-640_36,,693016611959,0,,,,,
IR,ALG-BEL-640_37,,693016611966,28,,,,,
IR,ALG-BEL-640_38,,693016611973,32,,,,,
IR,ALG-BEL-640_39,,693016611980,2,,,,,
IR,ALG-BEL-640_40,,693016611997,0,,,,,
IR,ALG-BEL-640_41,,693016612000,16,,,,,
IR,ALG-BEL-640_42,,693016612017,0,,,,,
IR,ALG-BEL-640_43,,693016612024,0,,,,,
IR,ALG-BEL-738_35,,693016612048,19,,,,,
IR,ALG-BEL-738_36,,693016612055,33,,,,,
IR,ALG-BEL-738_37,,693016612062,56,,,,,
IR,ALG-BEL-738_38,,693016612079,44,,,,,
IR,ALG-BEL-738_39,,693016612086,21,,,,,
IR,ALG-BEL-738_40,,693016612093,20,,,,,
IR,ALG-BEL-738_41,,693016612109,24,,,,,
IR,ALG-BEL-738_42,,693016612116,0,,,,,
IR,ALG-BEL-738_43,,693016612123,0,,,,,
IR,ALG-BEL-780_34,,693016586271,0,,,,,
IR,ALG-BEL-780_35,,693016586288,24,,,,,
IR,ALG-BEL-780_36,,693016586295,57,,,,,
IR,ALG-BEL-780_37,,693016586301,102,,,,,
IR,ALG-BEL-780_38,,693016586318,184,,,,,
IR,ALG-BEL-780_39,,693016586325,169,,,,,
IR,ALG-BEL-780_40,,693016586332,113,,,,,
IR,ALG-BEL-780_41,,693016586349,67,,,,,
IR,ALG-BEL-780_42,,693016586356,49,,,,,
IR,ALG-BEL-780_43,,693016586363,0,,,,,
IR,ALG-BRE-611_34,,693016510351,0,,,,,
IR,ALG-BRE-611_35,,693016510368,2,,,,,
IR,ALG-BRE-611_36,,693016510375,71,,,,,
IR,ALG-BRE-611_37,,693016510382,0,,,,,
IR,ALG-BRE-611_38,,693016510399,0,,,,,
IR,ALG-BRE-611_39,,693016510405,0,,,,,
IR,ALG-BRE-611_40,,693016510412,0,,,,,
IR,ALG-BRE-611_41,,693016510429,0,,,,,
IR,ALG-BRE-611_42,,693016510436,0,,,,,
IR,ALG-BRE-611_43,,693016510443,0,,,,,
IR,ALG-BRE-622_34,,693016522682,0,,,,,
IR,ALG-BRE-622_35,,693016522699,0,,,,,
IR,ALG-BRE-622_36,,693016522705,0,,,,,
IR,ALG-BRE-622_37,,693016522712,0,,,,,
IR,ALG-BRE-622_38,,693016522729,0,,,,,
IR,ALG-BRE-622_39,,693016522736,0,,,,,
IR,ALG-BRE-622_40,,693016522743,0,,,,,
IR,ALG-BRE-622_41,,693016522750,0,,,,,
IR,ALG-BRE-622_42,,693016522767,0,,,,,
IR,ALG-BRE-622_43,,693016522774,0,,,,,
IR,ALG-CAM-138_34,,693016594375,0,,,,,
IR,ALG-CAM-138_35,,693016594382,0,,,,,
IR,ALG-CAM-138_36,,693016594399,0,,,,,
IR,ALG-CAM-138_37,,693016594405,0,,,,,
IR,ALG-CAM-138_38,,693016594412,0,,,,,
IR,ALG-CAM-138_39,,693016594429,0,,,,,
IR,ALG-CAM-138_40,,693016594436,0,,,,,
IR,ALG-CAM-138_41,,693016594443,0,,,,,
IR,ALG-CAM-138_42,,693016594450,0,,,,,
IR,ALG-CAM-138_43,,693016594467,0,,,,,
IR,ALG-CAM-140_34,,693016594474,0,,,,,
IR,ALG-CAM-140_35,,693016594481,0,,,,,
IR,ALG-CAM-140_36,,693016594498,0,,,,,
IR,ALG-CAM-140_37,,693016594504,0,,,,,
IR,ALG-CAM-140_38,,693016594511,0,,,,,
IR,ALG-CAM-140_39,,693016594528,0,,,,,
IR,ALG-CAM-140_40,,693016594535,0,,,,,
IR,ALG-CAM-140_41,,693016594542,0,,,,,
IR,ALG-CAM-140_42,,693016594559,0,,,,,
IR,ALG-CAM-140_43,,693016594566,0,,,,,
IR,ALG-CAM-252_34,,693016594573,0,,,,,
IR,ALG-CAM-252_35,,693016594580,3,,,,,
IR,ALG-CAM-252_36,,693016594597,36,,,,,
IR,ALG-CAM-252_37,,693016594603,43,,,,,
IR,ALG-CAM-252_38,,693016594610,26,,,,,
IR,ALG-CAM-252_39,,693016594627,0,,,,,
IR,ALG-CAM-252_40,,693016594634,0,,,,,
IR,ALG-CAM-252_41,,693016594641,0,,,,,
IR,ALG-CAM-252_42,,693016594658,0,,,,,
IR,ALG-CAM-252_43,,693016594665,0,,,,,
IR,ALG-CAM-372_34,,693016594276,0,,,,,
IR,ALG-CAM-372_35,,693016594283,9,,,,,
IR,ALG-CAM-372_36,,693016594290,32,,,,,
IR,ALG-CAM-372_37,,693016594306,53,,,,,
IR,ALG-CAM-372_38,,693016594313,35,,,,,
IR,ALG-CAM-372_39,,693016594320,0,,,,,
IR,ALG-CAM-372_40,,693016594337,0,,,,,
IR,ALG-CAM-372_41,,693016594344,0,,,,,
IR,ALG-CAM-372_42,,693016594351,0,,,,,
IR,ALG-CAM-372_43,,693016594368,0,,,,,
IR,ALG-CAM-604_34,,693016389001,0,,,,,
IR,ALG-CAM-604_35,,693016389018,10,,,,,
IR,ALG-CAM-604_36,,693016389025,0,,,,,
IR,ALG-CAM-604_37,,693016389032,0,,,,,
IR,ALG-CAM-604_38,,693016389049,0,,,,,
IR,ALG-CAM-604_39,,693016389056,0,,,,,
IR,ALG-CAM-604_40,,693016389063,0,,,,,
IR,ALG-CAM-604_41,,693016389070,0,,,,,
IR,ALG-CAM-604_42,,693016389087,0,,,,,
IR,ALG-CAM-604_43,,693016389094,0,,,,,
IR,ALG-CAM-791_34,,693016601677,0,,,,,
IR,ALG-CAM-791_35,,693016601684,0,,,,,
IR,ALG-CAM-791_36,,693016601691,0,,,,,
IR,ALG-CAM-791_37,,693016601707,0,,,,,
IR,ALG-CAM-791_38,,693016601714,0,,,,,
IR,ALG-CAM-791_39,,693016601721,0,,,,,
IR,ALG-CAM-791_40,,693016601738,0,,,,,
IR,ALG-CAM-791_41,,693016601745,0,,,,,
IR,ALG-CAM-791_42,,693016601752,0,,,,,
IR,ALG-CAM-791_43,,693016601769,0,,,,,
IR,ALG-CAR-135_34,,693016554522,0,,,,,
IR,ALG-CAR-135_35,,693016554539,0,,,,,
IR,ALG-CAR-135_36,,693016554546,0,,,,,
IR,ALG-CAR-135_37,,693016554553,0,,,,,
IR,ALG-CAR-135_38,,693016554560,0,,,,,
IR,ALG-CAR-135_39,,693016554577,0,,,,,
IR,ALG-CAR-135_40,,693016554584,0,,,,,
IR,ALG-CAR-135_41,,693016554591,0,,,,,
IR,ALG-CAR-135_42,,693016554607,0,,,,,
IR,ALG-CAR-135_43,,693016554614,0,,,,,
IR,ALG-CAR-139C_34,,693016593170,0,,,,,
IR,ALG-CAR-139C_35,,693016593187,0,,,,,
IR,ALG-CAR-139C_36,,693016593194,9,,,,,
IR,ALG-CAR-139C_37,,693016593200,17,,,,,
IR,ALG-CAR-139C_38,,693016593217,21,,,,,
IR,ALG-CAR-139C_39,,693016593224,0,,,,,
IR,ALG-CAR-139C_40,,693016593231,0,,,,,
IR,ALG-CAR-139C_41,,693016593248,0,,,,,
IR,ALG-CAR-139C_42,,693016593255,0,,,,,
IR,ALG-CAR-139C_43,,693016593262,0,,,,,
IR,ALG-CAR-223_34,,693016555123,0,,,,,
IR,ALG-CAR-223_35,,693016555130,0,,,,,
IR,ALG-CAR-223_36,,693016555147,0,,,,,
IR,ALG-CAR-223_37,,693016555154,0,,,,,
IR,ALG-CAR-223_38,,693016555161,0,,,,,
IR,ALG-CAR-223_39,,693016555178,0,,,,,
IR,ALG-CAR-223_40,,693016555185,0,,,,,
IR,ALG-CAR-223_41,,693016555192,0,,,,,
IR,ALG-CAR-223_42,,693016555208,0,,,,,
IR,ALG-CAR-223_43,,693016555215,0,,,,,
IR,ALG-CAR-242_35,,693016276042,0,,,,,
IR,ALG-CAR-242_36,,693016276059,0,,,,,
IR,ALG-CAR-242_37,,693016276066,0,,,,,
IR,ALG-CAR-242_38,,693016276073,0,,,,,
IR,ALG-CAR-242_39,,693016276080,0,,,,,
IR,ALG-CAR-242_40,,693016276097,0,,,,,
IR,ALG-CAR-242_41,,693016276103,0,,,,,
IR,ALG-CAR-242_42,,693016276110,0,,,,,
IR,ALG-CAR-372_34,,693016592371,0,,,,,
IR,ALG-CAR-372_35,,693016592388,6,,,,,
IR,ALG-CAR-372_36,,693016592395,28,,,,,
IR,ALG-CAR-372_37,,693016592401,16,,,,,
IR,ALG-CAR-372_38,,693016592418,16,,,,,
IR,ALG-CAR-372_39,,693016592425,0,,,,,
IR,ALG-CAR-372_40,,693016592432,0,,,,,
IR,ALG-CAR-372_41,,693016592449,0,,,,,
IR,ALG-CAR-372_42,,693016592456,0,,,,,
IR,ALG-CAR-372_43,,693016592463,0,,,,,
IR,ALG-CAR-485_34,,693016593071,0,,,,,
IR,ALG-CAR-485_35,,693016593088,21,,,,,
IR,ALG-CAR-485_36,,693016593095,89,,,,,
IR,ALG-CAR-485_37,,693016593101,274,,,,,
IR,ALG-CAR-485_38,,693016593118,349,,,,,
IR,ALG-CAR-485_39,,693016593125,341,,,,,
IR,ALG-CAR-485_40,,693016593132,225,,,,,
IR,ALG-CAR-485_41,,693016593149,116,,,,,
IR,ALG-CAR-485_42,,693016593156,29,,,,,
IR,ALG-CAR-485_43,,693016593163,0,,,,,
IR,ALG-CAR-529_34,,693016592678,0,,,,,
IR,ALG-CAR-529_35,,693016592685,0,,,,,
IR,ALG-CAR-529_36,,693016592692,2,,,,,
IR,ALG-CAR-529_37,,693016592708,0,,,,,
IR,ALG-CAR-529_38,,693016592715,0,,,,,
IR,ALG-CAR-529_39,,693016592722,0,,,,,
IR,ALG-CAR-529_40,,693016592739,0,,,,,
IR,ALG-CAR-529_41,,693016592746,0,,,,,
IR,ALG-CAR-529_42,,693016592753,0,,,,,
IR,ALG-CAR-529_43,,693016592760,0,,,,,
IR,ALG-CAR-532_34,,693016554423,0,,,,,
IR,ALG-CAR-532_35,,693016554430,0,,,,,
IR,ALG-CAR-532_36,,693016554447,7,,,,,
IR,ALG-CAR-532_37,,693016554454,0,,,,,
IR,ALG-CAR-532_38,,693016554461,0,,,,,
IR,ALG-CAR-532_39,,693016554478,0,,,,,
IR,ALG-CAR-532_40,,693016554485,0,,,,,
IR,ALG-CAR-532_41,,693016554492,0,,,,,
IR,ALG-CAR-532_42,,693016554508,0,,,,,
IR,ALG-CAR-532_43,,693016554515,0,,,,,
IR,ALG-CAR-582_34,,693016555024,0,,,,,
IR,ALG-CAR-582_35,,693016555031,0,,,,,
IR,ALG-CAR-582_36,,693016555048,0,,,,,
IR,ALG-CAR-582_37,,693016555055,0,,,,,
IR,ALG-CAR-582_38,,693016555062,0,,,,,
IR,ALG-CAR-582_39,,693016555079,0,,,,,
IR,ALG-CAR-582_40,,693016555086,0,,,,,
IR,ALG-CAR-582_41,,693016555093,0,,,,,
IR,ALG-CAR-582_42,,693016555109,0,,,,,
IR,ALG-CAR-582_43,,693016555116,0,,,,,
IR,ALG-CAR-601_34,,693016496457,0,,,,,
IR,ALG-CAR-601_35,,693016265152,0,,,,,
IR,ALG-CAR-601_36,,693016265169,0,,,,,
IR,ALG-CAR-601_37,,693016265176,0,,,,,
IR,ALG-CAR-601_38,,693016265183,0,,,,,
IR,ALG-CAR-601_39,,693016265190,0,,,,,
IR,ALG-CAR-601_40,,693016265206,0,,,,,
IR,ALG-CAR-601_41,,693016265213,0,,,,,
IR,ALG-CAR-601_42,,693016265220,0,,,,,
IR,ALG-CAR-601_43,,693016496464,0,,,,,
IR,ALG-CAR-655_34,,693016524280,0,,,,,
IR,ALG-CAR-655_35,,693016524297,0,,,,,
IR,ALG-CAR-655_36,,693016524303,0,,,,,
IR,ALG-CAR-655_37,,693016524310,0,,,,,
IR,ALG-CAR-655_38,,693016524327,0,,,,,
IR,ALG-CAR-655_39,,693016524334,0,,,,,
IR,ALG-CAR-655_40,,693016524341,0,,,,,
IR,ALG-CAR-655_41,,693016524358,0,,,,,
IR,ALG-CAR-655_42,,693016524365,0,,,,,
IR,ALG-CAR-655_43,,693016524372,0,,,,,
IR,ALG-CAR-713_34,,693016592975,0,,,,,
IR,ALG-CAR-713_35,,693016592982,7,,,,,
IR,ALG-CAR-713_36,,693016592999,2,,,,,
IR,ALG-CAR-713_37,,693016593002,0,,,,,
IR,ALG-CAR-713_38,,693016593019,0,,,,,
IR,ALG-CAR-713_39,,693016593026,0,,,,,
IR,ALG-CAR-713_40,,693016593033,0,,,,,
IR,ALG-CAR-713_41,,693016593040,4,,,,,
IR,ALG-CAR-713_42,,693016593057,0,,,,,
IR,ALG-CAR-713_43,,693016593064,0,,,,,
IR,ALG-CAR-781_34,,693016592470,0,,,,,
IR,ALG-CAR-781_35,,693016592487,2,,,,,
IR,ALG-CAR-781_36,,693016592494,0,,,,,
IR,ALG-CAR-781_37,,693016592500,0,,,,,
IR,ALG-CAR-781_38,,693016592517,0,,,,,
IR,ALG-CAR-781_39,,693016592524,0,,,,,
IR,ALG-CAR-781_40,,693016592531,0,,,,,
IR,ALG-CAR-781_41,,693016592548,0,,,,,
IR,ALG-CAR-781_42,,693016592555,0,,,,,
IR,ALG-CAR-781_43,,693016592562,0,,,,,
IR,ALG-CAR-820_34,,693016496778,0,,,,,
IR,ALG-CAR-820_35,,693016496785,0,,,,,
IR,ALG-CAR-820_36,,693016496792,0,,,,,
IR,ALG-CAR-820_37,,693016496808,0,,,,,
IR,ALG-CAR-820_38,,693016496815,0,,,,,
IR,ALG-CAR-820_39,,693016496822,0,,,,,
IR,ALG-CAR-820_40,,693016496839,0,,,,,
IR,ALG-CAR-820_41,,693016496846,0,,,,,
IR,ALG-CAR-820_42,,693016496853,0,,,,,
IR,ALG-CAR-820_43,,693016496860,0,,,,,
IR,ALG-CAR-851_34,,693016592777,0,,,,,
IR,ALG-CAR-851_35,,693016592784,7,,,,,
IR,ALG-CAR-851_36,,693016592791,0,,,,,
IR,ALG-CAR-851_37,,693016592807,0,,,,,
IR,ALG-CAR-851_38,,693016592814,5,,,,,
IR,ALG-CAR-851_39,,693016592821,2,,,,,
IR,ALG-CAR-851_40,,693016592838,0,,,,,
IR,ALG-CAR-851_41,,693016592845,0,,,,,
IR,ALG-CAR-851_42,,693016592852,0,,,,,
IR,ALG-CAR-851_43,,693016592869,0,,,,,
IR,ALG-CAR-852_34,,693016592876,0,,,,,
IR,ALG-CAR-852_35,,693016592883,0,,,,,
IR,ALG-CAR-852_36,,693016592890,0,,,,,
