itemNo,color,size,upc,inStock,wholesalePrice,retailPrice,eta
ALG-ELL-541,Ella Night Rosette,41,693016539055,44,59.50,129.95,
ALG-ELL-541,Ella Night Rosette,42,693016539062,33,59.50,129.95,
ALG-ELL-541,Ella Night Rosette,43,693016539079,0,59.50,129.95,
ALG-ELL-551,Ella 2 Black Sprigs,34,693016511051,0,59.50,129.95,Jul 20 2017
ALG-ELL-551,Ella 2 Black Sprigs,35,693016511068,31,59.50,129.95,Jul 20 2017
ALG-ELL-551,Ella 2 Black Sprigs,36,693016511075,22,59.50,129.95,Jul 20 2017
ALG-ELL-551,Ella 2 Black Sprigs,37,693016511082,40,59.50,129.95,Jul 20 2017
ALG-ELL-551,Ella 2 Black Sprigs,38,693016511099,68,59.50,129.95,Jul 20 2017
ALG-ELL-551,Ella 2 Black Sprigs,39,693016511105,47,59.50,129.95,Jul 20 2017
ALG-ELL-551,Ella 2 Black Sprigs,40,693016511112,10,59.50,129.95,Jul 20 2017
ALG-ELL-551,Ella 2 Black Sprigs,41,693016511129,32,59.50,129.95,Jul 20 2017
ALG-ELL-551,Ella 2 Black Sprigs,42,693016511136,18,59.50,129.95,Jul 20 2017
ALG-ELL-551,Ella 2 Black Sprigs,43,693016511143,0,59.50,129.95,Jul 20 2017
ALG-ELL-601,Ella Black Nappa,34,693016386208,0,59.50,129.95,Jul 20 2017
ALG-ELL-601,Ella Black Nappa,35,693016386215,5,59.50,129.95,Jul 20 2017
ALG-ELL-601,Ella Black Nappa,36,693016386222,0,59.50,129.95,Jul 20 2017
ALG-ELL-601,Ella Black Nappa,37,693016386239,0,59.50,129.95,Jul 20 2017
ALG-ELL-601,Ella Black Nappa,38,693016386246,0,59.50,129.95,Jul 20 2017
ALG-ELL-601,Ella Black Nappa,39,693016386253,0,59.50,129.95,Jul 20 2017
ALG-ELL-601,Ella Black Nappa,40,693016386260,0,59.50,129.95,Jul 20 2017
ALG-ELL-601,Ella Black Nappa,41,693016386277,13,59.50,129.95,Jul 20 2017
ALG-ELL-601,Ella Black Nappa,42,693016386284,11,59.50,129.95,Jul 20 2017
ALG-ELL-601,Ella Black Nappa,43,693016386291,0,59.50,129.95,Jul 20 2017
ALG-EMM-011,Emma Black Waxy,34,693016539284,0,37.50,69.00,
ALG-EMM-011,Emma Black Waxy,35,693016539291,0,37.50,69.00,
ALG-EMM-011,Emma Black Waxy,36,693016539307,0,37.50,69.00,
ALG-EMM-011,Emma Black Waxy,37,693016539314,0,37.50,69.00,
ALG-EMM-011,Emma Black Waxy,38,693016539321,0,37.50,69.00,
ALG-EMM-011,Emma Black Waxy,39,693016539338,0,37.50,69.00,
ALG-EMM-011,Emma Black Waxy,40,693016539345,0,37.50,69.00,
ALG-EMM-011,Emma Black Waxy,41,693016539352,0,37.50,69.00,
ALG-EMM-011,Emma Black Waxy,42,693016539369,0,37.50,69.00,
ALG-EMM-011,Emma Black Waxy,43,693016539376,0,37.50,69.00,
ALG-EMM-802,Emma Masonry Choco,34,693016550128,0,37.50,69.00,
ALG-EMM-802,Emma Masonry Choco,35,693016550135,0,37.50,69.00,
ALG-EMM-802,Emma Masonry Choco,36,693016550142,0,37.50,69.00,
ALG-EMM-802,Emma Masonry Choco,37,693016550159,0,37.50,69.00,
ALG-EMM-802,Emma Masonry Choco,38,693016550166,0,37.50,69.00,
ALG-EMM-802,Emma Masonry Choco,39,693016550173,0,37.50,69.00,
ALG-EMM-802,Emma Masonry Choco,40,693016550180,0,37.50,69.00,
ALG-EMM-802,Emma Masonry Choco,41,693016550197,0,37.50,69.00,
ALG-EMM-802,Emma Masonry Choco,42,693016550203,0,37.50,69.00,
ALG-EMM-802,Emma Masonry Choco,43,693016550210,0,37.50,69.00,
ALG-EMM-803,Emma Masonry Blue,34,693016550227,0,59.50,129.95,
ALG-EMM-803,Emma Masonry Blue,35,693016550234,0,59.50,129.95,
ALG-EMM-803,Emma Masonry Blue,36,693016550241,0,59.50,129.95,
ALG-EMM-803,Emma Masonry Blue,37,693016550258,0,59.50,129.95,
ALG-EMM-803,Emma Masonry Blue,38,693016550265,0,59.50,129.95,
ALG-EMM-803,Emma Masonry Blue,39,693016550272,0,59.50,129.95,
ALG-EMM-803,Emma Masonry Blue,40,693016550289,0,59.50,129.95,
ALG-EMM-803,Emma Masonry Blue,41,693016550296,0,59.50,129.95,
ALG-EMM-803,Emma Masonry Blue,42,693016550302,0,59.50,129.95,
ALG-EMM-803,Emma Masonry Blue,43,693016550319,0,59.50,129.95,
ALG-ERI-566,Erica Snazzy,34,693016540488,0,59.50,119.00,
ALG-ERI-566,Erica Snazzy,35,693016540495,16,59.50,119.00,
ALG-ERI-566,Erica Snazzy,36,693016540501,40,59.50,119.00,
ALG-ERI-566,Erica Snazzy,37,693016540518,76,59.50,119.00,
ALG-ERI-566,Erica Snazzy,38,693016540525,93,59.50,119.00,
ALG-ERI-566,Erica Snazzy,39,693016540532,123,59.50,119.00,
ALG-ERI-566,Erica Snazzy,40,693016540549,19,59.50,119.00,
ALG-ERI-566,Erica Snazzy,41,693016540556,0,59.50,119.00,
ALG-ERI-566,Erica Snazzy,42,693016540563,0,59.50,119.00,
ALG-ERI-566,Erica Snazzy,43,693016540570,0,59.50,119.00,
ALG-ERY-586,Eryn Floral Notes,35,693016618453,0,59.50,129.95,Jul 14 2017
ALG-ERY-586,Eryn Floral Notes,36,693016618460,0,59.50,129.95,Jul 14 2017
ALG-ERY-586,Eryn Floral Notes,37,693016618477,0,59.50,129.95,Jul 14 2017
ALG-ERY-586,Eryn Floral Notes,38,693016618484,0,59.50,129.95,Jul 14 2017
ALG-ERY-586,Eryn Floral Notes,39,693016618491,0,59.50,129.95,Jul 14 2017
ALG-ERY-586,Eryn Floral Notes,40,693016618507,0,59.50,129.95,Jul 14 2017
ALG-ERY-586,Eryn Floral Notes,41,693016618514,0,59.50,129.95,Jul 14 2017
ALG-ERY-586,Eryn Floral Notes,42,693016618521,0,59.50,129.95,Jul 14 2017
ALG-ERY-586,Eryn Floral Notes,43,693016618538,0,59.50,129.95,Jul 14 2017
ALG-ERY-640,Eryn Jet Luster,35,693016618552,0,59.50,129.95,Aug 10 2017
ALG-ERY-640,Eryn Jet Luster,36,693016618569,0,59.50,129.95,Aug 10 2017
ALG-ERY-640,Eryn Jet Luster,37,693016618576,0,59.50,129.95,Aug 10 2017
ALG-ERY-640,Eryn Jet Luster,38,693016618583,0,59.50,129.95,Aug 10 2017
ALG-ERY-640,Eryn Jet Luster,39,693016618590,0,59.50,129.95,Aug 10 2017
ALG-ERY-640,Eryn Jet Luster,40,693016618606,0,59.50,129.95,Aug 10 2017
ALG-ERY-640,Eryn Jet Luster,41,693016618613,0,59.50,129.95,Aug 10 2017
ALG-ERY-640,Eryn Jet Luster,42,693016618620,0,59.50,129.95,Aug 10 2017
ALG-ERY-640,Eryn Jet Luster,43,693016618637,0,59.50,129.95,Aug 10 2017
ALG-ERY-660,Eryn Chestnut Luster,35,693016618651,0,59.50,129.95,Jul 14 2017
ALG-ERY-660,Eryn Chestnut Luster,36,693016618668,0,59.50,129.95,Jul 14 2017
ALG-ERY-660,Eryn Chestnut Luster,37,693016618675,0,59.50,129.95,Jul 14 2017
ALG-ERY-660,Eryn Chestnut Luster,38,693016618682,0,59.50,129.95,Jul 14 2017
ALG-ERY-660,Eryn Chestnut Luster,39,693016618699,0,59.50,129.95,Jul 14 2017
ALG-ERY-660,Eryn Chestnut Luster,40,693016618705,0,59.50,129.95,Jul 14 2017
ALG-ERY-660,Eryn Chestnut Luster,41,693016618712,0,59.50,129.95,Jul 14 2017
ALG-ERY-660,Eryn Chestnut Luster,42,693016618729,0,59.50,129.95,Jul 14 2017
ALG-ERY-660,Eryn Chestnut Luster,43,693016618736,0,59.50,129.95,Jul 14 2017
ALG-ERY-744,Eryn Show Stopper,35,693016618750,16,59.50,129.95,Aug 10 2017
ALG-ERY-744,Eryn Show Stopper,36,693016618767,28,59.50,129.95,Aug 10 2017
ALG-ERY-744,Eryn Show Stopper,37,693016618774,28,59.50,129.95,Aug 10 2017
ALG-ERY-744,Eryn Show Stopper,38,693016618781,13,59.50,129.95,Aug 10 2017
ALG-ERY-744,Eryn Show Stopper,39,693016618798,0,59.50,129.95,Aug 10 2017
ALG-ERY-744,Eryn Show Stopper,40,693016618804,20,59.50,129.95,Aug 10 2017
ALG-ERY-744,Eryn Show Stopper,41,693016618811,5,59.50,129.95,Aug 10 2017
ALG-ERY-744,Eryn Show Stopper,42,693016618828,0,59.50,129.95,Aug 10 2017
ALG-ERY-744,Eryn Show Stopper,43,693016618835,0,59.50,129.95,Aug 10 2017
ALG-ERY-827,Eryn Chromeo,35,693016618859,0,59.50,129.95,Jul 14 2017
ALG-ERY-827,Eryn Chromeo,36,693016618866,0,59.50,129.95,Jul 14 2017
ALG-ERY-827,Eryn Chromeo,37,693016618873,0,59.50,129.95,Jul 14 2017
ALG-ERY-827,Eryn Chromeo,38,693016618880,0,59.50,129.95,Jul 14 2017
ALG-ERY-827,Eryn Chromeo,39,693016618897,0,59.50,129.95,Jul 14 2017
ALG-ERY-827,Eryn Chromeo,40,693016618903,0,59.50,129.95,Jul 14 2017
ALG-ERY-827,Eryn Chromeo,41,693016618910,0,59.50,129.95,Jul 14 2017
ALG-ERY-827,Eryn Chromeo,42,693016618927,0,59.50,129.95,Jul 14 2017
ALG-ERY-827,Eryn Chromeo,43,693016618934,0,59.50,129.95,Jul 14 2017
ALG-ERY-828,Eryn Soiree,35,693016618958,0,59.50,129.95,Jul 14 2017
ALG-ERY-828,Eryn Soiree,36,693016618965,0,59.50,129.95,Jul 14 2017
ALG-ERY-828,Eryn Soiree,37,693016618972,0,59.50,129.95,Jul 14 2017
ALG-ERY-828,Eryn Soiree,38,693016618989,0,59.50,129.95,Jul 14 2017
ALG-ERY-828,Eryn Soiree,39,693016618996,0,59.50,129.95,Jul 14 2017
ALG-ERY-828,Eryn Soiree,40,693016619009,0,59.50,129.95,Jul 14 2017
ALG-ERY-828,Eryn Soiree,41,693016619016,0,59.50,129.95,Jul 14 2017
ALG-ERY-828,Eryn Soiree,42,693016619023,0,59.50,129.95,Jul 14 2017
ALG-ERY-828,Eryn Soiree,43,693016619030,0,59.50,129.95,Jul 14 2017
ALG-ESS-2003,Essence Walker - Bronze Easy,34,693016530786,0,34.50,69.00,
ALG-ESS-2003,Essence Walker - Bronze Easy,35,693016530793,0,34.50,69.00,
ALG-ESS-2003,Essence Walker - Bronze Easy,36,693016530809,0,34.50,69.00,
ALG-ESS-2003,Essence Walker - Bronze Easy,37,693016530816,0,34.50,69.00,
ALG-ESS-2003,Essence Walker - Bronze Easy,38,693016530823,0,34.50,69.00,
ALG-ESS-2003,Essence Walker - Bronze Easy,39,693016530830,0,34.50,69.00,
ALG-ESS-2003,Essence Walker - Bronze Easy,40,693016530847,0,34.50,69.00,
ALG-ESS-2003,Essence Walker - Bronze Easy,41,693016530854,0,34.50,69.00,
ALG-ESS-2003,Essence Walker - Bronze Easy,42,693016530861,0,34.50,69.00,
ALG-ESS-2003,Essence Walker - Bronze Easy,43,693016530878,0,34.50,69.00,
ALG-ESS-212,Essence Walker - White Shimmer,34,693016542987,0,34.50,69.00,
ALG-ESS-212,Essence Walker - White Shimmer,35,693016542994,0,34.50,69.00,
ALG-ESS-212,Essence Walker - White Shimmer,36,693016543007,0,34.50,69.00,
ALG-ESS-212,Essence Walker - White Shimmer,37,693016543014,0,34.50,69.00,
ALG-ESS-212,Essence Walker - White Shimmer,38,693016543021,0,34.50,69.00,
ALG-ESS-212,Essence Walker - White Shimmer,39,693016543038,0,34.50,69.00,
ALG-ESS-212,Essence Walker - White Shimmer,40,693016543045,0,34.50,69.00,
ALG-ESS-212,Essence Walker - White Shimmer,41,693016543052,0,34.50,69.00,
ALG-ESS-212,Essence Walker - White Shimmer,42,693016543069,0,34.50,69.00,
ALG-ESS-212,Essence Walker - White Shimmer,43,693016543076,0,34.50,69.00,
ALG-ESS-217,Essence Walker - Aqua,34,693016550920,0,34.50,69.00,
ALG-ESS-217,Essence Walker - Aqua,35,693016550937,0,34.50,69.00,
ALG-ESS-217,Essence Walker - Aqua,36,693016550944,0,34.50,69.00,
ALG-ESS-217,Essence Walker - Aqua,37,693016550951,0,34.50,69.00,
ALG-ESS-217,Essence Walker - Aqua,38,693016550968,0,34.50,69.00,
ALG-ESS-217,Essence Walker - Aqua,39,693016550975,0,34.50,69.00,
ALG-ESS-217,Essence Walker - Aqua,40,693016550982,0,34.50,69.00,
ALG-ESS-217,Essence Walker - Aqua,41,693016550999,0,34.50,69.00,
ALG-ESS-217,Essence Walker - Aqua,42,693016551002,0,34.50,69.00,
ALG-ESS-217,Essence Walker - Aqua,43,693016551019,0,34.50,69.00,
ALG-ESS-219,Essence Walker - Cherry,34,693016550623,0,34.50,119.95,
ALG-ESS-219,Essence Walker - Cherry,35,693016550630,0,34.50,119.95,
ALG-ESS-219,Essence Walker - Cherry,36,693016550647,0,34.50,119.95,
ALG-ESS-219,Essence Walker - Cherry,37,693016550654,0,34.50,119.95,
ALG-ESS-219,Essence Walker - Cherry,38,693016550661,0,34.50,119.95,
ALG-ESS-219,Essence Walker - Cherry,39,693016550678,0,34.50,119.95,
ALG-ESS-219,Essence Walker - Cherry,40,693016550685,0,34.50,119.95,
ALG-ESS-219,Essence Walker - Cherry,41,693016550692,0,34.50,119.95,
ALG-ESS-219,Essence Walker - Cherry,42,693016550708,0,34.50,119.95,
ALG-ESS-219,Essence Walker - Cherry,43,693016550715,0,34.50,119.95,
ALG-ESS-302,Essence Walker - All Together Now,34,693016551026,0,34.50,119.95,
ALG-ESS-302,Essence Walker - All Together Now,35,693016551033,0,34.50,119.95,
ALG-ESS-302,Essence Walker - All Together Now,36,693016551040,0,34.50,119.95,
ALG-ESS-302,Essence Walker - All Together Now,37,693016551057,0,34.50,119.95,
ALG-ESS-302,Essence Walker - All Together Now,38,693016551064,0,34.50,119.95,
ALG-ESS-302,Essence Walker - All Together Now,39,693016551071,0,34.50,119.95,
ALG-ESS-302,Essence Walker - All Together Now,40,693016551088,0,34.50,119.95,
ALG-ESS-302,Essence Walker - All Together Now,41,693016551095,0,34.50,119.95,
ALG-ESS-302,Essence Walker - All Together Now,42,693016551101,0,34.50,119.95,
ALG-ESS-302,Essence Walker - All Together Now,43,693016551118,0,34.50,119.95,
ALG-ESS-314,Essence Walker - Winter Garden Navy,34,693016581269,0,34.50,119.95,
ALG-ESS-314,Essence Walker - Winter Garden Navy,35,693016581276,15,34.50,119.95,
ALG-ESS-314,Essence Walker - Winter Garden Navy,36,693016581283,39,34.50,119.95,
ALG-ESS-314,Essence Walker - Winter Garden Navy,37,693016581290,0,34.50,119.95,
ALG-ESS-314,Essence Walker - Winter Garden Navy,38,693016581306,0,34.50,119.95,
ALG-ESS-314,Essence Walker - Winter Garden Navy,39,693016581313,0,34.50,119.95,
ALG-ESS-314,Essence Walker - Winter Garden Navy,40,693016581320,0,34.50,119.95,
ALG-ESS-314,Essence Walker - Winter Garden Navy,41,693016581337,0,34.50,119.95,
ALG-ESS-314,Essence Walker - Winter Garden Navy,42,693016581344,0,34.50,119.95,
ALG-ESS-314,Essence Walker - Winter Garden Navy,43,693016581351,0,34.50,119.95,
ALG-ESS-389,Essence Walker - Monarch,34,693016576029,0,34.50,119.95,
ALG-ESS-389,Essence Walker - Monarch,35,693016576036,0,34.50,119.95,
ALG-ESS-389,Essence Walker - Monarch,36,693016576043,14,34.50,119.95,
ALG-ESS-389,Essence Walker - Monarch,37,693016576050,0,34.50,119.95,
ALG-ESS-389,Essence Walker - Monarch,38,693016576067,0,34.50,119.95,
ALG-ESS-389,Essence Walker - Monarch,39,693016576074,0,34.50,119.95,
ALG-ESS-389,Essence Walker - Monarch,40,693016576081,0,34.50,119.95,
ALG-ESS-389,Essence Walker - Monarch,41,693016576098,0,34.50,119.95,
ALG-ESS-389,Essence Walker - Monarch,42,693016576104,0,34.50,119.95,
ALG-ESS-389,Essence Walker - Monarch,43,693016576111,0,34.50,119.95,
ALG-ESS-424,Essence Walker - Forever Yours, Neutrally,34,693016589876,0,54.50,119.95,
ALG-ESS-424,Essence Walker - Forever Yours, Neutrally,35,693016589883,16,54.50,119.95,
ALG-ESS-424,Essence Walker - Forever Yours, Neutrally,36,693016589890,68,54.50,119.95,
ALG-ESS-424,Essence Walker - Forever Yours, Neutrally,37,693016589906,146,54.50,119.95,
ALG-ESS-424,Essence Walker - Forever Yours, Neutrally,38,693016589913,195,54.50,119.95,
ALG-ESS-424,Essence Walker - Forever Yours, Neutrally,39,693016589920,179,54.50,119.95,
ALG-ESS-424,Essence Walker - Forever Yours, Neutrally,40,693016589937,127,54.50,119.95,
ALG-ESS-424,Essence Walker - Forever Yours, Neutrally,41,693016589944,70,54.50,119.95,
ALG-ESS-424,Essence Walker - Forever Yours, Neutrally,42,693016589951,49,54.50,119.95,
ALG-ESS-424,Essence Walker - Forever Yours, Neutrally,43,693016589968,0,54.50,119.95,
ALG-ESS-557,Essence Walker - Regal Beauty,34,693016530588,0,34.50,119.95,
ALG-ESS-557,Essence Walker - Regal Beauty,35,693016530595,35,34.50,119.95,
ALG-ESS-557,Essence Walker - Regal Beauty,36,693016530601,44,34.50,119.95,
ALG-ESS-557,Essence Walker - Regal Beauty,37,693016530618,0,34.50,119.95,
ALG-ESS-557,Essence Walker - Regal Beauty,38,693016530625,0,34.50,119.95,
ALG-ESS-557,Essence Walker - Regal Beauty,39,693016530632,0,34.50,119.95,
ALG-ESS-557,Essence Walker - Regal Beauty,40,693016530649,0,34.50,119.95,
ALG-ESS-557,Essence Walker - Regal Beauty,41,693016530656,0,34.50,119.95,
ALG-ESS-557,Essence Walker - Regal Beauty,42,693016530663,0,34.50,119.95,
ALG-ESS-557,Essence Walker - Regal Beauty,43,693016530670,0,34.50,119.95,
ALG-ESS-561,Essence Walker - Gracie,34,693016543380,0,34.50,69.00,
ALG-ESS-561,Essence Walker - Gracie,35,693016543397,0,34.50,69.00,
ALG-ESS-561,Essence Walker - Gracie,36,693016543403,0,34.50,69.00,
ALG-ESS-561,Essence Walker - Gracie,37,693016543410,0,34.50,69.00,
ALG-ESS-561,Essence Walker - Gracie,38,693016543427,0,34.50,69.00,
ALG-ESS-561,Essence Walker - Gracie,39,693016543434,0,34.50,69.00,
ALG-ESS-561,Essence Walker - Gracie,40,693016543441,0,34.50,69.00,
ALG-ESS-561,Essence Walker - Gracie,41,693016543458,0,34.50,69.00,
ALG-ESS-561,Essence Walker - Gracie,42,693016543465,0,34.50,69.00,
ALG-ESS-561,Essence Walker - Gracie,43,693016543472,0,34.50,69.00,
ALG-ESS-579,Essence Dame,35,693016616459,36,54.50,119.95,Jul 30 2017
ALG-ESS-579,Essence Dame,36,693016616466,72,54.50,119.95,Jul 30 2017
ALG-ESS-579,Essence Dame,37,693016616473,114,54.50,119.95,Jul 30 2017
ALG-ESS-579,Essence Dame,38,693016616480,123,54.50,119.95,Jul 30 2017
ALG-ESS-579,Essence Dame,39,693016616497,103,54.50,119.95,Jul 30 2017
ALG-ESS-579,Essence Dame,40,693016616503,60,54.50,119.95,Jul 30 2017
ALG-ESS-579,Essence Dame,41,693016616510,38,54.50,119.95,Jul 30 2017
ALG-ESS-579,Essence Dame,42,693016616527,0,54.50,119.95,Jul 30 2017
ALG-ESS-579,Essence Dame,43,693016616534,0,54.50,119.95,Jul 30 2017
ALG-ESS-580,Essence Stained Glass,35,693016616350,36,54.50,119.95,
ALG-ESS-580,Essence Stained Glass,36,693016616367,83,54.50,119.95,
ALG-ESS-580,Essence Stained Glass,37,693016616374,123,54.50,119.95,
ALG-ESS-580,Essence Stained Glass,38,693016616381,140,54.50,119.95,
ALG-ESS-580,Essence Stained Glass,39,693016616398,108,54.50,119.95,
ALG-ESS-580,Essence Stained Glass,40,693016616404,67,54.50,119.95,
ALG-ESS-580,Essence Stained Glass,41,693016616411,41,54.50,119.95,
ALG-ESS-580,Essence Stained Glass,42,693016616428,0,54.50,119.95,
ALG-ESS-580,Essence Stained Glass,43,693016616435,0,54.50,119.95,
ALG-ESS-586,Essence Floral Notes,35,693016616657,23,54.50,119.95,Jul 30 2017
ALG-ESS-586,Essence Floral Notes,36,693016616664,54,54.50,119.95,Jul 30 2017
ALG-ESS-586,Essence Floral Notes,37,693016616671,73,54.50,119.95,Jul 30 2017
ALG-ESS-586,Essence Floral Notes,38,693016616688,79,54.50,119.95,Jul 30 2017
ALG-ESS-586,Essence Floral Notes,39,693016616695,73,54.50,119.95,Jul 30 2017
ALG-ESS-586,Essence Floral Notes,40,693016616701,28,54.50,119.95,Jul 30 2017
ALG-ESS-586,Essence Floral Notes,41,693016616718,28,54.50,119.95,Jul 30 2017
ALG-ESS-586,Essence Floral Notes,42,693016616725,0,54.50,119.95,Jul 30 2017
ALG-ESS-586,Essence Floral Notes,43,693016616732,0,54.50,119.95,Jul 30 2017
ALG-ESS-601,Essence Walker - Black Nappa,34,693016589975,0,54.50,119.95,
ALG-ESS-601,Essence Walker - Black Nappa,35,693016589982,19,54.50,119.95,
ALG-ESS-601,Essence Walker - Black Nappa,36,693016589999,36,54.50,119.95,
ALG-ESS-601,Essence Walker - Black Nappa,37,693016590001,78,54.50,119.95,
ALG-ESS-601,Essence Walker - Black Nappa,38,693016590018,98,54.50,119.95,
ALG-ESS-601,Essence Walker - Black Nappa,39,693016590025,103,54.50,119.95,
ALG-ESS-601,Essence Walker - Black Nappa,40,693016590032,69,54.50,119.95,
ALG-ESS-601,Essence Walker - Black Nappa,41,693016590049,47,54.50,119.95,
ALG-ESS-601,Essence Walker - Black Nappa,42,693016590056,15,54.50,119.95,
ALG-ESS-601,Essence Walker - Black Nappa,43,693016590063,0,54.50,119.95,
ALG-ESS-747,Essence Walker - Elegance,34,693016575824,0,34.50,119.95,
ALG-ESS-747,Essence Walker - Elegance,35,693016575831,14,34.50,119.95,
ALG-ESS-747,Essence Walker - Elegance,36,693016575848,72,34.50,119.95,
ALG-ESS-747,Essence Walker - Elegance,37,693016575855,0,34.50,119.95,
ALG-ESS-747,Essence Walker - Elegance,38,693016575862,0,34.50,119.95,
ALG-ESS-747,Essence Walker - Elegance,39,693016575879,0,34.50,119.95,
ALG-ESS-747,Essence Walker - Elegance,40,693016575886,0,34.50,119.95,
ALG-ESS-747,Essence Walker - Elegance,41,693016575893,0,34.50,119.95,
ALG-ESS-747,Essence Walker - Elegance,42,693016575909,0,34.50,119.95,
ALG-ESS-747,Essence Walker - Elegance,43,693016575916,0,34.50,119.95,
ALG-ESS-754,Essence Walker - Emerald City,34,693016550821,0,34.50,69.00,
ALG-ESS-754,Essence Walker - Emerald City,35,693016550838,0,34.50,69.00,
ALG-ESS-754,Essence Walker - Emerald City,36,693016550845,0,34.50,69.00,
ALG-ESS-754,Essence Walker - Emerald City,37,693016550852,0,34.50,69.00,
ALG-ESS-754,Essence Walker - Emerald City,38,693016550869,0,34.50,69.00,
ALG-ESS-754,Essence Walker - Emerald City,39,693016550876,0,34.50,69.00,
ALG-ESS-754,Essence Walker - Emerald City,40,693016550883,0,34.50,69.00,
ALG-ESS-754,Essence Walker - Emerald City,41,693016550890,0,34.50,69.00,
ALG-ESS-754,Essence Walker - Emerald City,42,693016550906,0,34.50,69.00,
ALG-ESS-754,Essence Walker - Emerald City,43,693016550913,0,34.50,69.00,
ALG-ESS-759,Essence Walker - Posh Pewter,34,693016576128,0,34.50,119.95,
ALG-ESS-759,Essence Walker - Posh Pewter,35,693016576135,12,34.50,119.95,
ALG-ESS-759,Essence Walker - Posh Pewter,36,693016576142,29,34.50,119.95,
ALG-ESS-759,Essence Walker - Posh Pewter,37,693016576159,0,34.50,119.95,
ALG-ESS-759,Essence Walker - Posh Pewter,38,693016576166,0,34.50,119.95,
ALG-ESS-759,Essence Walker - Posh Pewter,39,693016576173,0,34.50,119.95,
ALG-ESS-759,Essence Walker - Posh Pewter,40,693016576180,0,34.50,119.95,
ALG-ESS-759,Essence Walker - Posh Pewter,41,693016576197,0,34.50,119.95,
ALG-ESS-759,Essence Walker - Posh Pewter,42,693016576203,0,34.50,119.95,
ALG-ESS-759,Essence Walker - Posh Pewter,43,693016576210,0,34.50,119.95,
ALG-ESS-822,Essence Walker - Pewter Finery,34,693016589678,0,54.50,119.95,
ALG-ESS-822,Essence Walker - Pewter Finery,35,693016589685,13,54.50,119.95,
ALG-ESS-822,Essence Walker - Pewter Finery,36,693016589692,40,54.50,119.95,
ALG-ESS-822,Essence Walker - Pewter Finery,37,693016589708,77,54.50,119.95,
ALG-ESS-822,Essence Walker - Pewter Finery,38,693016589715,103,54.50,119.95,
ALG-ESS-822,Essence Walker - Pewter Finery,39,693016589722,108,54.50,119.95,
ALG-ESS-822,Essence Walker - Pewter Finery,40,693016589739,70,54.50,119.95,
ALG-ESS-822,Essence Walker - Pewter Finery,41,693016589746,49,54.50,119.95,
ALG-ESS-822,Essence Walker - Pewter Finery,42,693016589753,36,54.50,119.95,
ALG-ESS-822,Essence Walker - Pewter Finery,43,693016589760,0,54.50,119.95,
ALG-ESS-824,Essence Spin Dr.,35,693016616756,35,54.50,119.95,
ALG-ESS-824,Essence Spin Dr.,36,693016616763,59,54.50,119.95,
ALG-ESS-824,Essence Spin Dr.,37,693016616770,104,54.50,119.95,
ALG-ESS-824,Essence Spin Dr.,38,693016616787,112,54.50,119.95,
ALG-ESS-824,Essence Spin Dr.,39,693016616794,79,54.50,119.95,
ALG-ESS-824,Essence Spin Dr.,40,693016616800,55,54.50,119.95,
ALG-ESS-824,Essence Spin Dr.,41,693016616817,29,54.50,119.95,
ALG-ESS-824,Essence Spin Dr.,42,693016616824,0,54.50,119.95,
ALG-ESS-824,Essence Spin Dr.,43,693016616831,0,54.50,119.95,
ALG-ESS-826,Essence Winter White,35,693016616558,38,54.50,119.95,
ALG-ESS-826,Essence Winter White,36,693016616565,82,54.50,119.95,
ALG-ESS-826,Essence Winter White,37,693016616572,126,54.50,119.95,
ALG-ESS-826,Essence Winter White,38,693016616589,134,54.50,119.95,
ALG-ESS-826,Essence Winter White,39,693016616596,105,54.50,119.95,
ALG-ESS-826,Essence Winter White,40,693016616602,67,54.50,119.95,
ALG-ESS-826,Essence Winter White,41,693016616619,39,54.50,119.95,
ALG-ESS-826,Essence Winter White,42,693016616626,0,54.50,119.95,
ALG-ESS-826,Essence Winter White,43,693016616633,0,54.50,119.95,
ALG-ESS-921,Essence Walker - Licorice Soft Serve,34,693016575923,0,54.50,119.95,
ALG-ESS-921,Essence Walker - Licorice Soft Serve,35,693016575930,22,54.50,119.95,
ALG-ESS-921,Essence Walker - Licorice Soft Serve,36,693016575947,75,54.50,119.95,
ALG-ESS-921,Essence Walker - Licorice Soft Serve,37,693016575954,88,54.50,119.95,
ALG-ESS-921,Essence Walker - Licorice Soft Serve,38,693016575961,181,54.50,119.95,
ALG-ESS-921,Essence Walker - Licorice Soft Serve,39,693016575978,206,54.50,119.95,
