CATALOG,SELECTION CODE,SELECTION CODE DESCRIPTION,PRODUCT ID,PRODUCT [ID] DESCRIPTION,UPC,VENDOR PART NUMBER,VENDOR PART DESCRIPTION,NRF COLOR CODE,PRODUCT COLOR DESCRIPTION,NRF SIZE CODE,PRODUCT SIZE DESCRIPTION,PRODUCT FABRIC DESCRIPTION,AVAILABLE DATE,DISCONTINUE DATE,MINIMIUM ORDER QTY,MAXIMUM ORDER QTY,REORDERABLE PRODUCT,SEASONAL AVAILABILITY,COUNTRY OF ORIGIN,INNER PACK QTY,OUTER PACK QTY,ORDER LEAD TIME,ORDER LEAD TIME CODE,ITEM EXTENDED DESCRIPTION,IMAGE URL,PRICE QUALIFIER 1,PRICE AMOUNT 1
CATALOG,ALG,Alegria Shoes,ALG-323_36,Classic Midnight Garden,693016255757,,,,Classic Midnight Garden,52146,36,Leather,,,1,,Y,,China,,,,,,,69.00,34.50
CATALOG,ALG,Alegria Shoes,ALG-323_37,Classic Midnight Garden,693016255764,,,,Classic Midnight Garden,52147,37,Leather,,,1,,Y,,China,,,,,,,69.00,34.50
CATALOG,ALG,Alegria Shoes,ALG-323_38,Classic Midnight Garden,693016255771,,,,Classic Midnight Garden,52148,38,Leather,,,1,,Y,,China,,,,,,,69.00,34.50
CATALOG,ALG,Alegria Shoes,ALG-323_39,Classic Midnight Garden,693016255788,,,,Classic Midnight Garden,52149,39,Leather,,,1,,Y,,China,,,,,,,69.00,34.50
CATALOG,ALG,Alegria Shoes,ALG-323_40,Classic Midnight Garden,693016255795,,,,Classic Midnight Garden,52150,40,Leather,,,1,,Y,,China,,,,,,,69.00,34.50
CATALOG,ALG,Alegria Shoes,ALG-323_41,Classic Midnight Garden,693016255801,,,,Classic Midnight Garden,52151,41,Leather,,,1,,Y,,China,,,,,,,69.00,34.50
CATALOG,ALG,Alegria Shoes,ALG-323_42,Classic Midnight Garden,693016255818,,,,Classic Midnight Garden,52152,42,Leather,,,1,,Y,,China,,,,,,,69.00,34.50
CATALOG,ALG,Alegria Shoes,ALG-337_35,Classic Emboss Brown,693016256389,,,,Classic Emboss Brown,52145,35,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-337_36,Classic Emboss Brown,693016256396,,,,Classic Emboss Brown,52146,36,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-337_37,Classic Emboss Brown,693016256402,,,,Classic Emboss Brown,52147,37,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-337_38,Classic Emboss Brown,693016256419,,,,Classic Emboss Brown,52148,38,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-337_39,Classic Emboss Brown,693016256426,,,,Classic Emboss Brown,52149,39,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-337_40,Classic Emboss Brown,693016256433,,,,Classic Emboss Brown,52150,40,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-337_41,Classic Emboss Brown,693016256440,,,,Classic Emboss Brown,52151,41,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-337_42,Classic Emboss Brown,693016256457,,,,Classic Emboss Brown,52152,42,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-357_34,Classic Pro Hippie Dippie,693016519880,,,,Classic Pro Hippie Dippie,52144,34,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,ALG-357_35,Classic Pro Hippie Dippie,693016519897,,,,Classic Pro Hippie Dippie,52145,35,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,ALG-357_36,Classic Pro Hippie Dippie,693016519903,,,,Classic Pro Hippie Dippie,52146,36,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,ALG-357_37,Classic Pro Hippie Dippie,693016519910,,,,Classic Pro Hippie Dippie,52147,37,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,ALG-357_38,Classic Pro Hippie Dippie,693016519927,,,,Classic Pro Hippie Dippie,52148,38,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,ALG-357_39,Classic Pro Hippie Dippie,693016519934,,,,Classic Pro Hippie Dippie,52149,39,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,ALG-357_40,Classic Pro Hippie Dippie,693016519941,,,,Classic Pro Hippie Dippie,52150,40,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,ALG-357_41,Classic Pro Hippie Dippie,693016519958,,,,Classic Pro Hippie Dippie,52151,41,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,ALG-357_42,Classic Pro Hippie Dippie,693016519965,,,,Classic Pro Hippie Dippie,52152,42,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,ALG-357_43,Classic Pro Hippie Dippie,693016519972,,,,Classic Pro Hippie Dippie,52153,43,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,ALG-369_35,Classic Blue Dreamy,693016305759,,,,Classic Blue Dreamy,52145,35,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-369_36,Classic Blue Dreamy,693016305766,,,,Classic Blue Dreamy,52146,36,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-369_37,Classic Blue Dreamy,693016305773,,,,Classic Blue Dreamy,52147,37,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-369_38,Classic Blue Dreamy,693016305780,,,,Classic Blue Dreamy,52148,38,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-369_39,Classic Blue Dreamy,693016305797,,,,Classic Blue Dreamy,52149,39,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-369_40,Classic Blue Dreamy,693016305803,,,,Classic Blue Dreamy,52150,40,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-369_41,Classic Blue Dreamy,693016305810,,,,Classic Blue Dreamy,52151,41,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-369_42,Classic Blue Dreamy,693016305827,,,,Classic Blue Dreamy,52152,42,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-382_35,Classic Fabric Choco,693016273249,,,,Classic Fabric Choco,52145,35,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-382_36,Classic Fabric Choco,693016273256,,,,Classic Fabric Choco,52146,36,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-382_37,Classic Fabric Choco,693016273263,,,,Classic Fabric Choco,52147,37,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-382_38,Classic Fabric Choco,693016273270,,,,Classic Fabric Choco,52148,38,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-382_39,Classic Fabric Choco,693016273287,,,,Classic Fabric Choco,52149,39,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-382_40,Classic Fabric Choco,693016273294,,,,Classic Fabric Choco,52150,40,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-382_41,Classic Fabric Choco,693016273300,,,,Classic Fabric Choco,52151,41,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-382_42,Classic Fabric Choco,693016273317,,,,Classic Fabric Choco,52152,42,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-383_35,Classic Fabric Chrome,693016273324,,,,Classic Fabric Chrome,52145,35,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-383_36,Classic Fabric Chrome,693016273331,,,,Classic Fabric Chrome,52146,36,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-383_37,Classic Fabric Chrome,693016273348,,,,Classic Fabric Chrome,52147,37,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-383_38,Classic Fabric Chrome,693016273355,,,,Classic Fabric Chrome,52148,38,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-383_39,Classic Fabric Chrome,693016273362,,,,Classic Fabric Chrome,52149,39,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-383_40,Classic Fabric Chrome,693016273379,,,,Classic Fabric Chrome,52150,40,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-383_41,Classic Fabric Chrome,693016273386,,,,Classic Fabric Chrome,52151,41,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-383_42,Classic Fabric Chrome,693016273393,,,,Classic Fabric Chrome,52152,42,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-384_34,Classic Needle Point,693016380008,,,,Classic Needle Point,52144,34,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-384_35,Classic Needle Point,693016380015,,,,Classic Needle Point,52145,35,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-384_36,Classic Needle Point,693016380022,,,,Classic Needle Point,52146,36,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-384_37,Classic Needle Point,693016380039,,,,Classic Needle Point,52147,37,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-384_38,Classic Needle Point,693016380046,,,,Classic Needle Point,52148,38,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-384_39,Classic Needle Point,693016380053,,,,Classic Needle Point,52149,39,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-384_40,Classic Needle Point,693016380060,,,,Classic Needle Point,52150,40,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-384_41,Classic Needle Point,693016380077,,,,Classic Needle Point,52151,41,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-384_42,Classic Needle Point,693016380084,,,,Classic Needle Point,52152,42,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-384_43,Classic Needle Point,693016380091,,,,Classic Needle Point,52153,43,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-401_36,Alegria Brown Zebra,693016208425,,,,Alegria Brown Zebra,52146,36,Leather,,,1,,Y,,China,,,,,,,69.95,24.50
CATALOG,ALG,Alegria Shoes,ALG-401_37,Alegria Brown Zebra,693016208432,,,,Alegria Brown Zebra,52147,37,Leather,,,1,,Y,,China,,,,,,,69.95,24.50
CATALOG,ALG,Alegria Shoes,ALG-401_38,Alegria Brown Zebra,693016208449,,,,Alegria Brown Zebra,52148,38,Leather,,,1,,Y,,China,,,,,,,69.95,24.50
CATALOG,ALG,Alegria Shoes,ALG-401_39,Alegria Brown Zebra,693016208456,,,,Alegria Brown Zebra,52149,39,Leather,,,1,,Y,,China,,,,,,,69.95,24.50
CATALOG,ALG,Alegria Shoes,ALG-401_40,Alegria Brown Zebra,693016208463,,,,Alegria Brown Zebra,52150,40,Leather,,,1,,Y,,China,,,,,,,69.95,24.50
CATALOG,ALG,Alegria Shoes,ALG-401_41,Alegria Brown Zebra,693016208470,,,,Alegria Brown Zebra,52151,41,Leather,,,1,,Y,,China,,,,,,,69.95,24.50
CATALOG,ALG,Alegria Shoes,ALG-401_42,Alegria Brown Zebra,693016208487,,,,Alegria Brown Zebra,52152,42,Leather,,,1,,Y,,China,,,,,,,69.95,24.50
CATALOG,ALG,Alegria Shoes,ALG-407_35,Classic Tortoise Patent,693016214792,,,,Classic Tortoise Patent,52145,35,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-407_36,Classic Tortoise Patent,693016214808,,,,Classic Tortoise Patent,52146,36,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-407_37,Classic Tortoise Patent,693016214815,,,,Classic Tortoise Patent,52147,37,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-407_38,Classic Tortoise Patent,693016214822,,,,Classic Tortoise Patent,52148,38,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-407_39,Classic Tortoise Patent,693016214839,,,,Classic Tortoise Patent,52149,39,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-407_40,Classic Tortoise Patent,693016214846,,,,Classic Tortoise Patent,52150,40,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-407_41,Classic Tortoise Patent,693016214853,,,,Classic Tortoise Patent,52151,41,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-407_42,Classic Tortoise Patent,693016214860,,,,Classic Tortoise Patent,52152,42,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-412_35,Classic Brown Leopard Suede,693016252626,,,,Classic Brown Leopard Suede,52145,35,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-412_36,Classic Brown Leopard Suede,693016252633,,,,Classic Brown Leopard Suede,52146,36,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-412_37,Classic Brown Leopard Suede,693016252640,,,,Classic Brown Leopard Suede,52147,37,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-412_38,Classic Brown Leopard Suede,693016252657,,,,Classic Brown Leopard Suede,52148,38,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-412_39,Classic Brown Leopard Suede,693016252664,,,,Classic Brown Leopard Suede,52149,39,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-412_40,Classic Brown Leopard Suede,693016252671,,,,Classic Brown Leopard Suede,52150,40,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-412_41,Classic Brown Leopard Suede,693016252688,,,,Classic Brown Leopard Suede,52151,41,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-412_42,Classic Brown Leopard Suede,693016252695,,,,Classic Brown Leopard Suede,52152,42,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-424_35,Classic Pewter Zebra,693016252862,,,,Classic Pewter Zebra,52145,35,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-424_36,Classic Pewter Zebra,693016252879,,,,Classic Pewter Zebra,52146,36,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-424_37,Classic Pewter Zebra,693016252886,,,,Classic Pewter Zebra,52147,37,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-424_38,Classic Pewter Zebra,693016252893,,,,Classic Pewter Zebra,52148,38,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-424_39,Classic Pewter Zebra,693016252909,,,,Classic Pewter Zebra,52149,39,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-424_40,Classic Pewter Zebra,693016252916,,,,Classic Pewter Zebra,52150,40,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-424_41,Classic Pewter Zebra,693016252923,,,,Classic Pewter Zebra,52151,41,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-424_42,Classic Pewter Zebra,693016252930,,,,Classic Pewter Zebra,52152,42,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-434_34,Classic Safari,693016504152,,,,Classic Safari,52144,34,Leather,,,1,,Y,,China,,,,,,,69.00,34.50
CATALOG,ALG,Alegria Shoes,ALG-434_35,Classic Safari,693016504169,,,,Classic Safari,52145,35,Leather,,,1,,Y,,China,,,,,,,69.00,34.50
CATALOG,ALG,Alegria Shoes,ALG-434_36,Classic Safari,693016504176,,,,Classic Safari,52146,36,Leather,,,1,,Y,,China,,,,,,,69.00,34.50
CATALOG,ALG,Alegria Shoes,ALG-434_37,Classic Safari,693016504183,,,,Classic Safari,52147,37,Leather,,,1,,Y,,China,,,,,,,69.00,34.50
CATALOG,ALG,Alegria Shoes,ALG-434_38,Classic Safari,693016504190,,,,Classic Safari,52148,38,Leather,,,1,,Y,,China,,,,,,,69.00,34.50
CATALOG,ALG,Alegria Shoes,ALG-434_39,Classic Safari,693016504206,,,,Classic Safari,52149,39,Leather,,,1,,Y,,China,,,,,,,69.00,34.50
CATALOG,ALG,Alegria Shoes,ALG-434_40,Classic Safari,693016504213,,,,Classic Safari,52150,40,Leather,,,1,,Y,,China,,,,,,,69.00,34.50
CATALOG,ALG,Alegria Shoes,ALG-434_41,Classic Safari,693016504220,,,,Classic Safari,52151,41,Leather,,,1,,Y,,China,,,,,,,69.00,34.50
CATALOG,ALG,Alegria Shoes,ALG-434_42,Classic Safari,693016504237,,,,Classic Safari,52152,42,Leather,,,1,,Y,,China,,,,,,,69.00,34.50
CATALOG,ALG,Alegria Shoes,ALG-434_43,Classic Safari,693016504244,,,,Classic Safari,52153,43,Leather,,,1,,Y,,China,,,,,,,69.00,34.50
CATALOG,ALG,Alegria Shoes,ALG-504_35,Classic Black Rose,693016214952,,,,Classic Black Rose,52145,35,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-504_36,Classic Black Rose,693016214969,,,,Classic Black Rose,52146,36,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-504_37,Classic Black Rose,693016214976,,,,Classic Black Rose,52147,37,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-504_38,Classic Black Rose,693016214983,,,,Classic Black Rose,52148,38,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-504_39,Classic Black Rose,693016214990,,,,Classic Black Rose,52149,39,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-504_40,Classic Black Rose,693016215003,,,,Classic Black Rose,52150,40,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-504_41,Classic Black Rose,693016215010,,,,Classic Black Rose,52151,41,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-504_42,Classic Black Rose,693016215027,,,,Classic Black Rose,52152,42,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-509_34,Classic Multi Dot Floral,693016519484,,,,Classic Multi Dot Floral,52144,34,Leather,,,1,,Y,,China,,,,,,,69.00,34.50
CATALOG,ALG,Alegria Shoes,ALG-509_35,Classic Multi Dot Floral,693016519491,,,,Classic Multi Dot Floral,52145,35,Leather,,,1,,Y,,China,,,,,,,69.00,34.50
CATALOG,ALG,Alegria Shoes,ALG-509_36,Classic Multi Dot Floral,693016519507,,,,Classic Multi Dot Floral,52146,36,Leather,,,1,,Y,,China,,,,,,,69.00,34.50
CATALOG,ALG,Alegria Shoes,ALG-509_37,Classic Multi Dot Floral,693016519514,,,,Classic Multi Dot Floral,52147,37,Leather,,,1,,Y,,China,,,,,,,69.00,34.50
CATALOG,ALG,Alegria Shoes,ALG-509_38,Classic Multi Dot Floral,693016519521,,,,Classic Multi Dot Floral,52148,38,Leather,,,1,,Y,,China,,,,,,,69.00,34.50
CATALOG,ALG,Alegria Shoes,ALG-509_39,Classic Multi Dot Floral,693016519538,,,,Classic Multi Dot Floral,52149,39,Leather,,,1,,Y,,China,,,,,,,69.00,34.50
CATALOG,ALG,Alegria Shoes,ALG-509_40,Classic Multi Dot Floral,693016519545,,,,Classic Multi Dot Floral,52150,40,Leather,,,1,,Y,,China,,,,,,,69.00,34.50
CATALOG,ALG,Alegria Shoes,ALG-509_41,Classic Multi Dot Floral,693016519552,,,,Classic Multi Dot Floral,52151,41,Leather,,,1,,Y,,China,,,,,,,69.00,34.50
CATALOG,ALG,Alegria Shoes,ALG-509_42,Classic Multi Dot Floral,693016519569,,,,Classic Multi Dot Floral,52152,42,Leather,,,1,,Y,,China,,,,,,,69.00,34.50
CATALOG,ALG,Alegria Shoes,ALG-509_43,Classic Multi Dot Floral,693016519576,,,,Classic Multi Dot Floral,52153,43,Leather,,,1,,Y,,China,,,,,,,69.00,34.50
CATALOG,ALG,Alegria Shoes,ALG-511_35,Classic Black Tooled,693016253029,,,,Classic Black Tooled,52145,35,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-511_36,Classic Black Tooled,693016253036,,,,Classic Black Tooled,52146,36,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-511_37,Classic Black Tooled,693016253043,,,,Classic Black Tooled,52147,37,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-511_38,Classic Black Tooled,693016253050,,,,Classic Black Tooled,52148,38,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-511_39,Classic Black Tooled,693016253067,,,,Classic Black Tooled,52149,39,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-511_40,Classic Black Tooled,693016253074,,,,Classic Black Tooled,52150,40,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-511_41,Classic Black Tooled,693016253081,,,,Classic Black Tooled,52151,41,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-511_42,Classic Black Tooled,693016253098,,,,Classic Black Tooled,52152,42,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-512_35,Classic Choco Tooled,693016253104,,,,Classic Choco Tooled,52145,35,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-512_36,Classic Choco Tooled,693016253111,,,,Classic Choco Tooled,52146,36,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-512_37,Classic Choco Tooled,693016253128,,,,Classic Choco Tooled,52147,37,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-512_38,Classic Choco Tooled,693016253135,,,,Classic Choco Tooled,52148,38,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-512_39,Classic Choco Tooled,693016253142,,,,Classic Choco Tooled,52149,39,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-512_40,Classic Choco Tooled,693016253159,,,,Classic Choco Tooled,52150,40,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-512_41,Classic Choco Tooled,693016253166,,,,Classic Choco Tooled,52151,41,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-512_42,Classic Choco Tooled,693016253173,,,,Classic Choco Tooled,52152,42,Leather,,,1,,Y,,China,,,,,,,69.95,34.50
CATALOG,ALG,Alegria Shoes,ALG-531_35,Classic Black Emboss Rose,693016266128,,,,Classic Black Emboss Rose,52145,35,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,ALG-531_36,Classic Black Emboss Rose,693016266135,,,,Classic Black Emboss Rose,52146,36,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,ALG-531_37,Classic Black Emboss Rose,693016266142,,,,Classic Black Emboss Rose,52147,37,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,ALG-531_38,Classic Black Emboss Rose,693016266159,,,,Classic Black Emboss Rose,52148,38,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,ALG-531_39,Classic Black Emboss Rose,693016266166,,,,Classic Black Emboss Rose,52149,39,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,ALG-531_40,Classic Black Emboss Rose,693016266173,,,,Classic Black Emboss Rose,52150,40,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,ALG-531_41,Classic Black Emboss Rose,693016266180,,,,Classic Black Emboss Rose,52151,41,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,ALG-531_42,Classic Black Emboss Rose,693016266197,,,,Classic Black Emboss Rose,52152,42,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,ALG-532_35,Classic Brown Emboss Rose,693016266203,,,,Classic Brown Emboss Rose,52145,35,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,ALG-532_36,Classic Brown Emboss Rose,693016266210,,,,Classic Brown Emboss Rose,52146,36,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,ALG-532_37,Classic Brown Emboss Rose,693016266227,,,,Classic Brown Emboss Rose,52147,37,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,ALG-532_38,Classic Brown Emboss Rose,693016266234,,,,Classic Brown Emboss Rose,52148,38,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,ALG-532_39,Classic Brown Emboss Rose,693016266241,,,,Classic Brown Emboss Rose,52149,39,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,ALG-532_40,Classic Brown Emboss Rose,693016266258,,,,Classic Brown Emboss Rose,52150,40,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
