Inventory Reference,Inventory Date,Vendor Number,Buyer Part Number,UPC,Product Description,Qty
170714,20170714,1936304,ALG-KEL-454,693016612758,Keli Pro Ric Rack,0,
170714,20170714,1936304,ALG-KEL-454,693016612765,Keli Pro Ric Rack,0,
170714,20170714,1936304,ALG-KEL-454,693016612772,Keli Pro Ric Rack,0,
170714,20170714,1936304,ALG-KEL-454,693016612789,Keli Pro Ric Rack,0,
170714,20170714,1936304,ALG-KEL-454,693016612796,Keli Pro Ric Rack,0,
170714,20170714,1936304,ALG-KEL-454,693016612802,Keli Pro Ric Rack,0,
170714,20170714,1936304,ALG-KEL-454,693016612819,Keli Pro Ric Rack,0,
170714,20170714,1936304,ALG-KEL-454,693016612826,Keli Pro Ric Rack,5,
170714,20170714,1936304,ALG-KEL-454W,693016622269,Keli Pro Ric Rack Wide,26,
170714,20170714,1936304,ALG-KEL-454W,693016622276,Keli Pro Ric Rack Wide,71,
170714,20170714,1936304,ALG-KEL-454W,693016622283,Keli Pro Ric Rack Wide,116,
170714,20170714,1936304,ALG-KEL-454W,693016622290,Keli Pro Ric Rack Wide,125,
170714,20170714,1936304,ALG-KEL-454W,693016622306,Keli Pro Ric Rack Wide,89,
170714,20170714,1936304,ALG-KEL-454W,693016622313,Keli Pro Ric Rack Wide,59,
170714,20170714,1936304,ALG-KEL-454W,693016622320,Keli Pro Ric Rack Wide,30,
170714,20170714,1936304,ALG-KEL-454W,693016622337,Keli Pro Ric Rack Wide,16,
170714,20170714,1936304,ALG-KEL-454W,693016622344,Keli Pro Ric Rack Wide,8,
170714,20170714,1936304,ALG-KEL-484D,693016587476,Keli Pro Sugar Skulls Dottie,17,
170714,20170714,1936304,ALG-KEL-484D,693016587483,Keli Pro Sugar Skulls Dottie,23,
170714,20170714,1936304,ALG-KEL-484D,693016587490,Keli Pro Sugar Skulls Dottie,122,
170714,20170714,1936304,ALG-KEL-484D,693016587506,Keli Pro Sugar Skulls Dottie,162,
170714,20170714,1936304,ALG-KEL-484D,693016587513,Keli Pro Sugar Skulls Dottie,192,
170714,20170714,1936304,ALG-KEL-484D,693016587520,Keli Pro Sugar Skulls Dottie,173,
170714,20170714,1936304,ALG-KEL-484D,693016587537,Keli Pro Sugar Skulls Dottie,142,
170714,20170714,1936304,ALG-KEL-484D,693016587544,Keli Pro Sugar Skulls Dottie,109,
170714,20170714,1936304,ALG-KEL-484D,693016587551,Keli Pro Sugar Skulls Dottie,27,
170714,20170714,1936304,ALG-KEL-484D,693016587568,Keli Pro Sugar Skulls Dottie,0,
170714,20170714,1936304,ALG-KEL-484DW,693016608041,Keli Pro Sugar Skulls Dottie Wide,10,
170714,20170714,1936304,ALG-KEL-484DW,693016608058,Keli Pro Sugar Skulls Dottie Wide,38,
170714,20170714,1936304,ALG-KEL-484DW,693016608065,Keli Pro Sugar Skulls Dottie Wide,75,
170714,20170714,1936304,ALG-KEL-484DW,693016608072,Keli Pro Sugar Skulls Dottie Wide,124,
170714,20170714,1936304,ALG-KEL-484DW,693016608089,Keli Pro Sugar Skulls Dottie Wide,124,
170714,20170714,1936304,ALG-KEL-484DW,693016608096,Keli Pro Sugar Skulls Dottie Wide,96,
170714,20170714,1936304,ALG-KEL-484DW,693016608102,Keli Pro Sugar Skulls Dottie Wide,68,
170714,20170714,1936304,ALG-KEL-484DW,693016608119,Keli Pro Sugar Skulls Dottie Wide,38,
170714,20170714,1936304,ALG-KEL-484DW,693016608126,Keli Pro Sugar Skulls Dottie Wide,10,
170714,20170714,1936304,ALG-KEL-484DW,693016608133,Keli Pro Sugar Skulls Dottie Wide,10,
170714,20170714,1936304,ALG-KEL-506,693016549023,Keli Pro Bloomies,6,
170714,20170714,1936304,ALG-KEL-506,693016549030,Keli Pro Bloomies,49,
170714,20170714,1936304,ALG-KEL-506,693016549047,Keli Pro Bloomies,30,
170714,20170714,1936304,ALG-KEL-506,693016549054,Keli Pro Bloomies,78,
170714,20170714,1936304,ALG-KEL-506,693016549061,Keli Pro Bloomies,165,
170714,20170714,1936304,ALG-KEL-506,693016549078,Keli Pro Bloomies,159,
170714,20170714,1936304,ALG-KEL-506,693016549085,Keli Pro Bloomies,116,
170714,20170714,1936304,ALG-KEL-506,693016549092,Keli Pro Bloomies,111,
170714,20170714,1936304,ALG-KEL-506,693016549108,Keli Pro Bloomies,25,
170714,20170714,1936304,ALG-KEL-506,693016549115,Keli Pro Bloomies,22,
170714,20170714,1936304,ALG-KEL-506W,693016607440,Keli Pro Bloomies Wide,9,
170714,20170714,1936304,ALG-KEL-506W,693016607457,Keli Pro Bloomies Wide,28,
170714,20170714,1936304,ALG-KEL-506W,693016607464,Keli Pro Bloomies Wide,68,
170714,20170714,1936304,ALG-KEL-506W,693016607471,Keli Pro Bloomies Wide,125,
170714,20170714,1936304,ALG-KEL-506W,693016607488,Keli Pro Bloomies Wide,128,
170714,20170714,1936304,ALG-KEL-506W,693016607495,Keli Pro Bloomies Wide,106,
170714,20170714,1936304,ALG-KEL-506W,693016607501,Keli Pro Bloomies Wide,67,
170714,20170714,1936304,ALG-KEL-506W,693016607518,Keli Pro Bloomies Wide,34,
170714,20170714,1936304,ALG-KEL-506W,693016607525,Keli Pro Bloomies Wide,8,
170714,20170714,1936304,ALG-KEL-506W,693016607532,Keli Pro Bloomies Wide,10,
170714,20170714,1936304,ALG-KEL-510,693016549320,Keli Pro Tattoo You,0,
170714,20170714,1936304,ALG-KEL-510,693016549337,Keli Pro Tattoo You,0,
170714,20170714,1936304,ALG-KEL-510,693016549344,Keli Pro Tattoo You,0,
170714,20170714,1936304,ALG-KEL-510,693016549351,Keli Pro Tattoo You,0,
170714,20170714,1936304,ALG-KEL-510,693016549368,Keli Pro Tattoo You,0,
170714,20170714,1936304,ALG-KEL-510,693016549375,Keli Pro Tattoo You,0,
170714,20170714,1936304,ALG-KEL-510,693016549382,Keli Pro Tattoo You,0,
170714,20170714,1936304,ALG-KEL-510,693016549399,Keli Pro Tattoo You,0,
170714,20170714,1936304,ALG-KEL-510,693016549405,Keli Pro Tattoo You,0,
170714,20170714,1936304,ALG-KEL-510,693016549412,Keli Pro Tattoo You,0,
170714,20170714,1936304,ALG-KEL-510W,693016608843,Keli Pro Tattoo You Wide,0,
170714,20170714,1936304,ALG-KEL-510W,693016608850,Keli Pro Tattoo You Wide,0,
170714,20170714,1936304,ALG-KEL-510W,693016608867,Keli Pro Tattoo You Wide,0,
170714,20170714,1936304,ALG-KEL-510W,693016608874,Keli Pro Tattoo You Wide,0,
170714,20170714,1936304,ALG-KEL-510W,693016608881,Keli Pro Tattoo You Wide,0,
170714,20170714,1936304,ALG-KEL-510W,693016608898,Keli Pro Tattoo You Wide,0,
170714,20170714,1936304,ALG-KEL-510W,693016608904,Keli Pro Tattoo You Wide,0,
170714,20170714,1936304,ALG-KEL-510W,693016608911,Keli Pro Tattoo You Wide,0,
170714,20170714,1936304,ALG-KEL-510W,693016608928,Keli Pro Tattoo You Wide,0,
170714,20170714,1936304,ALG-KEL-510W,693016608935,Keli Pro Tattoo You Wide,0,
170714,20170714,1936304,ALG-KEL-518,693016587971,Keli Pro Quarry Crackle,4,
170714,20170714,1936304,ALG-KEL-518,693016587988,Keli Pro Quarry Crackle,24,
170714,20170714,1936304,ALG-KEL-518,693016587995,Keli Pro Quarry Crackle,16,
170714,20170714,1936304,ALG-KEL-518,693016588008,Keli Pro Quarry Crackle,25,
170714,20170714,1936304,ALG-KEL-518,693016588015,Keli Pro Quarry Crackle,73,
170714,20170714,1936304,ALG-KEL-518,693016588022,Keli Pro Quarry Crackle,102,
170714,20170714,1936304,ALG-KEL-518,693016588039,Keli Pro Quarry Crackle,32,
170714,20170714,1936304,ALG-KEL-518,693016588046,Keli Pro Quarry Crackle,23,
170714,20170714,1936304,ALG-KEL-518,693016588053,Keli Pro Quarry Crackle,38,
170714,20170714,1936304,ALG-KEL-518,693016588060,Keli Pro Quarry Crackle,0,
170714,20170714,1936304,ALG-KEL-518W,693016624768,Keli Pro Quarry Crackle Wide,30,
170714,20170714,1936304,ALG-KEL-518W,693016624775,Keli Pro Quarry Crackle Wide,60,
170714,20170714,1936304,ALG-KEL-518W,693016624782,Keli Pro Quarry Crackle Wide,90,
170714,20170714,1936304,ALG-KEL-518W,693016624799,Keli Pro Quarry Crackle Wide,89,
170714,20170714,1936304,ALG-KEL-518W,693016624805,Keli Pro Quarry Crackle Wide,56,
170714,20170714,1936304,ALG-KEL-518W,693016624812,Keli Pro Quarry Crackle Wide,37,
170714,20170714,1936304,ALG-KEL-518W,693016624829,Keli Pro Quarry Crackle Wide,28,
170714,20170714,1936304,ALG-KEL-518W,693016624836,Keli Pro Quarry Crackle Wide,8,
170714,20170714,1936304,ALG-KEL-518W,693016624843,Keli Pro Quarry Crackle Wide,10,
170714,20170714,1936304,ALG-KEL-519,693016587773,Keli Pro White Tooled,11,
170714,20170714,1936304,ALG-KEL-519,693016587780,Keli Pro White Tooled,6,
170714,20170714,1936304,ALG-KEL-519,693016587797,Keli Pro White Tooled,42,
170714,20170714,1936304,ALG-KEL-519,693016587803,Keli Pro White Tooled,95,
170714,20170714,1936304,ALG-KEL-519,693016587810,Keli Pro White Tooled,185,
170714,20170714,1936304,ALG-KEL-519,693016587827,Keli Pro White Tooled,197,
170714,20170714,1936304,ALG-KEL-519,693016587834,Keli Pro White Tooled,189,
170714,20170714,1936304,ALG-KEL-519,693016587841,Keli Pro White Tooled,115,
170714,20170714,1936304,ALG-KEL-519,693016587858,Keli Pro White Tooled,53,
170714,20170714,1936304,ALG-KEL-519,693016587865,Keli Pro White Tooled,9,
170714,20170714,1936304,ALG-KEL-519W,693016608140,Keli Pro White Tooled Wide,10,
170714,20170714,1936304,ALG-KEL-519W,693016608157,Keli Pro White Tooled Wide,50,
170714,20170714,1936304,ALG-KEL-519W,693016608164,Keli Pro White Tooled Wide,107,
170714,20170714,1936304,ALG-KEL-519W,693016608171,Keli Pro White Tooled Wide,165,
170714,20170714,1936304,ALG-KEL-519W,693016608188,Keli Pro White Tooled Wide,167,
170714,20170714,1936304,ALG-KEL-519W,693016608195,Keli Pro White Tooled Wide,125,
170714,20170714,1936304,ALG-KEL-519W,693016608201,Keli Pro White Tooled Wide,89,
170714,20170714,1936304,ALG-KEL-519W,693016608218,Keli Pro White Tooled Wide,50,
170714,20170714,1936304,ALG-KEL-519W,693016608225,Keli Pro White Tooled Wide,10,
170714,20170714,1936304,ALG-KEL-519W,693016608232,Keli Pro White Tooled Wide,10,
170714,20170714,1936304,ALG-KEL-520,693016588077,Keli Pro Wowie Zowie,7,
170714,20170714,1936304,ALG-KEL-520,693016588084,Keli Pro Wowie Zowie,7,
170714,20170714,1936304,ALG-KEL-520,693016588091,Keli Pro Wowie Zowie,74,
170714,20170714,1936304,ALG-KEL-520,693016588107,Keli Pro Wowie Zowie,123,
170714,20170714,1936304,ALG-KEL-520,693016588114,Keli Pro Wowie Zowie,173,
170714,20170714,1936304,ALG-KEL-520,693016588121,Keli Pro Wowie Zowie,197,
170714,20170714,1936304,ALG-KEL-520,693016588138,Keli Pro Wowie Zowie,138,
170714,20170714,1936304,ALG-KEL-520,693016588145,Keli Pro Wowie Zowie,90,
170714,20170714,1936304,ALG-KEL-520,693016588152,Keli Pro Wowie Zowie,24,
170714,20170714,1936304,ALG-KEL-520,693016588169,Keli Pro Wowie Zowie,0,
170714,20170714,1936304,ALG-KEL-520W,693016624874,Keli Pro Wowie Zowie Wide,0,
170714,20170714,1936304,ALG-KEL-520W,693016624881,Keli Pro Wowie Zowie Wide,0,
170714,20170714,1936304,ALG-KEL-520W,693016624898,Keli Pro Wowie Zowie Wide,0,
170714,20170714,1936304,ALG-KEL-520W,693016624904,Keli Pro Wowie Zowie Wide,0,
170714,20170714,1936304,ALG-KEL-520W,693016624911,Keli Pro Wowie Zowie Wide,0,
170714,20170714,1936304,ALG-KEL-520W,693016624928,Keli Pro Wowie Zowie Wide,0,
170714,20170714,1936304,ALG-KEL-520W,693016624935,Keli Pro Wowie Zowie Wide,0,
170714,20170714,1936304,ALG-KEL-520W,693016624942,Keli Pro Wowie Zowie Wide,0,
170714,20170714,1936304,ALG-KEL-520W,693016624959,Keli Pro Wowie Zowie Wide,0,
170714,20170714,1936304,ALG-KEL-530,693016587674,Keli Pro Black Dazzler,11,
170714,20170714,1936304,ALG-KEL-530,693016587681,Keli Pro Black Dazzler,24,
170714,20170714,1936304,ALG-KEL-530,693016587698,Keli Pro Black Dazzler,25,
170714,20170714,1936304,ALG-KEL-530,693016587704,Keli Pro Black Dazzler,44,
170714,20170714,1936304,ALG-KEL-530,693016587711,Keli Pro Black Dazzler,9,
170714,20170714,1936304,ALG-KEL-530,693016587728,Keli Pro Black Dazzler,0,
170714,20170714,1936304,ALG-KEL-530,693016587735,Keli Pro Black Dazzler,0,
170714,20170714,1936304,ALG-KEL-530,693016587742,Keli Pro Black Dazzler,0,
170714,20170714,1936304,ALG-KEL-530,693016587759,Keli Pro Black Dazzler,0,
170714,20170714,1936304,ALG-KEL-530,693016587766,Keli Pro Black Dazzler,0,
170714,20170714,1936304,ALG-KEL-530W,693016608249,Keli Pro Black Dazzler Wide,10,
170714,20170714,1936304,ALG-KEL-530W,693016608256,Keli Pro Black Dazzler Wide,29,
170714,20170714,1936304,ALG-KEL-530W,693016608263,Keli Pro Black Dazzler Wide,54,
170714,20170714,1936304,ALG-KEL-530W,693016608270,Keli Pro Black Dazzler Wide,83,
170714,20170714,1936304,ALG-KEL-530W,693016608287,Keli Pro Black Dazzler Wide,80,
170714,20170714,1936304,ALG-KEL-530W,693016608294,Keli Pro Black Dazzler Wide,55,
170714,20170714,1936304,ALG-KEL-530W,693016608300,Keli Pro Black Dazzler Wide,35,
170714,20170714,1936304,ALG-KEL-530W,693016608317,Keli Pro Black Dazzler Wide,27,
170714,20170714,1936304,ALG-KEL-530W,693016608324,Keli Pro Black Dazzler Wide,9,
170714,20170714,1936304,ALG-KEL-530W,693016608331,Keli Pro Black Dazzler Wide,10,
170714,20170714,1936304,ALG-KEL-532,693016587575,Keli Pro Pewter Dazzler,0,
170714,20170714,1936304,ALG-KEL-532,693016587582,Keli Pro Pewter Dazzler,0,
170714,20170714,1936304,ALG-KEL-532,693016587599,Keli Pro Pewter Dazzler,0,
170714,20170714,1936304,ALG-KEL-532,693016587605,Keli Pro Pewter Dazzler,0,
170714,20170714,1936304,ALG-KEL-532,693016587612,Keli Pro Pewter Dazzler,0,
170714,20170714,1936304,ALG-KEL-532,693016587629,Keli Pro Pewter Dazzler,0,
170714,20170714,1936304,ALG-KEL-532,693016587636,Keli Pro Pewter Dazzler,0,
170714,20170714,1936304,ALG-KEL-532,693016587643,Keli Pro Pewter Dazzler,0,
170714,20170714,1936304,ALG-KEL-532,693016587650,Keli Pro Pewter Dazzler,0,
170714,20170714,1936304,ALG-KEL-532,693016587667,Keli Pro Pewter Dazzler,0,
170714,20170714,1936304,ALG-KEL-532W,693016608348,Keli Pro Pewter Dazzler Wide,0,
170714,20170714,1936304,ALG-KEL-532W,693016608355,Keli Pro Pewter Dazzler Wide,0,
170714,20170714,1936304,ALG-KEL-532W,693016608362,Keli Pro Pewter Dazzler Wide,0,
170714,20170714,1936304,ALG-KEL-532W,693016608379,Keli Pro Pewter Dazzler Wide,0,
170714,20170714,1936304,ALG-KEL-532W,693016608386,Keli Pro Pewter Dazzler Wide,0,
170714,20170714,1936304,ALG-KEL-532W,693016608393,Keli Pro Pewter Dazzler Wide,0,
170714,20170714,1936304,ALG-KEL-532W,693016608409,Keli Pro Pewter Dazzler Wide,0,
170714,20170714,1936304,ALG-KEL-532W,693016608416,Keli Pro Pewter Dazzler Wide,0,
170714,20170714,1936304,ALG-KEL-532W,693016608423,Keli Pro Pewter Dazzler Wide,0,
170714,20170714,1936304,ALG-KEL-532W,693016608430,Keli Pro Pewter Dazzler Wide,0,
170714,20170714,1936304,ALG-KEL-538,693016549122,Keli Pro Totally Cellular,9,
170714,20170714,1936304,ALG-KEL-538,693016549139,Keli Pro Totally Cellular,33,
170714,20170714,1936304,ALG-KEL-538,693016549146,Keli Pro Totally Cellular,0,
170714,20170714,1936304,ALG-KEL-538,693016549153,Keli Pro Totally Cellular,0,
170714,20170714,1936304,ALG-KEL-538,693016549160,Keli Pro Totally Cellular,0,
170714,20170714,1936304,ALG-KEL-538,693016549177,Keli Pro Totally Cellular,0,
170714,20170714,1936304,ALG-KEL-538,693016549184,Keli Pro Totally Cellular,0,
170714,20170714,1936304,ALG-KEL-538,693016549191,Keli Pro Totally Cellular,0,
170714,20170714,1936304,ALG-KEL-538,693016549207,Keli Pro Totally Cellular,0,
170714,20170714,1936304,ALG-KEL-538,693016549214,Keli Pro Totally Cellular,0,
170714,20170714,1936304,ALG-KEL-541,693016537686,Keli Pro Night Rosette,21,
170714,20170714,1936304,ALG-KEL-541,693016537693,Keli Pro Night Rosette,34,
170714,20170714,1936304,ALG-KEL-541,693016537709,Keli Pro Night Rosette,32,
170714,20170714,1936304,ALG-KEL-541,693016537716,Keli Pro Night Rosette,17,
170714,20170714,1936304,ALG-KEL-541,693016537723,Keli Pro Night Rosette,22,
170714,20170714,1936304,ALG-KEL-541,693016537730,Keli Pro Night Rosette,2,
170714,20170714,1936304,ALG-KEL-541,693016537747,Keli Pro Night Rosette,0,
170714,20170714,1936304,ALG-KEL-541,693016537754,Keli Pro Night Rosette,0,
170714,20170714,1936304,ALG-KEL-541,693016537761,Keli Pro Night Rosette,0,
170714,20170714,1936304,ALG-KEL-541,693016537778,Keli Pro Night Rosette,10,
170714,20170714,1936304,ALG-KEL-541W,693016607549,Keli Pro Night Rosette Wide,9,
170714,20170714,1936304,ALG-KEL-541W,693016607556,Keli Pro Night Rosette Wide,35,
170714,20170714,1936304,ALG-KEL-541W,693016607563,Keli Pro Night Rosette Wide,90,
170714,20170714,1936304,ALG-KEL-541W,693016607570,Keli Pro Night Rosette Wide,146,
170714,20170714,1936304,ALG-KEL-541W,693016607587,Keli Pro Night Rosette Wide,152,
170714,20170714,1936304,ALG-KEL-541W,693016607594,Keli Pro Night Rosette Wide,123,
170714,20170714,1936304,ALG-KEL-541W,693016607600,Keli Pro Night Rosette Wide,80,
170714,20170714,1936304,ALG-KEL-541W,693016607617,Keli Pro Night Rosette Wide,43,
170714,20170714,1936304,ALG-KEL-541W,693016607624,Keli Pro Night Rosette Wide,15,
170714,20170714,1936304,ALG-KEL-541W,693016607631,Keli Pro Night Rosette Wide,10,
170714,20170714,1936304,ALG-KEL-548,693016537983,Keli Pro Bronze Bouquet,0,
170714,20170714,1936304,ALG-KEL-548,693016537990,Keli Pro Bronze Bouquet,0,
170714,20170714,1936304,ALG-KEL-548,693016538003,Keli Pro Bronze Bouquet,0,
170714,20170714,1936304,ALG-KEL-548,693016538010,Keli Pro Bronze Bouquet,0,
170714,20170714,1936304,ALG-KEL-548,693016538027,Keli Pro Bronze Bouquet,0,
170714,20170714,1936304,ALG-KEL-548,693016538034,Keli Pro Bronze Bouquet,0,
170714,20170714,1936304,ALG-KEL-548,693016538041,Keli Pro Bronze Bouquet,0,
170714,20170714,1936304,ALG-KEL-548,693016538058,Keli Pro Bronze Bouquet,0,
170714,20170714,1936304,ALG-KEL-548,693016538065,Keli Pro Bronze Bouquet,0,
170714,20170714,1936304,ALG-KEL-548,693016538072,Keli Pro Bronze Bouquet,0,
170714,20170714,1936304,ALG-KEL-565,693016493906,Keli Disco Desert,0,
170714,20170714,1936304,ALG-KEL-565,693016493913,Keli Disco Desert,0,
170714,20170714,1936304,ALG-KEL-565,693016493920,Keli Disco Desert,0,
170714,20170714,1936304,ALG-KEL-565,693016493937,Keli Disco Desert,0,
170714,20170714,1936304,ALG-KEL-565,693016493944,Keli Disco Desert,0,
170714,20170714,1936304,ALG-KEL-565,693016493951,Keli Disco Desert,0,
170714,20170714,1936304,ALG-KEL-565,693016493968,Keli Disco Desert,0,
170714,20170714,1936304,ALG-KEL-565,693016493975,Keli Disco Desert,0,
170714,20170714,1936304,ALG-KEL-565,693016493982,Keli Disco Desert,0,
170714,20170714,1936304,ALG-KEL-565,693016493999,Keli Disco Desert,0,
170714,20170714,1936304,ALG-KEL-570,693016612840,Keli Pro Blue Romance,2,
170714,20170714,1936304,ALG-KEL-570,693016612857,Keli Pro Blue Romance,33,
170714,20170714,1936304,ALG-KEL-570,693016612864,Keli Pro Blue Romance,92,
170714,20170714,1936304,ALG-KEL-570,693016612871,Keli Pro Blue Romance,93,
170714,20170714,1936304,ALG-KEL-570,693016612888,Keli Pro Blue Romance,75,
170714,20170714,1936304,ALG-KEL-570,693016612895,Keli Pro Blue Romance,43,
170714,20170714,1936304,ALG-KEL-570,693016612901,Keli Pro Blue Romance,23,
170714,20170714,1936304,ALG-KEL-570,693016612918,Keli Pro Blue Romance,14,
170714,20170714,1936304,ALG-KEL-570,693016612925,Keli Pro Blue Romance,15,
170714,20170714,1936304,ALG-KEL-570W,693016622368,Keli Pro Blue Romance Wide,32,
170714,20170714,1936304,ALG-KEL-570W,693016622375,Keli Pro Blue Romance Wide,77,
170714,20170714,1936304,ALG-KEL-570W,693016622382,Keli Pro Blue Romance Wide,131,
170714,20170714,1936304,ALG-KEL-570W,693016622399,Keli Pro Blue Romance Wide,139,
170714,20170714,1936304,ALG-KEL-570W,693016622405,Keli Pro Blue Romance Wide,103,
170714,20170714,1936304,ALG-KEL-570W,693016622412,Keli Pro Blue Romance Wide,68,
170714,20170714,1936304,ALG-KEL-570W,693016622429,Keli Pro Blue Romance Wide,38,
170714,20170714,1936304,ALG-KEL-570W,693016622436,Keli Pro Blue Romance Wide,14,
170714,20170714,1936304,ALG-KEL-570W,693016622443,Keli Pro Blue Romance Wide,9,
170714,20170714,1936304,ALG-KEL-579X,693016628353,Keli Pro Dame,0,
170714,20170714,1936304,ALG-KEL-579X,693016628360,Keli Pro Dame,0,
170714,20170714,1936304,ALG-KEL-579X,693016628377,Keli Pro Dame,0,
170714,20170714,1936304,ALG-KEL-579X,693016628384,Keli Pro Dame,0,
170714,20170714,1936304,ALG-KEL-579X,693016628391,Keli Pro Dame,0,
170714,20170714,1936304,ALG-KEL-579X,693016628407,Keli Pro Dame,0,
170714,20170714,1936304,ALG-KEL-579X,693016628414,Keli Pro Dame,0,
170714,20170714,1936304,ALG-KEL-579X,693016628421,Keli Pro Dame,0,
170714,20170714,1936304,ALG-KEL-579X,693016628438,Keli Pro Dame,0,
170714,20170714,1936304,ALG-KEL-579XW,693016628452,Keli Pro Dame Wide,0,
170714,20170714,1936304,ALG-KEL-579XW,693016628469,Keli Pro Dame Wide,0,
170714,20170714,1936304,ALG-KEL-579XW,693016628476,Keli Pro Dame Wide,0,
170714,20170714,1936304,ALG-KEL-579XW,693016628483,Keli Pro Dame Wide,0,
170714,20170714,1936304,ALG-KEL-579XW,693016628490,Keli Pro Dame Wide,0,
170714,20170714,1936304,ALG-KEL-579XW,693016628506,Keli Pro Dame Wide,0,
170714,20170714,1936304,ALG-KEL-579XW,693016628513,Keli Pro Dame Wide,0,
170714,20170714,1936304,ALG-KEL-579XW,693016628520,Keli Pro Dame Wide,0,
170714,20170714,1936304,ALG-KEL-579XW,693016628537,Keli Pro Dame Wide,0,
170714,20170714,1936304,ALG-KEL-601,693016494101,Keli Black Nappa Leather,0,
170714,20170714,1936304,ALG-KEL-601,693016494118,Keli Black Nappa Leather,3,
170714,20170714,1936304,ALG-KEL-601,693016494125,Keli Black Nappa Leather,0,
170714,20170714,1936304,ALG-KEL-601,693016494132,Keli Black Nappa Leather,0,
