Product SKU,Product UPC,Stock Level,Wholesale Price,MSRP
ALG-PES-628-37,693016298150,0,29.50,59.00
ALG-PES-628-38,693016298167,0,29.50,59.00
ALG-PES-628-39,693016298174,0,29.50,59.00
ALG-PES-628-40,693016298181,0,29.50,59.00
ALG-PES-628-41,693016298198,0,29.50,59.00
ALG-PES-628-42,693016298204,0,29.50,59.00
ALG-PES-641-34,693016586677,0,49.50,109.95
ALG-PES-641-35,693016586684,14,49.50,109.95
ALG-PES-641-36,693016586691,14,49.50,109.95
ALG-PES-641-37,693016586707,43,49.50,109.95
ALG-PES-641-38,693016586714,79,49.50,109.95
ALG-PES-641-39,693016586721,57,49.50,109.95
ALG-PES-641-40,693016586738,42,49.50,109.95
ALG-PES-641-41,693016586745,15,49.50,109.95
ALG-PES-641-42,693016586752,0,49.50,109.95
ALG-PES-641-43,693016586769,0,49.50,109.95
ALG-PES-644-34,693016522088,0,49.50,109.95
ALG-PES-644-35,693016522095,27,49.50,109.95
ALG-PES-644-36,693016522101,19,49.50,109.95
ALG-PES-644-37,693016522118,25,49.50,109.95
ALG-PES-644-38,693016522125,36,49.50,109.95
ALG-PES-644-39,693016522132,45,49.50,109.95
ALG-PES-644-40,693016522149,21,49.50,109.95
ALG-PES-644-41,693016522156,24,49.50,109.95
ALG-PES-644-42,693016522163,21,49.50,109.95
ALG-PES-644-43,693016522170,0,49.50,109.95
ALG-PES-647-35,693016277780,62,49.50,109.95
ALG-PES-647-36,693016277797,77,49.50,109.95
ALG-PES-647-37,693016277803,105,49.50,109.95
ALG-PES-647-38,693016277810,301,49.50,109.95
ALG-PES-647-39,693016277827,99,49.50,109.95
ALG-PES-647-40,693016277834,0,49.50,109.95
ALG-PES-647-41,693016277841,0,49.50,109.95
ALG-PES-647-42,693016277858,19,49.50,109.95
ALG-PES-688-34,693016501373,0,49.50,109.95
ALG-PES-688-35,693016501380,0,49.50,109.95
ALG-PES-688-36,693016501397,0,49.50,109.95
ALG-PES-688-37,693016501403,0,49.50,109.95
ALG-PES-688-38,693016501410,0,49.50,109.95
ALG-PES-688-39,693016501427,0,49.50,109.95
ALG-PES-688-40,693016501434,0,49.50,109.95
ALG-PES-688-41,693016501441,0,49.50,109.95
ALG-PES-688-42,693016501458,0,49.50,109.95
ALG-PES-688-43,693016501465,0,49.50,109.95
ALG-PET-140-6,693016590193,0,34.50,119.95
ALG-PET-140-6-,693016590209,0,34.50,119.95
ALG-PET-140-7,693016590216,0,34.50,119.95
ALG-PET-140-7-,693016590223,0,34.50,119.95
ALG-PET-140-8,693016590230,0,34.50,119.95
ALG-PET-140-8-,693016590247,0,34.50,119.95
ALG-PET-140-9,693016590254,0,34.50,119.95
ALG-PET-140-9-,693016590261,0,34.50,119.95
ALG-PET-140-10,693016590278,0,34.50,119.95
ALG-PET-140-10-,693016590285,0,34.50,119.95
ALG-PET-140-11,693016590292,0,34.50,119.95
ALG-PET-140-12,693016590308,0,34.50,119.95
ALG-PET-219-6,693016566143,0,34.50,69.00
ALG-PET-219-6-,693016566150,0,34.50,69.00
ALG-PET-219-7,693016566167,0,34.50,69.00
ALG-PET-219-7-,693016566174,0,34.50,69.00
ALG-PET-219-8,693016566181,0,34.50,69.00
ALG-PET-219-8-,693016566198,0,34.50,69.00
ALG-PET-219-9,693016566204,0,34.50,69.00
ALG-PET-219-9-,693016566211,0,34.50,69.00
ALG-PET-219-10,693016566228,0,34.50,69.00
ALG-PET-219-10-,693016566235,0,34.50,69.00
ALG-PET-219-11,693016566242,2,34.50,69.00
ALG-PET-219-12,693016566259,0,34.50,69.00
ALG-PET-238-6,693016575466,23,54.50,119.95
ALG-PET-238-6-,693016575473,26,54.50,119.95
ALG-PET-238-7,693016575480,56,54.50,119.95
ALG-PET-238-7-,693016575497,49,54.50,119.95
ALG-PET-238-8,693016575503,117,54.50,119.95
ALG-PET-238-8-,693016575510,114,54.50,119.95
ALG-PET-238-9,693016575527,112,54.50,119.95
ALG-PET-238-9-,693016575534,75,54.50,119.95
ALG-PET-238-10,693016575541,68,54.50,119.95
ALG-PET-238-10-,693016575558,35,54.50,119.95
ALG-PET-238-11,693016575565,56,54.50,119.95
ALG-PET-238-12,693016575572,24,54.50,119.95
ALG-PET-321-6,693016566266,0,34.50,119.95
ALG-PET-321-6-,693016566273,11,34.50,119.95
ALG-PET-321-7,693016566280,0,34.50,119.95
ALG-PET-321-7-,693016566297,21,34.50,119.95
ALG-PET-321-8,693016566303,13,34.50,119.95
ALG-PET-321-8-,693016566310,58,34.50,119.95
ALG-PET-321-9,693016566327,51,34.50,119.95
ALG-PET-321-9-,693016566334,71,34.50,119.95
ALG-PET-321-10,693016566341,58,34.50,119.95
ALG-PET-321-10-,693016566358,83,34.50,119.95
ALG-PET-321-11,693016566365,43,34.50,119.95
ALG-PET-321-12,693016566372,11,34.50,119.95
ALG-PET-500-6,693016575220,0,54.50,119.95
ALG-PET-500-6-,693016575237,12,54.50,119.95
ALG-PET-500-7,693016575244,23,54.50,119.95
ALG-PET-500-7-,693016575251,14,54.50,119.95
ALG-PET-500-8,693016575268,63,54.50,119.95
ALG-PET-500-8-,693016575275,52,54.50,119.95
ALG-PET-500-9,693016575282,67,54.50,119.95
ALG-PET-500-9-,693016575299,60,54.50,119.95
ALG-PET-500-10,693016575305,90,54.50,119.95
ALG-PET-500-10-,693016575312,97,54.50,119.95
ALG-PET-500-11,693016575329,56,54.50,119.95
ALG-PET-500-12,693016575336,27,54.50,119.95
ALG-PET-530-6,693016575589,0,34.50,119.95
ALG-PET-530-6-,693016575596,0,34.50,119.95
ALG-PET-530-7,693016575602,2,34.50,119.95
ALG-PET-530-7-,693016575619,0,34.50,119.95
ALG-PET-530-8,693016575626,0,34.50,119.95
ALG-PET-530-8-,693016575633,0,34.50,119.95
ALG-PET-530-9,693016575640,0,34.50,119.95
ALG-PET-530-9-,693016575657,2,34.50,119.95
ALG-PET-530-10,693016575664,0,34.50,119.95
ALG-PET-530-10-,693016575671,0,34.50,119.95
ALG-PET-530-11,693016575688,0,34.50,119.95
ALG-PET-530-12,693016575695,0,34.50,119.95
ALG-PET-532-6,693016575343,0,34.50,119.95
ALG-PET-532-6-,693016575350,0,34.50,119.95
ALG-PET-532-7,693016575367,0,34.50,119.95
ALG-PET-532-7-,693016575374,0,34.50,119.95
ALG-PET-532-8,693016575381,0,34.50,119.95
ALG-PET-532-8-,693016575398,0,34.50,119.95
ALG-PET-532-9,693016575404,0,34.50,119.95
ALG-PET-532-9-,693016575411,0,34.50,119.95
ALG-PET-532-10,693016575428,0,34.50,119.95
ALG-PET-532-10-,693016575435,0,34.50,119.95
ALG-PET-532-11,693016575442,0,34.50,119.95
ALG-PET-532-12,693016575459,0,34.50,119.95
ALG-PET-582-6,693016566501,0,34.50,69.00
ALG-PET-582-6-,693016566518,0,34.50,69.00
ALG-PET-582-7,693016566525,0,34.50,69.00
ALG-PET-582-7-,693016566532,0,34.50,69.00
ALG-PET-582-8,693016566549,0,34.50,69.00
ALG-PET-582-8-,693016566556,0,34.50,69.00
ALG-PET-582-9,693016566563,0,34.50,69.00
ALG-PET-582-9-,693016566570,0,34.50,69.00
ALG-PET-582-10,693016566587,0,34.50,69.00
ALG-PET-582-10-,693016566594,0,34.50,69.00
ALG-PET-582-11,693016566600,0,34.50,69.00
ALG-PET-582-12,693016566617,0,34.50,69.00
ALG-PET-584-6,693016566747,0,34.50,69.00
ALG-PET-584-6-,693016566754,0,34.50,69.00
ALG-PET-584-7,693016566761,2,34.50,69.00
ALG-PET-584-7-,693016566778,0,34.50,69.00
ALG-PET-584-8,693016566785,6,34.50,69.00
ALG-PET-584-8-,693016566792,2,34.50,69.00
ALG-PET-584-9,693016566808,0,34.50,69.00
ALG-PET-584-9-,693016566815,2,34.50,69.00
ALG-PET-584-10,693016566822,8,34.50,69.00
ALG-PET-584-10-,693016566839,0,34.50,69.00
ALG-PET-584-11,693016566846,0,34.50,69.00
ALG-PET-584-12,693016566853,0,34.50,69.00
ALG-PET-601-6,693016565900,0,54.50,119.95
ALG-PET-601-6-,693016565917,29,54.50,119.95
ALG-PET-601-7,693016565924,0,54.50,119.95
ALG-PET-601-7-,693016565931,0,54.50,119.95
ALG-PET-601-8,693016565948,33,54.50,119.95
ALG-PET-601-8-,693016565955,27,54.50,119.95
ALG-PET-601-9,693016565962,5,54.50,119.95
ALG-PET-601-9-,693016565979,69,54.50,119.95
ALG-PET-601-10,693016565986,0,54.50,119.95
ALG-PET-601-10-,693016565993,70,54.50,119.95
ALG-PET-601-11,693016566006,0,54.50,119.95
ALG-PET-601-12,693016566013,15,54.50,119.95
ALG-PET-721-6,693016590070,0,34.50,119.95
ALG-PET-721-6-,693016590087,0,34.50,119.95
ALG-PET-721-7,693016590094,0,34.50,119.95
ALG-PET-721-7-,693016590100,0,34.50,119.95
ALG-PET-721-8,693016590117,0,34.50,119.95
ALG-PET-721-8-,693016590124,0,34.50,119.95
ALG-PET-721-9,693016590131,0,34.50,119.95
ALG-PET-721-9-,693016590148,0,34.50,119.95
ALG-PET-721-10,693016590155,0,34.50,119.95
ALG-PET-721-10-,693016590162,0,34.50,119.95
ALG-PET-721-11,693016590179,0,34.50,119.95
ALG-PET-721-12,693016590186,0,34.50,119.95
ALG-PET-821-6,693016575701,8,34.50,119.95
ALG-PET-821-6-,693016575718,17,34.50,119.95
ALG-PET-821-7,693016575725,0,34.50,119.95
ALG-PET-821-7-,693016575732,0,34.50,119.95
ALG-PET-821-8,693016575749,0,34.50,119.95
ALG-PET-821-8-,693016575756,0,34.50,119.95
ALG-PET-821-9,693016575763,0,34.50,119.95
ALG-PET-821-9-,693016575770,0,34.50,119.95
ALG-PET-821-10,693016575787,0,34.50,119.95
ALG-PET-821-10-,693016575794,5,34.50,119.95
ALG-PET-821-11,693016575800,0,34.50,119.95
ALG-PET-821-12,693016575817,0,34.50,119.95
ALG-PET-851-6,693016590315,0,34.50,119.95
ALG-PET-851-6-,693016590322,0,34.50,119.95
ALG-PET-851-7,693016590339,0,34.50,119.95
ALG-PET-851-7-,693016590346,0,34.50,119.95
ALG-PET-851-8,693016590353,0,34.50,119.95
ALG-PET-851-8-,693016590360,0,34.50,119.95
ALG-PET-851-9,693016590377,0,34.50,119.95
ALG-PET-851-9-,693016590384,0,34.50,119.95
ALG-PET-851-10,693016590391,0,34.50,119.95
ALG-PET-851-10-,693016590407,0,34.50,119.95
ALG-PET-851-11,693016590414,0,34.50,119.95
ALG-PET-851-12,693016590421,0,34.50,119.95
ALG-PLA-102CH-34,693016600274,0,39.50,89.95
ALG-PLA-102CH-35,693016600281,4,39.50,89.95
ALG-PLA-102CH-36,693016600298,15,39.50,89.95
ALG-PLA-102CH-37,693016600304,31,39.50,89.95
ALG-PLA-102CH-38,693016600311,34,39.50,89.95
ALG-PLA-102CH-39,693016600328,0,39.50,89.95
ALG-PLA-102CH-40,693016600335,0,39.50,89.95
ALG-PLA-102CH-41,693016600342,0,39.50,89.95
ALG-PLA-102CH-42,693016600359,0,39.50,89.95
ALG-PLA-102CH-43,693016600366,0,39.50,89.95
ALG-PLA-104-34,693016600670,0,39.50,89.95
ALG-PLA-104-35,693016600687,0,39.50,89.95
ALG-PLA-104-36,693016600694,2,39.50,89.95
ALG-PLA-104-37,693016600700,0,39.50,89.95
ALG-PLA-104-38,693016600717,0,39.50,89.95
ALG-PLA-104-39,693016600724,0,39.50,89.95
ALG-PLA-104-40,693016600731,0,39.50,89.95
ALG-PLA-104-41,693016600748,0,39.50,89.95
ALG-PLA-104-42,693016600755,0,39.50,89.95
ALG-PLA-104-43,693016600762,0,39.50,89.95
ALG-PLA-109-34,693016600571,0,39.50,89.95
ALG-PLA-109-35,693016600588,0,39.50,89.95
ALG-PLA-109-36,693016600595,0,39.50,89.95
ALG-PLA-109-37,693016600601,0,39.50,89.95
ALG-PLA-109-38,693016600618,0,39.50,89.95
ALG-PLA-109-39,693016600625,0,39.50,89.95
ALG-PLA-109-40,693016600632,0,39.50,89.95
ALG-PLA-109-41,693016600649,0,39.50,89.95
ALG-PLA-109-42,693016600656,0,39.50,89.95
ALG-PLA-109-43,693016600663,0,39.50,89.95
ALG-PLA-204-34,693016600472,0,39.50,89.95
ALG-PLA-204-35,693016600489,15,39.50,89.95
ALG-PLA-204-36,693016600496,44,39.50,89.95
ALG-PLA-204-37,693016600502,95,39.50,89.95
ALG-PLA-204-38,693016600519,153,39.50,89.95
ALG-PLA-204-39,693016600526,121,39.50,89.95
ALG-PLA-204-40,693016600533,75,39.50,89.95
ALG-PLA-204-41,693016600540,38,39.50,89.95
ALG-PLA-204-42,693016600557,29,39.50,89.95
ALG-PLA-204-43,693016600564,0,39.50,89.95
ALG-PLA-311-34,693016600878,0,39.50,89.95
ALG-PLA-311-35,693016600885,9,39.50,89.95
ALG-PLA-311-36,693016600892,15,39.50,89.95
ALG-PLA-311-37,693016600908,28,39.50,89.95
ALG-PLA-311-38,693016600915,52,39.50,89.95
ALG-PLA-311-39,693016600922,0,39.50,89.95
ALG-PLA-311-40,693016600939,0,39.50,89.95
ALG-PLA-311-41,693016600946,0,39.50,89.95
ALG-PLA-311-42,693016600953,0,39.50,89.95
ALG-PLA-311-43,693016600960,0,39.50,89.95
ALG-PLA-601-34,693016600373,0,39.50,89.95
ALG-PLA-601-35,693016600380,2,39.50,89.95
ALG-PLA-601-36,693016600397,34,39.50,89.95
ALG-PLA-601-37,693016600403,63,39.50,89.95
ALG-PLA-601-38,693016600410,110,39.50,89.95
ALG-PLA-601-39,693016600427,86,39.50,89.95
ALG-PLA-601-40,693016600434,31,39.50,89.95
ALG-PLA-601-41,693016600441,16,39.50,89.95
ALG-PLA-601-42,693016600458,9,39.50,89.95
ALG-PLA-601-43,693016600465,0,39.50,89.95
ALG-RAI-906-35,693016290567,0,39.50,89.95
ALG-RAI-906-36,693016290574,0,39.50,89.95
ALG-RAI-906-37,693016290581,0,39.50,89.95
ALG-RAI-906-38,693016290598,0,39.50,89.95
ALG-RAI-906-39,693016290604,0,39.50,89.95
ALG-RAI-906-40,693016290611,0,39.50,89.95
ALG-RAI-906-41,693016290628,0,39.50,89.95
ALG-RAI-906-42,693016290635,0,39.50,89.95
ALG-REE-645-34,693016558025,0,34.50,69.00
ALG-REE-645-35,693016558032,0,34.50,69.00
ALG-REE-645-36,693016558049,0,34.50,69.00
ALG-REE-645-37,693016558056,0,34.50,69.00
ALG-REE-645-38,693016558063,0,34.50,69.00
ALG-REE-645-39,693016558070,0,34.50,69.00
ALG-REE-645-40,693016558087,0,34.50,69.00
ALG-REE-645-41,693016558094,0,34.50,69.00
ALG-REE-645-42,693016558100,0,34.50,69.00
ALG-REE-645-43,693016558117,0,34.50,69.00
ALG-REE-647-34,693016557929,0,34.50,69.00
ALG-REE-647-35,693016557936,0,34.50,69.00
ALG-REE-647-36,693016557943,0,34.50,69.00
ALG-REE-647-37,693016557950,0,34.50,69.00
ALG-REE-647-38,693016557967,0,34.50,69.00
ALG-REE-647-39,693016557974,0,34.50,69.00
ALG-REE-647-40,693016557981,0,34.50,69.00
ALG-REE-647-41,693016557998,0,34.50,69.00
ALG-REE-647-42,693016558001,0,34.50,69.00
ALG-REE-647-43,693016558018,0,34.50,69.00
ALG-SAR-483-34,693016557820,0,34.50,69.00
ALG-SAR-483-35,693016557837,0,34.50,69.00
ALG-SAR-483-36,693016557844,0,34.50,69.00
ALG-SAR-483-37,693016557851,0,34.50,69.00
ALG-SAR-483-38,693016557868,0,34.50,69.00
ALG-SAR-483-39,693016557875,0,34.50,69.00
ALG-SAR-483-40,693016557882,0,34.50,69.00
ALG-SAR-483-41,693016557899,0,34.50,69.00
ALG-SAR-483-42,693016557905,0,34.50,69.00
ALG-SAR-483-43,693016557912,0,34.50,69.00
ALG-SAS-693-34,693016560424,0,34.50,69.00
ALG-SAS-693-35,693016560431,0,34.50,69.00
ALG-SAS-693-36,693016560448,0,34.50,69.00
ALG-SAS-693-37,693016560455,0,34.50,69.00
ALG-SAS-693-38,693016560462,0,34.50,69.00
ALG-SAS-693-39,693016560479,0,34.50,69.00
ALG-SAS-693-40,693016560486,0,34.50,69.00
ALG-SAS-693-41,693016560493,0,34.50,69.00
ALG-SAS-693-42,693016560509,0,34.50,69.00
ALG-SAS-693-43,693016560516,0,34.50,69.00
ALG-SEV-101-35,693016256464,0,34.50,69.95
ALG-SEV-101-36,693016256471,0,34.50,69.95
ALG-SEV-101-37,693016256488,0,34.50,69.95
ALG-SEV-101-38,693016256495,0,34.50,69.95
ALG-SEV-101-39,693016256501,0,34.50,69.95
ALG-SEV-101-40,693016256518,0,34.50,69.95
ALG-SEV-101-41,693016256525,0,34.50,69.95
ALG-SEV-101-42,693016256532,0,34.50,69.95
ALG-SEV-126-35,693016256549,0,34.50,69.95
ALG-SEV-126-36,693016256556,0,34.50,69.95
ALG-SEV-126-37,693016256563,0,34.50,69.95
ALG-SEV-126-38,693016256570,0,34.50,69.95
ALG-SEV-126-39,693016256587,0,34.50,69.95
ALG-SEV-126-40,693016256594,0,34.50,69.95
ALG-SEV-126-41,693016256600,0,34.50,69.95
ALG-SEV-126-42,693016256617,0,34.50,69.95
ALG-SEV-143-34,693016571109,0,37.50,129.95
ALG-SEV-143-35,693016571116,0,37.50,129.95
ALG-SEV-143-36,693016571123,0,37.50,129.95
ALG-SEV-143-37,693016571130,0,37.50,129.95
ALG-SEV-143-38,693016571147,0,37.50,129.95
ALG-SEV-143-39,693016571154,0,37.50,129.95
ALG-SEV-143-40,693016571161,0,37.50,129.95
ALG-SEV-143-41,693016571178,0,37.50,129.95
ALG-SEV-143-42,693016571185,0,37.50,129.95
ALG-SEV-143-43,693016571192,0,37.50,129.95
ALG-SEV-144-34,693016571000,0,59.50,129.95
ALG-SEV-144-35,693016571017,0,59.50,129.95
ALG-SEV-144-36,693016571024,0,59.50,129.95
ALG-SEV-144-37,693016571031,0,59.50,129.95
ALG-SEV-144-38,693016571048,0,59.50,129.95
ALG-SEV-144-39,693016571055,0,59.50,129.95
ALG-SEV-144-40,693016571062,0,59.50,129.95
ALG-SEV-144-41,693016571079,0,59.50,129.95
ALG-SEV-144-42,693016571086,0,59.50,129.95
ALG-SEV-144-43,693016571093,0,59.50,129.95
ALG-SEV-145-34,693016587278,0,59.50,129.95
ALG-SEV-145-35,693016587285,9,59.50,129.95
ALG-SEV-145-36,693016587292,10,59.50,129.95
ALG-SEV-145-37,693016587308,47,59.50,129.95
ALG-SEV-145-38,693016587315,48,59.50,129.95
ALG-SEV-145-39,693016587322,52,59.50,129.95
ALG-SEV-145-40,693016587339,47,59.50,129.95
ALG-SEV-145-41,693016587346,13,59.50,129.95
ALG-SEV-145-42,693016587353,0,59.50,129.95
ALG-SEV-145-43,693016587360,0,59.50,129.95
ALG-SEV-325-34,693016547821,0,34.50,129.95
ALG-SEV-325-35,693016547838,0,34.50,129.95
ALG-SEV-325-36,693016547845,0,34.50,129.95
ALG-SEV-325-37,693016547852,0,34.50,129.95
ALG-SEV-325-38,693016547869,0,34.50,129.95
ALG-SEV-325-39,693016547876,0,34.50,129.95
ALG-SEV-325-40,693016547883,0,34.50,129.95
ALG-SEV-325-41,693016547890,0,34.50,129.95
ALG-SEV-325-42,693016547906,0,34.50,129.95
ALG-SEV-325-43,693016547913,0,34.50,129.95
ALG-SEV-357-34,693016490486,0,37.50,69.00
ALG-SEV-357-35,693016490493,0,37.50,69.00
ALG-SEV-357-36,693016490509,0,37.50,69.00
ALG-SEV-357-37,693016490516,0,37.50,69.00
ALG-SEV-357-38,693016490523,0,37.50,69.00
ALG-SEV-357-39,693016490530,0,37.50,69.00
ALG-SEV-357-40,693016490547,0,37.50,69.00
ALG-SEV-357-41,693016490554,0,37.50,69.00
ALG-SEV-357-42,693016490561,0,37.50,69.00
ALG-SEV-357-43,693016490578,0,37.50,69.00
ALG-SEV-443-34,693016563906,0,37.50,69.00
ALG-SEV-443-35,693016563913,0,37.50,69.00
ALG-SEV-443-36,693016563920,0,37.50,69.00
ALG-SEV-443-37,693016563937,0,37.50,69.00
ALG-SEV-443-38,693016563944,0,37.50,69.00
ALG-SEV-443-39,693016563951,0,37.50,69.00
ALG-SEV-443-40,693016563968,0,37.50,69.00
ALG-SEV-443-41,693016563975,0,37.50,69.00
ALG-SEV-443-42,693016563982,0,37.50,69.00
ALG-SEV-443-43,693016563999,0,37.50,69.00
ALG-SEV-453-35,693016610945,0,59.50,129.95
ALG-SEV-453-36,693016610952,4,59.50,129.95
ALG-SEV-453-37,693016610969,20,59.50,129.95
ALG-SEV-453-38,693016610976,30,59.50,129.95
ALG-SEV-453-39,693016610983,17,59.50,129.95
ALG-SEV-453-40,693016610990,0,59.50,129.95
ALG-SEV-453-41,693016611003,0,59.50,129.95
ALG-SEV-453-42,693016611010,0,59.50,129.95
ALG-SEV-453-43,693016611027,0,59.50,129.95
ALG-SEV-530-34,693016587377,0,59.50,129.95
ALG-SEV-530-35,693016587384,8,59.50,129.95
ALG-SEV-530-36,693016587391,23,59.50,129.95
ALG-SEV-530-37,693016587407,42,59.50,129.95
ALG-SEV-530-38,693016587414,81,59.50,129.95
ALG-SEV-530-39,693016587421,71,59.50,129.95
ALG-SEV-530-40,693016587438,73,59.50,129.95
ALG-SEV-530-41,693016587445,37,59.50,129.95
ALG-SEV-530-42,693016587452,6,59.50,129.95
ALG-SEV-530-43,693016587469,0,59.50,129.95
ALG-SEV-574-34,693016506255,0,59.50,129.95
ALG-SEV-574-35,693016506262,12,59.50,129.95
ALG-SEV-574-36,693016506279,39,59.50,129.95
ALG-SEV-574-37,693016506286,63,59.50,129.95
ALG-SEV-574-38,693016506293,84,59.50,129.95
ALG-SEV-574-39,693016506309,115,59.50,129.95
ALG-SEV-574-40,693016506316,70,59.50,129.95
ALG-SEV-574-41,693016506323,45,59.50,129.95
ALG-SEV-574-42,693016506330,25,59.50,129.95
ALG-SEV-574-43,693016506347,0,59.50,129.95
ALG-SEV-579-35,693016610846,17,59.50,129.95
ALG-SEV-579-36,693016610853,48,59.50,129.95
ALG-SEV-579-37,693016610860,90,59.50,129.95
ALG-SEV-579-38,693016610877,93,59.50,129.95
ALG-SEV-579-39,693016610884,65,59.50,129.95
ALG-SEV-579-40,693016610891,35,59.50,129.95
ALG-SEV-579-41,693016610907,21,59.50,129.95
ALG-SEV-579-42,693016610914,0,59.50,129.95
ALG-SEV-579-43,693016610921,0,59.50,129.95
ALG-SEV-601-35,693016211722,0,37.50,129.95
ALG-SEV-601-36,693016211739,0,37.50,129.95
ALG-SEV-601-37,693016211746,0,37.50,129.95
ALG-SEV-601-38,693016211753,0,37.50,129.95
ALG-SEV-601-39,693016211760,0,37.50,129.95
ALG-SEV-601-40,693016211777,0,37.50,129.95
ALG-SEV-601-41,693016211784,0,37.50,129.95
ALG-SEV-601-42,693016211791,0,37.50,129.95
ALG-SEV-627-34,693016571307,0,59.50,129.95
ALG-SEV-627-35,693016571314,8,59.50,129.95
ALG-SEV-627-36,693016571321,27,59.50,129.95
ALG-SEV-627-37,693016571338,42,59.50,129.95
ALG-SEV-627-38,693016571345,86,59.50,129.95
ALG-SEV-627-39,693016571352,97,59.50,129.95
ALG-SEV-627-40,693016571369,73,59.50,129.95
ALG-SEV-627-41,693016571376,41,59.50,129.95
ALG-SEV-627-42,693016571383,0,59.50,129.95
ALG-SEV-627-43,693016571390,0,59.50,129.95
ALG-SEV-627W-34,693016604463,0,59.50,129.95
ALG-SEV-627W-35,693016604470,0,59.50,129.95
ALG-SEV-627W-36,693016604487,0,59.50,129.95
ALG-SEV-627W-37,693016604494,0,59.50,129.95
ALG-SEV-627W-38,693016604500,0,59.50,129.95
ALG-SEV-627W-39,693016604517,0,59.50,129.95
ALG-SEV-627W-40,693016604524,0,59.50,129.95
ALG-SEV-627W-41,693016604531,0,59.50,129.95
ALG-SEV-627W-42,693016604548,0,59.50,129.95
ALG-SEV-627W-43,693016604555,0,59.50,129.95
ALG-SEV-640-35,693016611041,54,59.50,129.95
ALG-SEV-640-36,693016611058,108,59.50,129.95
ALG-SEV-640-37,693016611065,176,59.50,129.95
ALG-SEV-640-38,693016611072,182,59.50,129.95
ALG-SEV-640-39,693016611089,139,59.50,129.95
ALG-SEV-640-40,693016611096,82,59.50,129.95
ALG-SEV-640-41,693016611102,41,59.50,129.95
ALG-SEV-640-42,693016611119,0,59.50,129.95
ALG-SEV-640-43,693016611126,0,59.50,129.95
ALG-SEV-691-34,693016535187,0,59.50,129.95
ALG-SEV-691-35,693016535194,16,59.50,129.95
ALG-SEV-691-36,693016535200,28,59.50,129.95
ALG-SEV-691-37,693016535217,45,59.50,129.95
ALG-SEV-691-38,693016535224,72,59.50,129.95
ALG-SEV-691-39,693016535231,75,59.50,129.95
ALG-SEV-691-40,693016535248,62,59.50,129.95
ALG-SEV-691-41,693016535255,52,59.50,129.95
ALG-SEV-691-42,693016535262,18,59.50,129.95
ALG-SEV-691-43,693016535279,0,59.50,129.95
ALG-SEV-813-34,693016490684,0,37.50,69.00
ALG-SEV-813-35,693016490691,0,37.50,69.00
ALG-SEV-813-36,693016490707,0,37.50,69.00
ALG-SEV-813-37,693016490714,0,37.50,69.00
ALG-SEV-813-38,693016490721,0,37.50,69.00
ALG-SEV-813-39,693016490738,0,37.50,69.00
ALG-SEV-813-40,693016490745,0,37.50,69.00
ALG-SEV-813-41,693016490752,0,37.50,69.00
ALG-SEV-813-42,693016490769,0,37.50,69.00
ALG-SEV-813-43,693016490776,0,37.50,69.00
ALG-SIT-148-35,693016614950,0,69.50,149.95
ALG-SIT-148-36,693016614967,0,69.50,149.95
ALG-SIT-148-37,693016614974,0,69.50,149.95
ALG-SIT-148-38,693016614981,0,69.50,149.95
ALG-SIT-148-39,693016614998,0,69.50,149.95
ALG-SIT-148-40,693016615001,0,69.50,149.95
ALG-SIT-148-41,693016615018,0,69.50,149.95
ALG-SIT-148-42,693016615025,0,69.50,149.95
ALG-SIT-148-43,693016615032,0,69.50,149.95
ALG-SIT-491-35,693016615056,0,69.50,149.95
ALG-SIT-491-36,693016615063,0,69.50,149.95
ALG-SIT-491-37,693016615070,0,69.50,149.95
ALG-SIT-491-38,693016615087,0,69.50,149.95
ALG-SIT-491-39,693016615094,0,69.50,149.95
ALG-SIT-491-40,693016615100,0,69.50,149.95
ALG-SIT-491-41,693016615117,0,69.50,149.95
ALG-SIT-491-42,693016615124,0,69.50,149.95
ALG-SIT-491-43,693016615131,0,69.50,149.95
ALG-SIT-492-35,693016615155,0,69.50,149.95
ALG-SIT-492-36,693016615162,0,69.50,149.95
ALG-SIT-492-37,693016615179,0,69.50,149.95
ALG-SIT-492-38,693016615186,0,69.50,149.95
ALG-SIT-492-39,693016615193,0,69.50,149.95
ALG-SIT-492-40,693016615209,0,69.50,149.95
ALG-SIT-492-41,693016615216,0,69.50,149.95
ALG-SIT-492-42,693016615223,0,69.50,149.95
ALG-SIT-492-43,693016615230,0,69.50,149.95
ALG-SIT-901-34,693016574704,0,69.50,149.95
ALG-SIT-901-35,693016574711,5,69.50,149.95
ALG-SIT-901-36,693016574728,0,69.50,149.95
ALG-SIT-901-37,693016574735,2,69.50,149.95
ALG-SIT-901-38,693016574742,0,69.50,149.95
ALG-SIT-901-39,693016574759,2,69.50,149.95
ALG-SIT-901-40,693016574766,0,69.50,149.95
ALG-SIT-901-41,693016574773,0,69.50,149.95
ALG-SIT-901-42,693016574780,2,69.50,149.95
ALG-SIT-901-43,693016574797,0,69.50,149.95
ALG-SIT-902-34,693016574803,0,69.50,149.95
ALG-SIT-902-35,693016574810,0,69.50,149.95
ALG-SIT-902-36,693016574827,0,69.50,149.95
ALG-SIT-902-37,693016574834,0,69.50,149.95
ALG-SIT-902-38,693016574841,0,69.50,149.95
ALG-SIT-902-39,693016574858,0,69.50,149.95
