ItemNo,UPCCode,InStock
ItemNo,UPCCode,InStock
ItemNo,UPCCode,InStock
ItemNo,UPCCode,InStock
ItemNo,UPCCode,InStock
ItemNo,UPCCode,InStock
ItemNo,UPCCode,InStock
ItemNo,UPCCode,InStock
ItemNo,UPCCode,InStock
ItemNo,UPCCode,InStock
ItemNo,UPCCode,InStock
ItemNo,UPCCode,InStock
ItemNo,UPCCode,InStock
ItemNo,UPCCode,InStock
ItemNo,UPCCode,InStock
ItemNo,UPCCode,InStock
ItemNo,UPCCode,InStock
ItemNo,UPCCode,InStock
ItemNo,UPCCode,InStock
ALG-ISA-931,693016577200,0
ALG-ISA-931,693016577217,0
ALG-ISA-931,693016577217,0
ALG-ISA-931,693016577217,0
ALG-ISA-931,693016577217,0
ALG-ISA-931,693016577217,0
ALG-ISA-931,693016577217,0
ALG-ISA-931,693016577217,0
ALG-ISA-931,693016577217,0
ALG-ISA-931,693016577217,0
ALG-ISA-931,693016577217,0
ALG-ISA-931,693016577217,0
ALG-IZZ-601,693016579969,0
ALG-IZZ-601,693016579976,0
ALG-IZZ-601,693016579983,10
ALG-IZZ-601,693016579990,20
ALG-IZZ-601,693016580002,18
ALG-IZZ-601,693016580019,14
ALG-IZZ-601,693016580026,5
ALG-IZZ-601,693016580033,3
ALG-IZZ-601,693016580040,10
ALG-IZZ-601,693016580057,0
ALG-IZZ-882,693016580064,0
ALG-IZZ-882,693016580071,0
ALG-IZZ-882,693016580088,9
ALG-IZZ-882,693016580095,17
ALG-IZZ-882,693016580101,29
ALG-IZZ-882,693016580118,29
ALG-IZZ-882,693016580125,35
ALG-IZZ-882,693016580132,24
ALG-IZZ-882,693016580149,10
ALG-IZZ-882,693016580156,0
ALG-JAD-569,693016599073,0
ALG-JAD-569,693016599080,27
ALG-JAD-569,693016599097,14
ALG-JAD-569,693016599103,49
ALG-JAD-569,693016599110,69
ALG-JAD-569,693016599127,63
ALG-JAD-569,693016599134,42
ALG-JAD-569,693016599141,25
ALG-JAD-569,693016599158,60
ALG-JAD-569,693016599165,0
ALG-JAD-871,693016599271,0
ALG-JAD-871,693016599288,22
ALG-JAD-871,693016599295,0
ALG-JAD-871,693016599301,0
ALG-JAD-871,693016599318,0
ALG-JAD-871,693016599325,0
ALG-JAD-871,693016599332,0
ALG-JAD-871,693016599349,0
ALG-JAD-871,693016599356,42
ALG-JAD-871,693016599363,0
ALG-JAD-873,693016599370,0
ALG-JAD-873,693016599387,0
ALG-JAD-873,693016599394,0
ALG-JAD-873,693016599400,8
ALG-JAD-873,693016599417,4
ALG-JAD-873,693016599424,0
ALG-JAD-873,693016599431,0
ALG-JAD-873,693016599448,0
ALG-JAD-873,693016599455,0
ALG-JAD-873,693016599462,0
ALG-JEM-139,693016592272,0
ALG-JEM-139,693016592289,15
ALG-JEM-139,693016592296,24
ALG-JEM-139,693016592302,40
ALG-JEM-139,693016592319,57
ALG-JEM-139,693016592326,49
ALG-JEM-139,693016592333,42
ALG-JEM-139,693016592340,20
ALG-JEM-139,693016592357,20
ALG-JEM-139,693016592364,0
ALG-JEM-204,693016555321,0
ALG-JEM-204,693016555338,51
ALG-JEM-204,693016555345,108
ALG-JEM-204,693016555352,189
ALG-JEM-204,693016555369,272
ALG-JEM-204,693016555376,266
ALG-JEM-204,693016555383,167
ALG-JEM-204,693016555390,156
ALG-JEM-204,693016555406,40
ALG-JEM-204,693016555413,0
ALG-JEM-325,693016555529,0
ALG-JEM-325,693016555536,47
ALG-JEM-325,693016555543,125
ALG-JEM-325,693016555550,230
ALG-JEM-325,693016555567,389
ALG-JEM-325,693016555574,417
ALG-JEM-325,693016555581,256
ALG-JEM-325,693016555598,141
ALG-JEM-325,693016555604,55
ALG-JEM-325,693016555611,0
ALG-JEM-352,693016591879,0
ALG-JEM-352,693016591886,19
ALG-JEM-352,693016591893,56
ALG-JEM-352,693016591909,127
ALG-JEM-352,693016591916,180
ALG-JEM-352,693016591923,174
ALG-JEM-352,693016591930,138
ALG-JEM-352,693016591947,74
ALG-JEM-352,693016591954,50
ALG-JEM-352,693016591961,0
ALG-JEM-485,693016591770,0
ALG-JEM-485,693016591787,21
ALG-JEM-485,693016591794,39
ALG-JEM-485,693016591800,70
ALG-JEM-485,693016591817,93
ALG-JEM-485,693016591824,79
ALG-JEM-485,693016591831,56
ALG-JEM-485,693016591848,7
ALG-JEM-485,693016591855,19
ALG-JEM-485,693016591862,0
ALG-JEM-622,693016591978,0
ALG-JEM-622,693016591985,22
ALG-JEM-622,693016591992,71
ALG-JEM-622,693016592005,145
ALG-JEM-622,693016592012,227
ALG-JEM-622,693016592029,217
ALG-JEM-622,693016592036,161
ALG-JEM-622,693016592043,82
ALG-JEM-622,693016592050,70
ALG-JEM-622,693016592067,0
ALG-JEM-645,693016555420,0
ALG-JEM-645,693016555437,0
ALG-JEM-645,693016555444,6
ALG-JEM-645,693016555451,3
ALG-JEM-645,693016555468,7
ALG-JEM-645,693016555475,5
ALG-JEM-645,693016555482,5
ALG-JEM-645,693016555499,5
ALG-JEM-645,693016555505,0
ALG-JEM-645,693016555512,0
ALG-JEM-647,693016555628,0
ALG-JEM-647,693016555635,64
ALG-JEM-647,693016555642,129
ALG-JEM-647,693016555659,234
ALG-JEM-647,693016555666,366
ALG-JEM-647,693016555673,367
ALG-JEM-647,693016555680,204
ALG-JEM-647,693016555697,163
ALG-JEM-647,693016555703,45
ALG-JEM-647,693016555710,0
ALG-JEM-711,693016555727,0
ALG-JEM-711,693016555734,31
ALG-JEM-711,693016555741,94
ALG-JEM-711,693016555758,164
ALG-JEM-711,693016555765,245
ALG-JEM-711,693016555772,248
ALG-JEM-711,693016555789,165
ALG-JEM-711,693016555796,111
ALG-JEM-711,693016555802,69
ALG-JEM-711,693016555819,0
ALG-JEM-851,693016592173,0
ALG-JEM-851,693016592180,13
ALG-JEM-851,693016592197,7
ALG-JEM-851,693016592203,0
ALG-JEM-851,693016592210,0
ALG-JEM-851,693016592227,0
ALG-JEM-851,693016592234,0
ALG-JEM-851,693016592241,0
ALG-JEM-851,693016592258,16
ALG-JEM-851,693016592265,0
ALG-JEM-882,693016592074,0
ALG-JEM-882,693016592081,16
ALG-JEM-882,693016592098,11
ALG-JEM-882,693016592104,41
ALG-JEM-882,693016592111,53
ALG-JEM-882,693016592128,39
ALG-JEM-882,693016592135,26
ALG-JEM-882,693016592142,0
ALG-JEM-882,693016592159,16
ALG-JEM-882,693016592166,0
ALG-JOL-422,693016573707,0
ALG-JOL-422,693016573714,6
ALG-JOL-422,693016573721,91
ALG-JOL-422,693016573738,11
ALG-JOL-422,693016573745,115
ALG-JOL-422,693016573752,169
ALG-JOL-422,693016573769,0
ALG-JOL-422,693016573776,55
ALG-JOL-422,693016573783,36
ALG-JOL-422,693016573790,0
ALG-JOL-429,693016573905,0
ALG-JOL-429,693016573912,36
ALG-JOL-429,693016573929,32
ALG-JOL-429,693016573936,72
ALG-JOL-429,693016573943,36
ALG-JOL-429,693016573950,0
ALG-JOL-429,693016573967,0
ALG-JOL-429,693016573974,0
ALG-JOL-429,693016573981,0
ALG-JOL-429,693016573998,0
ALG-JOL-601,693016573806,0
ALG-JOL-601,693016573813,13
ALG-JOL-601,693016573820,38
ALG-JOL-601,693016573837,107
ALG-JOL-601,693016573844,151
ALG-JOL-601,693016573851,165
ALG-JOL-601,693016573868,109
ALG-JOL-601,693016573875,76
ALG-JOL-601,693016573882,26
ALG-JOL-601,693016573899,0
ALG-JOL-720,693016588374,0
ALG-JOL-720,693016588381,0
ALG-JOL-720,693016588398,0
ALG-JOL-720,693016588404,0
ALG-JOL-720,693016588411,0
ALG-JOL-720,693016588428,0
ALG-JOL-720,693016588435,0
ALG-JOL-720,693016588442,0
ALG-JOL-720,693016588459,8
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JOL-720,693016588466,0
ALG-JUL-670,693016598571,0
ALG-JUL-670,693016598588,0
ALG-JUL-670,693016598595,0
ALG-JUL-670,693016598601,0
ALG-JUL-670,693016598618,0
ALG-JUL-670,693016598625,0
ALG-JUL-670,693016598632,0
ALG-JUL-670,693016598649,0
ALG-JUL-670,693016598656,0
ALG-JUL-670,693016598663,0
ALG-JUL-679,693016598670,0
ALG-JUL-679,693016598687,0
ALG-JUL-679,693016598694,0
ALG-JUL-679,693016598700,0
ALG-JUL-679,693016598717,0
ALG-JUL-679,693016598724,0
ALG-JUL-679,693016598731,0
ALG-JUL-679,693016598748,0
ALG-JUL-679,693016598755,0
ALG-JUL-679,693016598762,0
ALG-JUL-679,693016598762,0
ALG-JUL-679,693016598762,0
ALG-JUL-679,693016598762,0
ALG-JUL-679,693016598762,0
ALG-JUL-679,693016598762,0
ALG-JUL-679,693016598762,0
ALG-JUL-679,693016598762,0
ALG-JUL-679,693016598762,0
ALG-JUL-679,693016598762,0
ALG-JUL-679,693016598762,0
ALG-JUL-780,693016598878,0
ALG-JUL-780,693016598885,0
ALG-JUL-780,693016598892,0
ALG-JUL-780,693016598908,0
ALG-JUL-780,693016598915,0
ALG-JUL-780,693016598922,0
ALG-JUL-780,693016598939,0
ALG-JUL-780,693016598946,0
ALG-JUL-780,693016598953,0
ALG-JUL-780,693016598960,0
ALG-JUL-781,693016598977,0
ALG-JUL-781,693016598984,0
ALG-JUL-781,693016598991,0
ALG-JUL-781,693016599004,0
ALG-JUL-781,693016599011,0
ALG-JUL-781,693016599028,0
ALG-JUL-781,693016599035,0
ALG-JUL-781,693016599042,0
ALG-JUL-781,693016599059,0
ALG-JUL-781,693016599066,0
ALG-JUL-871,693016598779,0
ALG-JUL-871,693016598786,0
ALG-JUL-871,693016598793,0
ALG-JUL-871,693016598809,0
ALG-JUL-871,693016598816,0
ALG-JUL-871,693016598823,0
ALG-JUL-871,693016598830,0
ALG-JUL-871,693016598847,0
ALG-JUL-871,693016598854,0
ALG-JUL-871,693016598861,0
ALG-JUN-901,693016574902,0
ALG-JUN-901,693016574919,5
ALG-JUN-901,693016574926,29
ALG-JUN-901,693016574933,53
ALG-JUN-901,693016574940,67
ALG-JUN-901,693016574957,61
ALG-JUN-901,693016574964,62
ALG-JUN-901,693016574971,43
ALG-JUN-901,693016574988,15
ALG-JUN-901,693016574995,0
ALG-JUN-902,693016575008,0
ALG-JUN-902,693016575015,4
ALG-JUN-902,693016575022,25
ALG-JUN-902,693016575039,48
ALG-JUN-902,693016575046,96
ALG-JUN-902,693016575053,96
ALG-JUN-902,693016575060,61
ALG-JUN-902,693016575077,45
ALG-JUN-902,693016575084,25
ALG-JUN-902,693016575091,0
ALG-JUN-902,693016575091,0
ALG-JUN-902,693016575091,0
ALG-JUN-902,693016575091,0
ALG-JUN-902,693016575091,0
ALG-JUN-902,693016575091,0
ALG-JUN-902,693016575091,0
ALG-JUN-902,693016575091,0
ALG-JUN-902,693016575091,0
ALG-JUN-902,693016575091,0
ALG-JUN-902,693016575091,0
ALG-KAR-137,693016593675,0
ALG-KAR-137,693016593682,0
ALG-KAR-137,693016593699,0
ALG-KAR-137,693016593705,0
ALG-KAR-137,693016593712,0
ALG-KAR-137,693016593729,0
ALG-KAR-137,693016593736,0
ALG-KAR-137,693016593743,0
ALG-KAR-137,693016593750,0
ALG-KAR-137,693016593767,0
ALG-KAR-237,693016306428,38
ALG-KAR-237,693016306435,82
ALG-KAR-237,693016306442,210
ALG-KAR-237,693016306459,417
ALG-KAR-237,693016306466,400
ALG-KAR-237,693016306473,203
ALG-KAR-237,693016306480,81
ALG-KAR-237,693016306497,38
ALG-KAR-237,693016567980,0
ALG-KAR-237,693016567997,12
ALG-KAR-237,693016567997,12
ALG-KAR-237,693016567997,12
ALG-KAR-237,693016567997,12
ALG-KAR-237,693016567997,12
ALG-KAR-237,693016567997,12
ALG-KAR-237,693016567997,12
ALG-KAR-237,693016567997,12
ALG-KAR-237,693016567997,12
ALG-KAR-237,693016567997,12
ALG-KAR-237,693016567997,12
ALG-KAR-237,693016567997,12
ALG-KAR-237,693016567997,12
ALG-KAR-237,693016567997,12
ALG-KAR-237,693016567997,12
ALG-KAR-237,693016567997,12
ALG-KAR-237,693016567997,12
ALG-KAR-237,693016567997,12
ALG-KAR-237,693016567997,12
ALG-KAR-237,693016567997,12
ALG-KAR-237,693016567997,12
ALG-KAR-237,693016567997,12
ALG-KAR-237,693016567997,12
ALG-KAR-237,693016567997,12
ALG-KAR-237,693016567997,12
ALG-KAR-237,693016567997,12
ALG-KAR-237,693016567997,12
ALG-KAR-237,693016567997,12
ALG-KAR-237,693016567997,12
ALG-KAR-529,693016593279,0
ALG-KAR-529,693016593286,0
ALG-KAR-529,693016593293,0
ALG-KAR-529,693016593309,0
ALG-KAR-529,693016593316,0
ALG-KAR-529,693016593323,0
ALG-KAR-529,693016593330,0
ALG-KAR-529,693016593347,0
ALG-KAR-529,693016593354,0
ALG-KAR-529,693016593361,0
ALG-KAR-532,693016553723,0
ALG-KAR-532,693016553730,42
ALG-KAR-532,693016553747,81
ALG-KAR-532,693016553754,146
ALG-KAR-532,693016553761,292
ALG-KAR-532,693016553778,306
ALG-KAR-532,693016553785,195
ALG-KAR-532,693016553792,130
ALG-KAR-532,693016553808,62
ALG-KAR-532,693016553815,20
ALG-KAR-532,693016553815,20
ALG-KAR-532,693016553815,20
ALG-KAR-532,693016553815,20
ALG-KAR-532,693016553815,20
ALG-KAR-532,693016553815,20
ALG-KAR-532,693016553815,20
ALG-KAR-532,693016553815,20
ALG-KAR-532,693016553815,20
ALG-KAR-532,693016553815,20
ALG-KAR-532,693016553815,20
ALG-KAR-663,693016593378,0
ALG-KAR-663,693016593385,0
ALG-KAR-663,693016593392,0
ALG-KAR-663,693016593408,0
ALG-KAR-663,693016593415,0
ALG-KAR-663,693016593422,0
ALG-KAR-663,693016593439,0
ALG-KAR-663,693016593446,0
ALG-KAR-663,693016593453,0
ALG-KAR-663,693016593460,0
ALG-KAR-664,693016593576,0
ALG-KAR-664,693016593583,24
ALG-KAR-664,693016593590,84
ALG-KAR-664,693016593606,221
ALG-KAR-664,693016593613,317
ALG-KAR-664,693016593620,272
ALG-KAR-664,693016593637,154
ALG-KAR-664,693016593644,34
ALG-KAR-664,693016593651,32
ALG-KAR-664,693016593668,6
ALG-KAR-665,693016593477,0
ALG-KAR-665,693016593484,0
ALG-KAR-665,693016593491,0
ALG-KAR-665,693016593507,0
ALG-KAR-665,693016593514,0
ALG-KAR-665,693016593521,0
ALG-KAR-665,693016593538,0
ALG-KAR-665,693016593545,0
ALG-KAR-665,693016593552,0
ALG-KAR-665,693016593569,0
ALG-KAR-665,693016593569,0
ALG-KAR-665,693016593569,0
ALG-KAR-665,693016593569,0
ALG-KAR-665,693016593569,0
ALG-KAR-665,693016593569,0
ALG-KAR-665,693016593569,0
ALG-KAR-665,693016593569,0
ALG-KAR-665,693016593569,0
ALG-KAR-665,693016593569,0
ALG-KAR-665,693016593569,0
ALG-KAY-138,693016588176,0
ALG-KAY-138,693016588183,17
ALG-KAY-138,693016588190,47
ALG-KAY-138,693016588206,94
ALG-KAY-138,693016588213,134
ALG-KAY-138,693016588220,144
ALG-KAY-138,693016588237,112
ALG-KAY-138,693016588244,70
ALG-KAY-138,693016588251,38
ALG-KAY-138,693016588268,0
ALG-KAY-146,693016588275,0
ALG-KAY-146,693016588282,10
ALG-KAY-146,693016588299,27
ALG-KAY-146,693016588305,55
ALG-KAY-146,693016588312,67
ALG-KAY-146,693016588329,67
ALG-KAY-146,693016588336,58
ALG-KAY-146,693016588343,33
ALG-KAY-146,693016588350,22
ALG-KAY-146,693016588367,0
ALG-KAY-223,693016549726,0
ALG-KAY-223,693016549733,0
ALG-KAY-223,693016549740,0
ALG-KAY-223,693016549757,0
ALG-KAY-223,693016549764,0
ALG-KAY-223,693016549771,0
ALG-KAY-223,693016549788,0
ALG-KAY-223,693016549795,0
ALG-KAY-223,693016549801,0
ALG-KAY-223,693016549818,0
ALG-KAY-223,693016549818,0
ALG-KAY-223,693016549818,0
ALG-KAY-223,693016549818,0
ALG-KAY-223,693016549818,0
ALG-KAY-223,693016549818,0
ALG-KAY-223,693016549818,0
ALG-KAY-223,693016549818,0
ALG-KAY-223,693016549818,0
ALG-KAY-223,693016549818,0
ALG-KAY-223,693016549818,0
ALG-KAY-243,693016549924,0
ALG-KAY-243,693016549931,8
ALG-KAY-243,693016549948,48
ALG-KAY-243,693016549955,73
ALG-KAY-243,693016549962,97
ALG-KAY-243,693016549979,88
ALG-KAY-243,693016549986,20
ALG-KAY-243,693016549993,29
ALG-KAY-243,693016550005,8
ALG-KAY-243,693016550012,0
ALG-KAY-243,693016550012,0
ALG-KAY-243,693016550012,0
ALG-KAY-243,693016550012,0
ALG-KAY-243,693016550012,0
ALG-KAY-243,693016550012,0
ALG-KAY-243,693016550012,0
ALG-KAY-243,693016550012,0
ALG-KAY-243,693016550012,0
ALG-KAY-243,693016550012,0
ALG-KAY-243,693016550012,0
ALG-KAY-264,693016552023,0
ALG-KAY-264,693016552030,26
ALG-KAY-264,693016552047,74
ALG-KAY-264,693016552054,161
ALG-KAY-264,693016552061,267
ALG-KAY-264,693016552078,251
ALG-KAY-264,693016552085,162
ALG-KAY-264,693016552092,100
ALG-KAY-264,693016552108,22
ALG-KAY-264,693016552115,0
ALG-KAY-264,693016552115,0
ALG-KAY-264,693016552115,0
ALG-KAY-264,693016552115,0
ALG-KAY-264,693016552115,0
ALG-KAY-264,693016552115,0
ALG-KAY-264,693016552115,0
ALG-KAY-264,693016552115,0
ALG-KAY-264,693016552115,0
ALG-KAY-264,693016552115,0
ALG-KAY-264,693016552115,0
ALG-KAY-387,693016305117,0
ALG-KAY-387,693016305124,0
ALG-KAY-387,693016305131,0
ALG-KAY-387,693016305148,0
ALG-KAY-387,693016305155,0
ALG-KAY-387,693016305162,0
ALG-KAY-387,693016305179,0
ALG-KAY-387,693016305186,0
ALG-KAY-389,693016572809,0
ALG-KAY-389,693016572816,18
ALG-KAY-389,693016572823,37
ALG-KAY-389,693016572830,60
ALG-KAY-389,693016572847,167
ALG-KAY-389,693016572854,162
ALG-KAY-389,693016572861,56
ALG-KAY-389,693016572878,2
ALG-KAY-389,693016572885,0
ALG-KAY-389,693016572892,0
ALG-KAY-395,693016549627,0
ALG-KAY-395,693016549634,0
ALG-KAY-395,693016549641,0
ALG-KAY-395,693016549658,0
ALG-KAY-395,693016549665,0
ALG-KAY-395,693016549672,0
ALG-KAY-395,693016549689,0
ALG-KAY-395,693016549696,0
ALG-KAY-395,693016549702,0
ALG-KAY-395,693016549719,0
ALG-KAY-395,693016549719,0
ALG-KAY-395,693016549719,0
ALG-KAY-395,693016549719,0
ALG-KAY-395,693016549719,0
ALG-KAY-395,693016549719,0
ALG-KAY-395,693016549719,0
ALG-KAY-395,693016549719,0
ALG-KAY-395,693016549719,0
ALG-KAY-395,693016549719,0
ALG-KAY-395,693016549719,0
ALG-KAY-395,693016549719,0
ALG-KAY-395,693016549719,0
ALG-KAY-395,693016549719,0
ALG-KAY-395,693016549719,0
ALG-KAY-395,693016549719,0
ALG-KAY-395,693016549719,0
ALG-KAY-395,693016549719,0
ALG-KAY-395,693016549719,0
ALG-KAY-395,693016549719,0
ALG-KAY-395,693016549719,0
ALG-KAY-395,693016549719,0
ALG-KAY-395,693016549719,0
ALG-KAY-395,693016549719,0
ALG-KAY-395,693016549719,0
ALG-KAY-395,693016549719,0
ALG-KAY-395,693016549719,0
ALG-KAY-395,693016549719,0
ALG-KAY-395,693016549719,0
ALG-KAY-395,693016549719,0
ALG-KAY-395,693016549719,0
ALG-KAY-427,693016572601,0
ALG-KAY-427,693016572618,25
ALG-KAY-427,693016572625,40
ALG-KAY-427,693016572632,86
ALG-KAY-427,693016572649,124
ALG-KAY-427,693016572656,127
ALG-KAY-427,693016572663,94
ALG-KAY-427,693016572670,58
ALG-KAY-427,693016572687,45
ALG-KAY-427,693016572694,0
ALG-KAY-541,693016537389,0
ALG-KAY-541,693016537396,0
ALG-KAY-541,693016537402,0
ALG-KAY-541,693016537419,0
ALG-KAY-541,693016537426,0
ALG-KAY-541,693016537433,2
ALG-KAY-541,693016537440,0
ALG-KAY-541,693016537457,0
ALG-KAY-541,693016537464,0
ALG-KAY-541,693016537471,0
ALG-KAY-541,693016537471,0
ALG-KAY-541,693016537471,0
ALG-KAY-541,693016537471,0
ALG-KAY-541,693016537471,0
ALG-KAY-541,693016537471,0
ALG-KAY-541,693016537471,0
ALG-KAY-541,693016537471,0
ALG-KAY-541,693016537471,0
ALG-KAY-541,693016537471,0
ALG-KAY-541,693016537471,0
ALG-KAY-549,693016537488,0
ALG-KAY-549,693016537495,0
ALG-KAY-549,693016537501,0
ALG-KAY-549,693016537518,0
ALG-KAY-549,693016537525,0
ALG-KAY-549,693016537532,0
ALG-KAY-549,693016537549,0
ALG-KAY-549,693016537556,0
ALG-KAY-549,693016537563,0
ALG-KAY-549,693016537570,0
ALG-KAY-601,693016305032,0
ALG-KAY-601,693016305049,59
ALG-KAY-601,693016305056,41
ALG-KAY-601,693016305063,189
ALG-KAY-601,693016305070,161
ALG-KAY-601,693016305087,97
ALG-KAY-601,693016305094,65
ALG-KAY-601,693016305100,29
ALG-KAY-726,693016305278,0
ALG-KAY-726,693016305285,0
ALG-KAY-726,693016305292,0
ALG-KAY-726,693016305308,0
ALG-KAY-726,693016305315,0
ALG-KAY-726,693016305322,0
ALG-KAY-726,693016305339,0
ALG-KAY-726,693016305346,0
ALG-KAY-921,693016572700,0
ALG-KAY-921,693016572717,2
ALG-KAY-921,693016572724,39
ALG-KAY-921,693016572731,64
ALG-KAY-921,693016572748,125
ALG-KAY-921,693016572755,106
ALG-KAY-921,693016572762,47
ALG-KAY-921,693016572779,18
ALG-KAY-921,693016572786,5
ALG-KAY-921,693016572793,0
ALG-KEL-143,693016573301,12
ALG-KEL-143,693016573318,38
ALG-KEL-143,693016573325,108
ALG-KEL-143,693016573332,173
ALG-KEL-143,693016573349,293
ALG-KEL-143,693016573356,272
ALG-KEL-143,693016573363,158
ALG-KEL-143,693016573370,108
ALG-KEL-143,693016573387,53
ALG-KEL-143,693016573394,21
ALG-KEL-164,693016572908,5
ALG-KEL-164,693016572915,24
ALG-KEL-164,693016572922,25
ALG-KEL-164,693016572939,51
ALG-KEL-164,693016572946,59
ALG-KEL-164,693016572953,54
ALG-KEL-164,693016572960,48
ALG-KEL-164,693016572977,37
ALG-KEL-164,693016572984,32
ALG-KEL-164,693016572991,16
ALG-KEL-165,693016573103,13
ALG-KEL-165,693016573110,27
ALG-KEL-165,693016573127,14
ALG-KEL-165,693016573134,16
ALG-KEL-165,693016573141,0
ALG-KEL-165,693016573158,0
ALG-KEL-165,693016573165,0
ALG-KEL-165,693016573172,0
ALG-KEL-165,693016573189,0
ALG-KEL-165,693016573196,6
ALG-KEL-245,693016548828,4
ALG-KEL-245,693016548835,4
ALG-KEL-245,693016548842,0
ALG-KEL-245,693016548859,0
ALG-KEL-245,693016548866,0
ALG-KEL-245,693016548873,0
ALG-KEL-245,693016548880,0
ALG-KEL-245,693016548897,0
ALG-KEL-245,693016548903,0
ALG-KEL-245,693016548910,0
ALG-KEL-302,693016549221,5
ALG-KEL-302,693016549238,26
ALG-KEL-302,693016549245,45
ALG-KEL-302,693016549252,81
ALG-KEL-302,693016549269,152
ALG-KEL-302,693016549276,110
ALG-KEL-302,693016549283,41
ALG-KEL-302,693016549290,13
ALG-KEL-302,693016549306,0
ALG-KEL-302,693016549313,9
ALG-KEL-302,693016549313,9
ALG-KEL-302,693016549313,9
ALG-KEL-302,693016549313,9
ALG-KEL-302,693016549313,9
ALG-KEL-302,693016549313,9
ALG-KEL-302,693016549313,9
ALG-KEL-302,693016549313,9
ALG-KEL-302,693016549313,9
ALG-KEL-302,693016549313,9
ALG-KEL-302,693016549313,9
ALG-KEL-323,693016573004,12
ALG-KEL-323,693016573011,50
ALG-KEL-323,693016573028,9
ALG-KEL-323,693016573035,0
ALG-KEL-323,693016573042,0
ALG-KEL-323,693016573059,0
ALG-KEL-323,693016573066,0
ALG-KEL-323,693016573073,0
ALG-KEL-323,693016573080,23
ALG-KEL-323,693016573097,7
ALG-KEL-323,693016573097,7
ALG-KEL-323,693016573097,7
ALG-KEL-323,693016573097,7
ALG-KEL-323,693016573097,7
ALG-KEL-323,693016573097,7
ALG-KEL-323,693016573097,7
ALG-KEL-323,693016573097,7
ALG-KEL-323,693016573097,7
ALG-KEL-323,693016573097,7
ALG-KEL-323,693016573097,7
ALG-KEL-431,693016493708,14
ALG-KEL-431,693016493715,50
ALG-KEL-431,693016493722,83
ALG-KEL-431,693016493739,94
ALG-KEL-431,693016493746,178
ALG-KEL-431,693016493753,79
ALG-KEL-431,693016493760,63
ALG-KEL-431,693016493777,70
ALG-KEL-431,693016493784,41
ALG-KEL-431,693016493791,15
ALG-KEL-431W,693016568000,0
ALG-KEL-431W,693016568017,0
ALG-KEL-431W,693016568024,0
ALG-KEL-431W,693016568031,0
ALG-KEL-431W,693016568048,0
ALG-KEL-431W,693016568055,0
ALG-KEL-431W,693016568062,0
ALG-KEL-431W,693016568079,0
ALG-KEL-431W,693016568086,0
