sku,UPC,title,quantity_available,status,cost,currency_code,quantity_on_order,estimated_availability_date,pgid,date
693016587438,693016587438,Seville Black Dazzler,73,,59.50,USD,,,A1152B,07/14/2017
693016587445,693016587445,Seville Black Dazzler,37,,59.50,USD,,,A1152B,07/14/2017
693016587452,693016587452,Seville Black Dazzler,6,,59.50,USD,,,A1152B,07/14/2017
693016587469,693016587469,Seville Black Dazzler,0,,59.50,USD,,,A1152B,07/14/2017
693016506255,693016506255,Seville Pro Yeehaw Brown,0,,59.50,USD,,,A1152B,07/14/2017
693016506262,693016506262,Seville Pro Yeehaw Brown,12,,59.50,USD,,,A1152B,07/14/2017
693016506279,693016506279,Seville Pro Yeehaw Brown,39,,59.50,USD,,,A1152B,07/14/2017
693016506286,693016506286,Seville Pro Yeehaw Brown,63,,59.50,USD,,,A1152B,07/14/2017
693016506293,693016506293,Seville Pro Yeehaw Brown,84,,59.50,USD,,,A1152B,07/14/2017
693016506309,693016506309,Seville Pro Yeehaw Brown,115,,59.50,USD,,,A1152B,07/14/2017
693016506316,693016506316,Seville Pro Yeehaw Brown,70,,59.50,USD,,,A1152B,07/14/2017
693016506323,693016506323,Seville Pro Yeehaw Brown,45,,59.50,USD,,,A1152B,07/14/2017
693016506330,693016506330,Seville Pro Yeehaw Brown,25,,59.50,USD,,,A1152B,07/14/2017
693016506347,693016506347,Seville Pro Yeehaw Brown,0,,59.50,USD,,,A1152B,07/14/2017
693016610846,693016610846,Seville Dame,17,,59.50,USD,,,A1152B,07/14/2017
693016610853,693016610853,Seville Dame,48,,59.50,USD,,,A1152B,07/14/2017
693016610860,693016610860,Seville Dame,90,,59.50,USD,,,A1152B,07/14/2017
693016610877,693016610877,Seville Dame,93,,59.50,USD,,,A1152B,07/14/2017
693016610884,693016610884,Seville Dame,65,,59.50,USD,,,A1152B,07/14/2017
693016610891,693016610891,Seville Dame,35,,59.50,USD,,,A1152B,07/14/2017
693016610907,693016610907,Seville Dame,21,,59.50,USD,,,A1152B,07/14/2017
693016610914,693016610914,Seville Dame,0,,59.50,USD,,,A1152B,07/14/2017
693016610921,693016610921,Seville Dame,0,,59.50,USD,,,A1152B,07/14/2017
693016211722,693016211722,Seville Black Napa Leather,0,,37.50,USD,,,A1152B,07/14/2017
693016211739,693016211739,Seville Black Napa Leather,0,,37.50,USD,,,A1152B,07/14/2017
693016211746,693016211746,Seville Black Napa Leather,0,,37.50,USD,,,A1152B,07/14/2017
693016211753,693016211753,Seville Black Napa Leather,0,,37.50,USD,,,A1152B,07/14/2017
693016211760,693016211760,Seville Black Napa Leather,0,,37.50,USD,,,A1152B,07/14/2017
693016211777,693016211777,Seville Black Napa Leather,0,,37.50,USD,,,A1152B,07/14/2017
693016211784,693016211784,Seville Black Napa Leather,0,,37.50,USD,,,A1152B,07/14/2017
693016211791,693016211791,Seville Black Napa Leather,0,,37.50,USD,,,A1152B,07/14/2017
693016571307,693016571307,Seville Tetrus Blue,0,,59.50,USD,,,A1152B,07/14/2017
693016571314,693016571314,Seville Tetrus Blue,8,,59.50,USD,,,A1152B,07/14/2017
693016571321,693016571321,Seville Tetrus Blue,27,,59.50,USD,,,A1152B,07/14/2017
693016571338,693016571338,Seville Tetrus Blue,42,,59.50,USD,,,A1152B,07/14/2017
693016571345,693016571345,Seville Tetrus Blue,86,,59.50,USD,,,A1152B,07/14/2017
693016571352,693016571352,Seville Tetrus Blue,97,,59.50,USD,,,A1152B,07/14/2017
693016571369,693016571369,Seville Tetrus Blue,73,,59.50,USD,,,A1152B,07/14/2017
693016571376,693016571376,Seville Tetrus Blue,41,,59.50,USD,,,A1152B,07/14/2017
693016571383,693016571383,Seville Tetrus Blue,0,,59.50,USD,,,A1152B,07/14/2017
693016571390,693016571390,Seville Tetrus Blue,0,,59.50,USD,,,A1152B,07/14/2017
693016604463,693016604463,Seville Tetrus Blue Wide,0,,59.50,USD,,,A1152B,07/14/2017
693016604470,693016604470,Seville Tetrus Blue Wide,0,,59.50,USD,,,A1152B,07/14/2017
693016604487,693016604487,Seville Tetrus Blue Wide,0,,59.50,USD,,,A1152B,07/14/2017
693016604494,693016604494,Seville Tetrus Blue Wide,0,,59.50,USD,,,A1152B,07/14/2017
693016604500,693016604500,Seville Tetrus Blue Wide,0,,59.50,USD,,,A1152B,07/14/2017
693016604517,693016604517,Seville Tetrus Blue Wide,0,,59.50,USD,,,A1152B,07/14/2017
693016604524,693016604524,Seville Tetrus Blue Wide,0,,59.50,USD,,,A1152B,07/14/2017
693016604531,693016604531,Seville Tetrus Blue Wide,0,,59.50,USD,,,A1152B,07/14/2017
693016604548,693016604548,Seville Tetrus Blue Wide,0,,59.50,USD,,,A1152B,07/14/2017
693016604555,693016604555,Seville Tetrus Blue Wide,0,,59.50,USD,,,A1152B,07/14/2017
693016611041,693016611041,Seville Jet Luster,54,,59.50,USD,,,A1152B,07/14/2017
693016611058,693016611058,Seville Jet Luster,108,,59.50,USD,,,A1152B,07/14/2017
693016611065,693016611065,Seville Jet Luster,176,,59.50,USD,,,A1152B,07/14/2017
693016611072,693016611072,Seville Jet Luster,182,,59.50,USD,,,A1152B,07/14/2017
693016611089,693016611089,Seville Jet Luster,139,,59.50,USD,,,A1152B,07/14/2017
693016611096,693016611096,Seville Jet Luster,82,,59.50,USD,,,A1152B,07/14/2017
693016611102,693016611102,Seville Jet Luster,41,,59.50,USD,,,A1152B,07/14/2017
693016611119,693016611119,Seville Jet Luster,0,,59.50,USD,,,A1152B,07/14/2017
693016611126,693016611126,Seville Jet Luster,0,,59.50,USD,,,A1152B,07/14/2017
693016535187,693016535187,Seville Yeehaw Black,0,,59.50,USD,,,A1152B,07/14/2017
693016535194,693016535194,Seville Yeehaw Black,16,,59.50,USD,,,A1152B,07/14/2017
693016535200,693016535200,Seville Yeehaw Black,28,,59.50,USD,,,A1152B,07/14/2017
693016535217,693016535217,Seville Yeehaw Black,45,,59.50,USD,,,A1152B,07/14/2017
693016535224,693016535224,Seville Yeehaw Black,72,,59.50,USD,,,A1152B,07/14/2017
693016535231,693016535231,Seville Yeehaw Black,75,,59.50,USD,,,A1152B,07/14/2017
693016535248,693016535248,Seville Yeehaw Black,62,,59.50,USD,,,A1152B,07/14/2017
693016535255,693016535255,Seville Yeehaw Black,52,,59.50,USD,,,A1152B,07/14/2017
693016535262,693016535262,Seville Yeehaw Black,18,,59.50,USD,,,A1152B,07/14/2017
693016535279,693016535279,Seville Yeehaw Black,0,,59.50,USD,,,A1152B,07/14/2017
693016490684,693016490684,Seville Chevron,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016490691,693016490691,Seville Chevron,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016490707,693016490707,Seville Chevron,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016490714,693016490714,Seville Chevron,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016490721,693016490721,Seville Chevron,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016490738,693016490738,Seville Chevron,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016490745,693016490745,Seville Chevron,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016490752,693016490752,Seville Chevron,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016490769,693016490769,Seville Chevron,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016490776,693016490776,Seville Chevron,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016614950,693016614950,Sitka Vortex,0,,69.50,USD,,,A1152B,07/14/2017
693016614967,693016614967,Sitka Vortex,0,,69.50,USD,,,A1152B,07/14/2017
693016614974,693016614974,Sitka Vortex,0,,69.50,USD,,,A1152B,07/14/2017
693016614981,693016614981,Sitka Vortex,0,,69.50,USD,,,A1152B,07/14/2017
693016614998,693016614998,Sitka Vortex,0,,69.50,USD,,,A1152B,07/14/2017
693016615001,693016615001,Sitka Vortex,0,,69.50,USD,,,A1152B,07/14/2017
693016615018,693016615018,Sitka Vortex,0,,69.50,USD,,,A1152B,07/14/2017
693016615025,693016615025,Sitka Vortex,0,,69.50,USD,,,A1152B,07/14/2017
693016615032,693016615032,Sitka Vortex,0,,69.50,USD,,,A1152B,07/14/2017
693016615056,693016615056,Sitka Snowflake Black,0,,69.50,USD,,,A1152B,07/14/2017
693016615063,693016615063,Sitka Snowflake Black,0,,69.50,USD,,,A1152B,07/14/2017
693016615070,693016615070,Sitka Snowflake Black,0,,69.50,USD,,,A1152B,07/14/2017
693016615087,693016615087,Sitka Snowflake Black,0,,69.50,USD,,,A1152B,07/14/2017
693016615094,693016615094,Sitka Snowflake Black,0,,69.50,USD,,,A1152B,07/14/2017
693016615100,693016615100,Sitka Snowflake Black,0,,69.50,USD,,,A1152B,07/14/2017
693016615117,693016615117,Sitka Snowflake Black,0,,69.50,USD,,,A1152B,07/14/2017
693016615124,693016615124,Sitka Snowflake Black,0,,69.50,USD,,,A1152B,07/14/2017
693016615131,693016615131,Sitka Snowflake Black,0,,69.50,USD,,,A1152B,07/14/2017
693016615155,693016615155,Sitka Snowflake Choco,0,,69.50,USD,,,A1152B,07/14/2017
693016615162,693016615162,Sitka Snowflake Choco,0,,69.50,USD,,,A1152B,07/14/2017
693016615179,693016615179,Sitka Snowflake Choco,0,,69.50,USD,,,A1152B,07/14/2017
693016615186,693016615186,Sitka Snowflake Choco,0,,69.50,USD,,,A1152B,07/14/2017
693016615193,693016615193,Sitka Snowflake Choco,0,,69.50,USD,,,A1152B,07/14/2017
693016615209,693016615209,Sitka Snowflake Choco,0,,69.50,USD,,,A1152B,07/14/2017
693016615216,693016615216,Sitka Snowflake Choco,0,,69.50,USD,,,A1152B,07/14/2017
693016615223,693016615223,Sitka Snowflake Choco,0,,69.50,USD,,,A1152B,07/14/2017
693016615230,693016615230,Sitka Snowflake Choco,0,,69.50,USD,,,A1152B,07/14/2017
693016574704,693016574704,Sitka Black Silver Waterproof,0,,69.50,USD,,,A1152B,07/14/2017
693016574711,693016574711,Sitka Black Silver Waterproof,5,,69.50,USD,,,A1152B,07/14/2017
693016574728,693016574728,Sitka Black Silver Waterproof,0,,69.50,USD,,,A1152B,07/14/2017
693016574735,693016574735,Sitka Black Silver Waterproof,2,,69.50,USD,,,A1152B,07/14/2017
693016574742,693016574742,Sitka Black Silver Waterproof,0,,69.50,USD,,,A1152B,07/14/2017
693016574759,693016574759,Sitka Black Silver Waterproof,2,,69.50,USD,,,A1152B,07/14/2017
693016574766,693016574766,Sitka Black Silver Waterproof,0,,69.50,USD,,,A1152B,07/14/2017
693016574773,693016574773,Sitka Black Silver Waterproof,0,,69.50,USD,,,A1152B,07/14/2017
693016574780,693016574780,Sitka Black Silver Waterproof,2,,69.50,USD,,,A1152B,07/14/2017
693016574797,693016574797,Sitka Black Silver Waterproof,0,,69.50,USD,,,A1152B,07/14/2017
693016574803,693016574803,Sitka Choco Gold Waterproof,0,,69.50,USD,,,A1152B,07/14/2017
693016574810,693016574810,Sitka Choco Gold Waterproof,0,,69.50,USD,,,A1152B,07/14/2017
693016574827,693016574827,Sitka Choco Gold Waterproof,0,,69.50,USD,,,A1152B,07/14/2017
693016574834,693016574834,Sitka Choco Gold Waterproof,0,,69.50,USD,,,A1152B,07/14/2017
693016574841,693016574841,Sitka Choco Gold Waterproof,0,,69.50,USD,,,A1152B,07/14/2017
693016574858,693016574858,Sitka Choco Gold Waterproof,0,,69.50,USD,,,A1152B,07/14/2017
693016574865,693016574865,Sitka Choco Gold Waterproof,0,,69.50,USD,,,A1152B,07/14/2017
693016574872,693016574872,Sitka Choco Gold Waterproof,0,,69.50,USD,,,A1152B,07/14/2017
693016574889,693016574889,Sitka Choco Gold Waterproof,4,,69.50,USD,,,A1152B,07/14/2017
693016574896,693016574896,Sitka Choco Gold Waterproof,0,,69.50,USD,,,A1152B,07/14/2017
693016385904,693016385904,Taylor Black Shiny,0,,59.50,USD,,,A1152B,07/14/2017
693016385911,693016385911,Taylor Black Shiny,19,,59.50,USD,,,A1152B,07/14/2017
693016385928,693016385928,Taylor Black Shiny,78,,59.50,USD,,,A1152B,07/14/2017
693016385935,693016385935,Taylor Black Shiny,93,,59.50,USD,,,A1152B,07/14/2017
693016385942,693016385942,Taylor Black Shiny,37,,59.50,USD,,,A1152B,07/14/2017
693016385959,693016385959,Taylor Black Shiny,48,,59.50,USD,,,A1152B,07/14/2017
693016385966,693016385966,Taylor Black Shiny,8,,59.50,USD,,,A1152B,07/14/2017
693016385973,693016385973,Taylor Black Shiny,0,,59.50,USD,,,A1152B,07/14/2017
693016385980,693016385980,Taylor Black Shiny,0,,59.50,USD,,,A1152B,07/14/2017
693016385997,693016385997,Taylor Black Shiny,0,,59.50,USD,,,A1152B,07/14/2017
693016508556,693016508556,Taylor Pro Olive Glossy Snake,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016508563,693016508563,Taylor Pro Olive Glossy Snake,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016508570,693016508570,Taylor Pro Olive Glossy Snake,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016508587,693016508587,Taylor Pro Olive Glossy Snake,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016508594,693016508594,Taylor Pro Olive Glossy Snake,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016508600,693016508600,Taylor Pro Olive Glossy Snake,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016508617,693016508617,Taylor Pro Olive Glossy Snake,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016508624,693016508624,Taylor Pro Olive Glossy Snake,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016508631,693016508631,Taylor Pro Olive Glossy Snake,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016508648,693016508648,Taylor Pro Olive Glossy Snake,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016523788,693016523788,Taylor Pro Iguana Sheen,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016523795,693016523795,Taylor Pro Iguana Sheen,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016523801,693016523801,Taylor Pro Iguana Sheen,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016523818,693016523818,Taylor Pro Iguana Sheen,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016523825,693016523825,Taylor Pro Iguana Sheen,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016523832,693016523832,Taylor Pro Iguana Sheen,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016523849,693016523849,Taylor Pro Iguana Sheen,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016523856,693016523856,Taylor Pro Iguana Sheen,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016523863,693016523863,Taylor Pro Iguana Sheen,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016523870,693016523870,Taylor Pro Iguana Sheen,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016508655,693016508655,Tera Pro Black Nappa,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016508662,693016508662,Tera Pro Black Nappa,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016508679,693016508679,Tera Pro Black Nappa,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016508686,693016508686,Tera Pro Black Nappa,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016508693,693016508693,Tera Pro Black Nappa,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016508709,693016508709,Tera Pro Black Nappa,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016508716,693016508716,Tera Pro Black Nappa,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016508723,693016508723,Tera Pro Black Nappa,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016508730,693016508730,Tera Pro Black Nappa,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016508747,693016508747,Tera Pro Black Nappa,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016568406,693016568406,Tuscany Leopard Stripe,0,discontinued,29.50,USD,,,A1152B,07/14/2017
693016568413,693016568413,Tuscany Leopard Stripe,0,discontinued,29.50,USD,,,A1152B,07/14/2017
693016568420,693016568420,Tuscany Leopard Stripe,0,discontinued,29.50,USD,,,A1152B,07/14/2017
693016568437,693016568437,Tuscany Leopard Stripe,0,discontinued,29.50,USD,,,A1152B,07/14/2017
693016568444,693016568444,Tuscany Leopard Stripe,0,discontinued,29.50,USD,,,A1152B,07/14/2017
693016568451,693016568451,Tuscany Leopard Stripe,0,discontinued,29.50,USD,,,A1152B,07/14/2017
693016568468,693016568468,Tuscany Leopard Stripe,0,discontinued,29.50,USD,,,A1152B,07/14/2017
693016568475,693016568475,Tuscany Leopard Stripe,0,discontinued,29.50,USD,,,A1152B,07/14/2017
693016568482,693016568482,Tuscany Leopard Stripe,0,discontinued,29.50,USD,,,A1152B,07/14/2017
693016568499,693016568499,Tuscany Leopard Stripe,0,discontinued,29.50,USD,,,A1152B,07/14/2017
693016568802,693016568802,Tuscany Wide Leopard Stripe,0,discontinued,29.50,USD,,,A1152B,07/14/2017
693016568819,693016568819,Tuscany Wide Leopard Stripe,20,discontinued,29.50,USD,,,A1152B,07/14/2017
693016568826,693016568826,Tuscany Wide Leopard Stripe,69,discontinued,29.50,USD,,,A1152B,07/14/2017
693016568833,693016568833,Tuscany Wide Leopard Stripe,0,discontinued,29.50,USD,,,A1152B,07/14/2017
693016568840,693016568840,Tuscany Wide Leopard Stripe,0,discontinued,29.50,USD,,,A1152B,07/14/2017
693016568857,693016568857,Tuscany Wide Leopard Stripe,0,discontinued,29.50,USD,,,A1152B,07/14/2017
693016568864,693016568864,Tuscany Wide Leopard Stripe,0,discontinued,29.50,USD,,,A1152B,07/14/2017
693016568871,693016568871,Tuscany Wide Leopard Stripe,99,discontinued,29.50,USD,,,A1152B,07/14/2017
693016568888,693016568888,Tuscany Wide Leopard Stripe,0,discontinued,29.50,USD,,,A1152B,07/14/2017
693016568895,693016568895,Tuscany Wide Leopard Stripe,0,discontinued,29.50,USD,,,A1152B,07/14/2017
693016611348,693016611348,Twisp Dame,0,,74.50,USD,,,A1152B,07/14/2017
693016611355,693016611355,Twisp Dame,0,,74.50,USD,,,A1152B,07/14/2017
693016611362,693016611362,Twisp Dame,0,,74.50,USD,,,A1152B,07/14/2017
693016611379,693016611379,Twisp Dame,0,,74.50,USD,,,A1152B,07/14/2017
693016611386,693016611386,Twisp Dame,0,,74.50,USD,,,A1152B,07/14/2017
693016611393,693016611393,Twisp Dame,0,,74.50,USD,,,A1152B,07/14/2017
693016611409,693016611409,Twisp Dame,0,,74.50,USD,,,A1152B,07/14/2017
693016611416,693016611416,Twisp Dame,0,,74.50,USD,,,A1152B,07/14/2017
693016611423,693016611423,Twisp Dame,0,,74.50,USD,,,A1152B,07/14/2017
693016611447,693016611447,Twisp Hazelnut Wool,0,,74.50,USD,,,A1152B,07/14/2017
693016611454,693016611454,Twisp Hazelnut Wool,0,,74.50,USD,,,A1152B,07/14/2017
693016611461,693016611461,Twisp Hazelnut Wool,0,,74.50,USD,,,A1152B,07/14/2017
693016611478,693016611478,Twisp Hazelnut Wool,0,,74.50,USD,,,A1152B,07/14/2017
693016611485,693016611485,Twisp Hazelnut Wool,0,,74.50,USD,,,A1152B,07/14/2017
693016611492,693016611492,Twisp Hazelnut Wool,0,,74.50,USD,,,A1152B,07/14/2017
693016611508,693016611508,Twisp Hazelnut Wool,0,,74.50,USD,,,A1152B,07/14/2017
693016611515,693016611515,Twisp Hazelnut Wool,0,,74.50,USD,,,A1152B,07/14/2017
693016611522,693016611522,Twisp Hazelnut Wool,0,,74.50,USD,,,A1152B,07/14/2017
693016611546,693016611546,Twisp Ash Wool,0,,74.50,USD,,,A1152B,07/14/2017
693016611553,693016611553,Twisp Ash Wool,0,,74.50,USD,,,A1152B,07/14/2017
693016611560,693016611560,Twisp Ash Wool,0,,74.50,USD,,,A1152B,07/14/2017
693016611577,693016611577,Twisp Ash Wool,0,,74.50,USD,,,A1152B,07/14/2017
693016611584,693016611584,Twisp Ash Wool,0,,74.50,USD,,,A1152B,07/14/2017
693016611591,693016611591,Twisp Ash Wool,0,,74.50,USD,,,A1152B,07/14/2017
693016611607,693016611607,Twisp Ash Wool,0,,74.50,USD,,,A1152B,07/14/2017
693016611614,693016611614,Twisp Ash Wool,0,,74.50,USD,,,A1152B,07/14/2017
693016611621,693016611621,Twisp Ash Wool,0,,74.50,USD,,,A1152B,07/14/2017
693016611645,693016611645,Twisp Beauty Blur,0,,74.50,USD,,,A1152B,07/14/2017
693016611652,693016611652,Twisp Beauty Blur,0,,74.50,USD,,,A1152B,07/14/2017
693016611669,693016611669,Twisp Beauty Blur,0,,74.50,USD,,,A1152B,07/14/2017
693016611676,693016611676,Twisp Beauty Blur,0,,74.50,USD,,,A1152B,07/14/2017
693016611683,693016611683,Twisp Beauty Blur,0,,74.50,USD,,,A1152B,07/14/2017
693016611690,693016611690,Twisp Beauty Blur,0,,74.50,USD,,,A1152B,07/14/2017
693016611706,693016611706,Twisp Beauty Blur,0,,74.50,USD,,,A1152B,07/14/2017
693016611713,693016611713,Twisp Beauty Blur,0,,74.50,USD,,,A1152B,07/14/2017
693016611720,693016611720,Twisp Beauty Blur,0,,74.50,USD,,,A1152B,07/14/2017
693016528882,693016528882,Valentina Bronze Easy,0,discontinued,29.50,USD,,,A1152B,07/14/2017
693016528899,693016528899,Valentina Bronze Easy,0,discontinued,29.50,USD,,,A1152B,07/14/2017
693016528905,693016528905,Valentina Bronze Easy,0,discontinued,29.50,USD,,,A1152B,07/14/2017
693016528912,693016528912,Valentina Bronze Easy,0,discontinued,29.50,USD,,,A1152B,07/14/2017
693016528929,693016528929,Valentina Bronze Easy,0,discontinued,29.50,USD,,,A1152B,07/14/2017
693016528936,693016528936,Valentina Bronze Easy,0,discontinued,29.50,USD,,,A1152B,07/14/2017
693016528943,693016528943,Valentina Bronze Easy,0,discontinued,29.50,USD,,,A1152B,07/14/2017
693016528950,693016528950,Valentina Bronze Easy,0,discontinued,29.50,USD,,,A1152B,07/14/2017
693016528967,693016528967,Valentina Bronze Easy,0,discontinued,29.50,USD,,,A1152B,07/14/2017
693016528974,693016528974,Valentina Bronze Easy,0,discontinued,29.50,USD,,,A1152B,07/14/2017
693016564200,693016564200,Valentina White Poppy,0,discontinued,29.50,USD,,,A1152B,07/14/2017
693016564217,693016564217,Valentina White Poppy,0,discontinued,29.50,USD,,,A1152B,07/14/2017
693016564224,693016564224,Valentina White Poppy,0,discontinued,29.50,USD,,,A1152B,07/14/2017
693016564231,693016564231,Valentina White Poppy,0,discontinued,29.50,USD,,,A1152B,07/14/2017
693016564248,693016564248,Valentina White Poppy,0,discontinued,29.50,USD,,,A1152B,07/14/2017
693016564255,693016564255,Valentina White Poppy,0,discontinued,29.50,USD,,,A1152B,07/14/2017
693016564262,693016564262,Valentina White Poppy,0,discontinued,29.50,USD,,,A1152B,07/14/2017
693016564279,693016564279,Valentina White Poppy,0,discontinued,29.50,USD,,,A1152B,07/14/2017
693016564286,693016564286,Valentina White Poppy,0,discontinued,29.50,USD,,,A1152B,07/14/2017
693016564293,693016564293,Valentina White Poppy,0,discontinued,29.50,USD,,,A1152B,07/14/2017
693016563005,693016563005,Valentina Cork,0,discontinued,29.50,USD,,,A1152B,07/14/2017
693016563012,693016563012,Valentina Cork,0,discontinued,29.50,USD,,,A1152B,07/14/2017
693016563029,693016563029,Valentina Cork,0,discontinued,29.50,USD,,,A1152B,07/14/2017
693016563036,693016563036,Valentina Cork,0,discontinued,29.50,USD,,,A1152B,07/14/2017
693016563043,693016563043,Valentina Cork,0,discontinued,29.50,USD,,,A1152B,07/14/2017
693016563050,693016563050,Valentina Cork,0,discontinued,29.50,USD,,,A1152B,07/14/2017
693016563067,693016563067,Valentina Cork,0,discontinued,29.50,USD,,,A1152B,07/14/2017
693016563074,693016563074,Valentina Cork,0,discontinued,29.50,USD,,,A1152B,07/14/2017
693016563081,693016563081,Valentina Cork,0,discontinued,29.50,USD,,,A1152B,07/14/2017
693016563098,693016563098,Valentina Cork,0,discontinued,29.50,USD,,,A1152B,07/14/2017
693016596874,693016596874,Valentina Blissful,0,discontinued,44.50,USD,,,A1152B,07/14/2017
693016596881,693016596881,Valentina Blissful,0,discontinued,44.50,USD,,,A1152B,07/14/2017
693016596898,693016596898,Valentina Blissful,5,discontinued,44.50,USD,,,A1152B,07/14/2017
693016596904,693016596904,Valentina Blissful,0,discontinued,44.50,USD,,,A1152B,07/14/2017
693016596911,693016596911,Valentina Blissful,0,discontinued,44.50,USD,,,A1152B,07/14/2017
693016596928,693016596928,Valentina Blissful,0,discontinued,44.50,USD,,,A1152B,07/14/2017
693016596935,693016596935,Valentina Blissful,0,discontinued,44.50,USD,,,A1152B,07/14/2017
693016596942,693016596942,Valentina Blissful,0,discontinued,44.50,USD,,,A1152B,07/14/2017
693016596959,693016596959,Valentina Blissful,0,discontinued,44.50,USD,,,A1152B,07/14/2017
693016596966,693016596966,Valentina Blissful,0,discontinued,44.50,USD,,,A1152B,07/14/2017
693016596775,693016596775,Valentina Gold Dazzler,0,discontinued,44.50,USD,,,A1152B,07/14/2017
693016596782,693016596782,Valentina Gold Dazzler,2,discontinued,44.50,USD,,,A1152B,07/14/2017
693016596799,693016596799,Valentina Gold Dazzler,0,discontinued,44.50,USD,,,A1152B,07/14/2017
693016596805,693016596805,Valentina Gold Dazzler,0,discontinued,44.50,USD,,,A1152B,07/14/2017
693016596812,693016596812,Valentina Gold Dazzler,0,discontinued,44.50,USD,,,A1152B,07/14/2017
693016596829,693016596829,Valentina Gold Dazzler,0,discontinued,44.50,USD,,,A1152B,07/14/2017
693016596836,693016596836,Valentina Gold Dazzler,2,discontinued,44.50,USD,,,A1152B,07/14/2017
693016596843,693016596843,Valentina Gold Dazzler,0,discontinued,44.50,USD,,,A1152B,07/14/2017
693016596850,693016596850,Valentina Gold Dazzler,0,discontinued,44.50,USD,,,A1152B,07/14/2017
693016596867,693016596867,Valentina Gold Dazzler,0,discontinued,44.50,USD,,,A1152B,07/14/2017
693016597079,693016597079,Valentina Pewter Dazzler,0,discontinued,44.50,USD,,,A1152B,07/14/2017
693016597086,693016597086,Valentina Pewter Dazzler,0,discontinued,44.50,USD,,,A1152B,07/14/2017
693016597093,693016597093,Valentina Pewter Dazzler,0,discontinued,44.50,USD,,,A1152B,07/14/2017
693016597109,693016597109,Valentina Pewter Dazzler,0,discontinued,44.50,USD,,,A1152B,07/14/2017
693016597116,693016597116,Valentina Pewter Dazzler,0,discontinued,44.50,USD,,,A1152B,07/14/2017
693016597123,693016597123,Valentina Pewter Dazzler,2,discontinued,44.50,USD,,,A1152B,07/14/2017
693016597130,693016597130,Valentina Pewter Dazzler,0,discontinued,44.50,USD,,,A1152B,07/14/2017
693016597147,693016597147,Valentina Pewter Dazzler,0,discontinued,44.50,USD,,,A1152B,07/14/2017
693016597154,693016597154,Valentina Pewter Dazzler,0,discontinued,44.50,USD,,,A1152B,07/14/2017
693016597161,693016597161,Valentina Pewter Dazzler,0,discontinued,44.50,USD,,,A1152B,07/14/2017
693016563203,693016563203,Valentina Steel Rosette,0,discontinued,44.50,USD,,,A1152B,07/14/2017
693016563210,693016563210,Valentina Steel Rosette,0,discontinued,44.50,USD,,,A1152B,07/14/2017
693016563227,693016563227,Valentina Steel Rosette,0,discontinued,44.50,USD,,,A1152B,07/14/2017
693016563234,693016563234,Valentina Steel Rosette,0,discontinued,44.50,USD,,,A1152B,07/14/2017
693016563241,693016563241,Valentina Steel Rosette,0,discontinued,44.50,USD,,,A1152B,07/14/2017
693016563258,693016563258,Valentina Steel Rosette,0,discontinued,44.50,USD,,,A1152B,07/14/2017
693016563265,693016563265,Valentina Steel Rosette,0,discontinued,44.50,USD,,,A1152B,07/14/2017
